pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020-01,2,2,0,100.0,0.5210275508759409,521.0275508759408,0.26051377543797044,0.0,inf
EURUSD,2020-02,4,3,1,75.0,0.9328406375467082,932.8406375467082,0.23321015938667705,1.1541272955758841,1.8022784279834412
EURUSD,2020-03,6,3,3,50.0,-1.8703869047066428,-1870.3869047066428,-0.31173115078444047,3.1200228077308187,0.4077721409420082
EURUSD,2020-04,10,7,3,70.0,0.40082214021009577,400.8221402100959,0.040082214021009574,1.4428763329230996,1.1203524368813544
EURUSD,2020-05,4,3,1,75.0,0.4148868684573649,414.8868684573647,0.10372171711434122,1.1873272203350869,1.3465671780299329
EURUSD,2020-06,3,1,2,33.33333333333333,-1.8766491383288597,-1876.6491383288596,-0.6255497127762866,1.1688800243284443,0.16308673367761017
EURUSD,2020-07,8,2,6,25.0,-5.400484445290807,-5400.484445290807,-0.6750605556613509,6.61201454475053,0.1936919162047269
EURUSD,2020-08,8,3,5,37.5,-2.4943204743151752,-2494.320474315175,-0.3117900592893969,2.5776828061494723,0.24706078565834214
EURUSD,2020-09,6,3,3,50.0,-1.7777181146446024,-1777.718114644602,-0.29628635244076706,1.1126024988071,0.2215044253778795
EURUSD,2020-10,7,3,4,42.857142857142854,-2.564514787407191,-2564.514787407191,-0.3663592553438844,2.611584589264503,0.3119552639327656
EURUSD,2020-11,8,4,4,50.0,-0.4960987343504164,-496.0987343504164,-0.06201234179380205,1.1382972203974149,0.630542721747828
EURUSD,2020-12,12,6,6,50.0,-3.2616573247829517,-3261.657324782951,-0.271804777065246,3.335928182112856,0.1084857755919905
EURUSD,2021-01,7,5,2,71.42857142857143,0.7191195827752035,719.1195827752033,0.10273136896788622,1.268011556355441,1.4988986726424671
EURUSD,2021-02,5,2,3,40.0,-2.575232871265712,-2575.232871265712,-0.5150465742531425,3.915610906899488,0.3467830986094677
EURUSD,2021-03,5,2,3,40.0,-2.168376488492206,-2168.3764884922066,-0.4336752976984412,2.3658158235446423,0.38874785201941997
EURUSD,2021-04,5,2,3,40.0,-3.4981190448130874,-3498.119044813088,-0.6996238089626174,2.3208252741026616,0.04783918516219464
EURUSD,2021-05,6,1,5,16.666666666666664,-4.216393846098111,-4216.393846098112,-0.7027323076830184,3.6609351280616966,0.10964467487048701
EURUSD,2021-06,12,6,6,50.0,-1.9765158160718301,-1976.5158160718297,-0.16470965133931917,4.366763488055035,0.6120794592849537
EURUSD,2021-07,6,3,3,50.0,1.9644533406070521,1964.4533406070518,0.32740889010117535,0.15255310959791984,8.338850877398885
EURUSD,2021-08,10,5,5,50.0,-2.1824707543555744,-2182.470754355574,-0.21824707543555744,3.765451930692924,0.5738656060255349
EURUSD,2021-09,7,4,3,57.14285714285714,-0.7814435502310761,-781.443550231076,-0.11163479289015374,1.115798092289726,0.7369330574589366
EURUSD,2021-10,5,3,2,60.0,-1.6785293306819349,-1678.5293306819349,-0.335705866136387,2.389995808150154,0.3027672782894813
EURUSD,2021-11,8,2,6,25.0,-5.020703012466392,-5020.7030124663925,-0.627587876558299,3.922824840485753,0.15427270377480168
EURUSD,2021-12,4,0,4,0.0,-2.321365898243089,-2321.365898243089,-0.5803414745607722,2.2787326457198,0.0
