pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,78,40,38,51.28205128205128,-17.47225272673654,-17472.252726736537,-0.22400324008636588,19.713656800756514,0.455922383560756
EURUSD,2021,80,35,45,43.75,-23.735577689336758,-23735.57768933676,-0.29669472111670947,24.79069782049505,0.42752000435314025
