pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,20,8,12,40.0,-10.379503210386739,-10379.50321038674,-0.5189751605193369,11.079913085217457,0.141732940989057
EURUSD,2021,19,5,14,26.31578947368421,-12.016805663317603,-12016.805663317604,-0.6324634559640844,11.255222360144607,0.10884878145303924
