trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
225,2016-01-04T14:48:00+00:00,2016-01-04T15:56:34.129000,SHORT,TP,1.4,1.3775,0.0225
226,2016-01-05T12:18:00+00:00,2016-01-05T13:14:50.297000,SHORT,TP,1.4,1.3451,0.0549
227,2016-01-06T12:54:00+00:00,2016-01-06T13:15:01.174000,SHORT,TP,1.4,1.3728,0.0272
228,2016-01-07T19:33:00+00:00,2016-01-07T19:59:14.193000,LONG,TP,1.4,1.3716,0.0284
229,2016-01-08T16:03:00+00:00,2016-01-08T17:57:40.471000,SHORT,BE_STOP,0.0,-0.018,0.018
230,2016-01-11T12:21:00+00:00,2016-01-11T13:25:10.218000,SHORT,BE_STOP,0.0,-0.0269,0.0269
231,2016-01-12T15:03:00+00:00,2016-01-12T15:52:49.802000,SHORT,BE_STOP,0.0,-0.0236,0.0236
232,2016-01-13T12:51:00+00:00,2016-01-13T13:57:20.624000,LONG,TP,1.4,1.3541,0.0459
233,2016-01-14T12:03:00+00:00,2016-01-14T12:32:27.327000,SHORT,BE_STOP,0.0,-0.0254,0.0254
234,2016-01-15T16:51:00+00:00,2016-01-15T17:14:24.443000,LONG,TP,1.4,1.3686,0.0314
235,2016-01-18T18:24:00+00:00,2016-01-19T00:18:30.117000,LONG,SL,-1.0,-1.0442,0.0442
236,2016-01-19T14:06:00+00:00,2016-01-19T14:35:21.100000,LONG,TP,1.4,1.359,0.041
237,2016-01-20T12:36:00+00:00,2016-01-20T13:11:07.886000,LONG,BE_STOP,0.0,-0.0329,0.0329
238,2016-01-22T15:33:00+00:00,2016-01-22T16:19:50.994000,LONG,BE_STOP,0.0,-0.0316,0.0316
239,2016-01-25T12:45:00+00:00,2016-01-25T13:14:45.469000,LONG,BE_STOP,0.0,-0.0667,0.0667
240,2016-01-26T13:57:00+00:00,2016-01-26T15:44:15.332000,SHORT,SL,-1.0,-1.0292,0.0292
242,2016-01-28T12:12:00+00:00,2016-01-28T12:35:25.694000,SHORT,BE_STOP,0.0,-0.0385,0.0385
243,2016-01-29T13:06:00+00:00,2016-01-29T13:30:48.854000,SHORT,BE_STOP,0.0,-0.045,0.045
