context_key,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
wed_thu|late|balanced|mild|long,1,1,0,100.0,inf,419.3425230000521,1.7155364699218043
fri|core|balanced|deep|long,1,1,0,100.0,inf,397.73186859983844,0.5920617506827558
wed_thu|late|calm|deep|short,1,1,0,100.0,inf,307.80147026487776,0.41418230416615853
wed_thu|core|balanced|deep|long,1,1,0,100.0,inf,290.4784196607251,0.3945230464840038
wed_thu|early|balanced|deep|long,1,1,0,100.0,inf,263.938836914513,0.35741931927242465
wed_thu|late|calm|deep|long,1,1,0,100.0,inf,156.37765410925067,0.2767143423831812
mon_tue|late|calm|deep|short,1,1,0,100.0,inf,74.20135883487083,0.18190134711539582
wed_thu|core|balanced|deep|short,3,2,1,66.66666666666666,0.3839581439116201,-525.8274684890055,-0.20084125003037032
mon_tue|early|balanced|deep|long,2,1,1,50.0,0.34090997672107454,-544.8812682247762,-0.36134720183544633
mon_tue|late|balanced|deep|short,1,0,1,0.0,0.0,-579.8015908908666,-1.2863281964747963
wed_thu|core|balanced|mild|long,1,0,1,0.0,0.0,-592.5936165327394,-1.2817121334438133
fri|late|balanced|mild|short,1,0,1,0.0,0.0,-822.1948803676089,-1.1838754295538425
fri|core|balanced|deep|short,1,0,1,0.0,0.0,-830.3265874745979,-1.1327321159531534
fri|early|balanced|deep|short,1,0,1,0.0,0.0,-839.7995776107693,-1.1200550964261817
wed_thu|core|calm|deep|long,1,0,1,0.0,0.0,-845.2189616268853,-1.1432204052842
