trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
2330,2025-02-03T12:18:00+00:00,2025-02-03T12:27:59.896000,LONG,TP,1.4,1.3485,0.0515
2331,2025-02-04T21:15:00+00:00,2025-02-04T22:00:03.213000,SHORT,BE_STOP,0.0,-0.0746,0.0746
2332,2025-02-05T20:51:00+00:00,2025-02-05T21:43:50.284000,LONG,SL,-1.0,-1.0769,0.0769
2333,2025-02-06T17:06:00+00:00,2025-02-06T17:33:42.139000,LONG,BE_STOP,0.0,-0.0495,0.0495
2334,2025-02-07T13:18:00+00:00,2025-02-07T13:34:43.650000,SHORT,BE_STOP,0.0,-0.0124,0.0124
2335,2025-02-10T15:00:00+00:00,2025-02-10T15:49:53.820000,LONG,BE_STOP,0.0,-0.0427,0.0427
2336,2025-02-11T16:06:00+00:00,2025-02-11T19:40:00.125000,LONG,TP,1.4,1.3505,0.0495
2337,2025-02-12T13:06:00+00:00,2025-02-12T13:29:59.537000,SHORT,BE_STOP,0.0,-0.0694,0.0694
2338,2025-02-13T12:42:00+00:00,2025-02-13T13:29:22.341000,LONG,SL,-1.0,-1.0325,0.0325
2339,2025-02-14T13:03:00+00:00,2025-02-14T13:08:45.356000,LONG,BE_STOP,0.0,-0.0847,0.0847
2340,2025-02-17T12:12:00+00:00,2025-02-17T13:27:49.535000,LONG,SL,-1.0,-1.0292,0.0292
2341,2025-02-18T14:24:00+00:00,2025-02-18T15:24:49.016000,LONG,BE_STOP,0.0,-0.0379,0.0379
2342,2025-02-19T14:24:00+00:00,2025-02-19T15:31:14.958000,SHORT,SL,-1.0,-1.0485,0.0485
2343,2025-02-20T12:24:00+00:00,2025-02-20T13:13:23.962000,SHORT,SL,-1.0,-1.049,0.049
2344,2025-02-21T12:03:00+00:00,2025-02-21T12:25:26.493000,SHORT,BE_STOP,0.0,-0.098,0.098
2345,2025-02-24T14:12:00+00:00,2025-02-24T14:24:50.009000,SHORT,BE_STOP,0.0,-0.082,0.082
2346,2025-02-25T12:00:00+00:00,2025-02-25T12:15:46.602000,LONG,BE_STOP,0.0,-0.0806,0.0806
2347,2025-02-26T13:00:00+00:00,2025-02-26T15:28:35.810000,SHORT,SL,-1.0,-1.0338,0.0338
2348,2025-02-27T13:03:00+00:00,2025-02-27T13:46:13.325000,SHORT,TP,1.4,1.3667,0.0333
