trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
322,2016-06-01T11:45:00+00:00,2016-06-01T13:18:30.707000,LONG,BE_STOP,0.0,-0.0336,0.0336
323,2016-06-03T11:03:00+00:00,2016-06-03T11:39:52.103000,LONG,BE_STOP,0.0,-0.0769,0.0769
324,2016-06-06T11:12:00+00:00,2016-06-06T12:19:37.021000,LONG,TP,1.4,1.3495,0.0505
325,2016-06-08T12:00:00+00:00,2016-06-08T12:50:44.079000,LONG,BE_STOP,0.0,-0.0382,0.0382
326,2016-06-10T13:00:00+00:00,2016-06-10T13:06:55.533000,SHORT,BE_STOP,0.0,-0.1429,0.1429
327,2016-06-13T12:00:00+00:00,2016-06-13T12:38:02.888000,SHORT,BE_STOP,0.0,-0.0532,0.0532
328,2016-06-14T13:21:00+00:00,2016-06-14T13:54:28.925000,SHORT,TP,1.4,1.364,0.036
329,2016-06-15T13:45:00+00:00,2016-06-15T14:28:53.159000,LONG,TP,1.4,1.3612,0.0388
330,2016-06-16T11:03:00+00:00,2016-06-16T11:11:09.101000,SHORT,TP,1.4,1.3603,0.0397
331,2016-06-17T14:45:00+00:00,2016-06-17T16:15:16.062000,SHORT,BE_STOP,0.0,-0.0166,0.0166
332,2016-06-20T15:00:00+00:00,2016-06-20T15:14:41.789000,SHORT,TP,1.4,1.3219,0.0781
333,2016-06-21T11:00:00+00:00,2016-06-21T12:59:39.737000,SHORT,TP,1.4,1.3724,0.0276
334,2016-06-22T11:18:00+00:00,2016-06-22T11:46:56.180000,SHORT,BE_STOP,0.0,-0.042,0.042
335,2016-06-23T15:30:00+00:00,2016-06-23T18:59:59.869000,LONG,TIME_EXIT,-0.5796,-0.5946,0.015
336,2016-06-27T14:27:00+00:00,2016-06-27T15:29:51.996000,SHORT,BE_STOP,0.0,-0.0161,0.0161
337,2016-06-28T12:00:00+00:00,2016-06-28T13:17:28.882000,SHORT,BE_STOP,0.0,-0.024,0.024
338,2016-06-29T13:09:00+00:00,2016-06-29T23:44:59.458000,LONG,TIME_EXIT,0.1152,0.1037,0.0115
339,2016-06-30T11:24:00+00:00,2016-06-30T11:48:59.744000,SHORT,TP,1.4,1.3677,0.0323
