trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1858,2023-02-01T12:48:00+00:00,2023-02-01T13:15:01.044000,SHORT,SL,-1.0,-1.0495,0.0495
1859,2023-02-02T14:00:00+00:00,2023-02-02T15:52:44.720000,SHORT,BE_STOP,0.0,-0.0144,0.0144
1860,2023-02-06T15:15:00+00:00,2023-02-06T16:06:30.404000,SHORT,BE_STOP,0.0,-0.042,0.042
1861,2023-02-07T14:15:00+00:00,2023-02-07T15:03:42.254000,SHORT,TP,1.4,1.3479,0.0521
1862,2023-02-08T14:09:00+00:00,2023-02-08T15:07:21.215000,LONG,SL,-1.0,-1.0205,0.0205
1863,2023-02-09T16:00:00+00:00,2023-02-09T16:09:00.229000,SHORT,BE_STOP,0.0,-0.0909,0.0909
1864,2023-02-10T12:33:00+00:00,2023-02-10T13:13:57.963000,SHORT,BE_STOP,0.0,-0.042,0.042
1865,2023-02-13T12:12:00+00:00,2023-02-13T12:25:59.335000,LONG,TP,1.4,1.3457,0.0543
1866,2023-02-14T13:15:00+00:00,2023-02-14T13:30:16.706000,SHORT,BE_STOP,0.0,-0.0095,0.0095
1867,2023-02-15T13:00:00+00:00,2023-02-15T13:02:35.114000,SHORT,BE_STOP,0.0,-0.1064,0.1064
1868,2023-02-16T14:27:00+00:00,2023-02-16T16:48:58.910000,SHORT,SL,-1.0,-1.0197,0.0197
1869,2023-02-17T13:00:00+00:00,2023-02-17T13:39:19.320000,LONG,TP,1.4,1.3254,0.0746
1870,2023-02-21T12:00:00+00:00,2023-02-21T12:30:45.851000,SHORT,BE_STOP,0.0,-0.041,0.041
1871,2023-02-22T12:21:00+00:00,2023-02-22T12:45:11.353000,LONG,BE_STOP,0.0,-0.0362,0.0362
1872,2023-02-23T13:18:00+00:00,2023-02-23T15:40:45.976000,LONG,SL,-1.0,-1.0185,0.0185
1873,2023-02-24T12:00:00+00:00,2023-02-24T12:41:13.410000,SHORT,BE_STOP,0.0,-0.0926,0.0926
1874,2023-02-27T12:21:00+00:00,2023-02-27T12:34:44.055000,SHORT,BE_STOP,0.0,-0.0769,0.0769
1875,2023-02-28T14:00:00+00:00,2023-02-28T15:02:12.702000,LONG,BE_STOP,0.0,-0.022,0.022
