pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag
EURUSD,short,2020-01-02 11:20:00-05:00,2020-01-02 11:20:00-05:00,1.11872,1.1185518964573595,3569228,599.9998712913368,440.29320136236265,0.44029320136236266,159.70666992897418,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-02 12:35:00-05:00,2020-01-02 12:40:00-05:00,1.11709,1.1168655947381663,4456223,-999.9998891041287,-1199.0999751491465,-1.1990999751491465,199.10008604501792,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-06 17:10:00-05:00,2020-01-06 17:10:00-05:00,1.11948,1.1195605339088635,12417129,-999.9999352313631,-1556.0490381468678,-1.556049038146868,556.0491029155047,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-07 11:05:00-05:00,2020-01-07 11:05:00-05:00,1.1142,1.11433129548018,4569845,599.9999936230926,396.3191416632201,0.3963191416632201,203.68085195987248,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-08 17:15:00-05:00,2020-01-08 17:25:00-05:00,1.1107099999999999,1.1107656365792677,10784271,599.9999483378152,120.86004264244849,0.12086004264244848,479.13990569536674,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-09 12:50:00-05:00,2020-01-09 12:50:00-05:00,1.11055,1.110712916363046,6138118,-999.9998605078389,-1272.687338301049,-1.272687338301049,272.6874777932102,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-10 12:45:00-05:00,2020-01-10 12:50:00-05:00,1.11221,1.1121128193534804,6174068,599.9999198955701,325.337513082768,0.325337513082768,274.6624068128021,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-13 11:50:00-05:00,2020-01-13 11:50:00-05:00,1.11387,1.1140454751031639,5698814,-999.9999745622074,-1253.9294925688987,-1.2539294925688986,253.92951800669124,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-14 14:00:00-05:00,2020-01-14 14:00:00-05:00,1.11303,1.113124785462294,10550141,-999.9999919532924,-1469.7249294423314,-1.4697249294423314,469.7249374890391,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-15 17:50:00-05:00,2020-01-15 18:00:00-05:00,1.11503,1.115102387410503,13814556,-999.9999360898291,-1616.165711155751,-1.616165711155751,616.1657750659218,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-17 11:05:00-05:00,2020-01-17 11:05:00-05:00,1.10941,1.1092157143025045,5147059,-999.9999478653185,-1228.3878968739612,-1.2283878968739612,228.3879490086427,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-19 17:10:00-05:00,2020-01-19 17:10:00-05:00,1.10917,1.1091158028583499,18451157,-999.999969537495,-1818.5987619257044,-1.8185987619257045,818.5987923882094,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-20 11:05:00-05:00,2020-01-20 11:05:00-05:00,1.10831,1.1081976530448572,8900997,-999.9999106845572,-1394.5824700891435,-1.3945824700891436,394.58255940458633,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-20 16:15:00-05:00,2020-01-20 16:15:00-05:00,1.10952,1.109600898735044,12361132,-999.9999425121764,-1548.6168695766269,-1.548616869576627,548.6169270644504,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-21 11:05:00-05:00,2020-01-21 11:05:00-05:00,1.10979,1.109629298579651,6222720,-999.999942434591,-1276.2164395877423,-1.2762164395877424,276.21649715315135,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-23 11:45:00-05:00,2020-01-23 12:15:00-05:00,1.10421,1.1043685816009121,3783541,599.9999888969455,432.8750365927676,0.43287503659276755,167.12495230417795,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-26 17:10:00-05:00,2020-01-26 17:10:00-05:00,1.10309,1.1029786343764707,8979431,-999.9999322524517,-1396.1847539254068,-1.3961847539254069,396.18482167295497,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-28 13:45:00-05:00,2020-01-28 13:45:00-05:00,1.10115,1.1012416914457461,10906142,-999.9999274917831,-1480.391858022333,-1.480391858022333,480.39193053054987,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-28 16:30:00-05:00,2020-01-28 16:30:00-05:00,1.10195,1.1020134515934779,15760045,-999.9999685329393,-1694.6912320423098,-1.6946912320423098,694.6912635093706,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-29 15:20:00-05:00,2020-01-29 15:20:00-05:00,1.1012,1.101089331338947,5421589,599.9999954098147,361.2018431377229,0.3612018431377229,238.7981522720918,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-31 11:50:00-05:00,2020-01-31 11:50:00-05:00,1.10807,1.1079114577104339,3784479,599.9999654753681,432.27325965347757,0.43227325965347757,167.7267058218905,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-31 15:15:00-05:00,2020-01-31 15:15:00-05:00,1.10855,1.1086750945638955,7993952,-999.9999392418289,-1354.4877588246136,-1.3544877588246136,354.4878195827848,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-02-02 17:10:00-05:00,2020-02-02 17:20:00-05:00,1.10917,1.1091179266560018,11522209,599.9999528755696,88.8084106134271,0.0888084106134271,511.19154226214255,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-05 13:30:00-05:00,2020-02-05 13:40:00-05:00,1.10023,1.1001266189177539,9672949,-999.9999361319868,-1425.6786832640641,-1.4256786832640642,425.67874713207743,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-05 15:05:00-05:00,2020-02-05 15:05:00-05:00,1.09962,1.0996682936549027,12423992,599.9999821614668,53.52117884022357,0.05352117884022357,546.4788033212433,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-06 11:05:00-05:00,2020-02-06 11:05:00-05:00,1.09768,1.0978388001356043,3778334,599.9999515584129,434.09188495458176,0.43409188495458173,165.90806660383117,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-06 14:30:00-05:00,2020-02-06 14:40:00-05:00,1.09736,1.0974210338236232,9830614,599.9999609849829,168.4790578241632,0.1684790578241632,431.52090316081967,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-07 13:10:00-05:00,2020-02-07 13:10:00-05:00,1.0945,1.0945941161966004,6375098,599.9999767146898,320.8861862751554,0.3208861862751554,279.11379043953434,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-10 12:05:00-05:00,2020-02-10 12:05:00-05:00,1.09154,1.091631400047637,6564548,599.9999999158996,313.36933095910126,0.31336933095910124,286.63066895679833,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-10 15:55:00-05:00,2020-02-10 15:55:00-05:00,1.0912,1.0912492933708866,12172022,599.9999948865915,68.70357863069376,0.06870357863069375,531.2964162558977,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-12 13:30:00-05:00,2020-02-12 13:30:00-05:00,1.08812,1.0879623498729603,6343160,-999.9999798332783,-1276.0647502016816,-1.2760647502016815,276.06477036840334,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-13 16:40:00-05:00,2020-02-13 16:45:00-05:00,1.08402,1.0839552879461436,15453071,-999.9999627985585,-1670.0374838161026,-1.6700374838161027,670.0375210175441,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-02-14 13:35:00-05:00,2020-02-14 13:35:00-05:00,1.08419,1.084309363884146,8377743,-999.9999448561799,-1363.3425521818772,-1.3633425521818772,363.34260732569714,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-14 15:20:00-05:00,2020-02-14 15:20:00-05:00,1.08402,1.08394169116643,12769951,-999.9999675569902,-1553.695258878439,-1.553695258878439,553.6952913214488,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-16 17:10:00-05:00,2020-02-16 17:10:00-05:00,1.0841,1.0839829448750467,8542983,-999.9999425398876,-1370.4378573530369,-1.370437857353037,370.4379148131493,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-17 11:25:00-05:00,2020-02-17 11:25:00-05:00,1.08349,1.0833815295107152,9219097,-999.9999623546037,-1399.5319386965566,-1.3995319386965566,399.53197634195294,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-18 15:10:00-05:00,2020-02-18 15:15:00-05:00,1.07967,1.07956466258306,9493302,-999.99991091101,-1409.965245726392,-1.4099652457263918,409.96533481538177,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-18 15:45:00-05:00,2020-02-18 15:45:00-05:00,1.07947,1.0793702719130027,10027265,-999.9999562640626,-1432.9452262469372,-1.432945226246937,432.9452699828747,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-18 16:55:00-05:00,2020-02-18 17:00:00-05:00,1.07925,1.0791613851225552,11284786,-999.9999283810869,-1487.1441400025192,-1.4871441400025192,487.1442116214324,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-02-20 14:35:00-05:00,2020-02-20 14:35:00-05:00,1.07948,1.0793585648336923,8234846,-999.9998935282397,-1355.5539559335691,-1.3555539559335692,355.55406240532943,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-02-25 11:55:00-05:00,2020-02-25 11:55:00-05:00,1.08732,1.087141128517541,3354363,599.9998825159458,454.12124342719613,0.4541212434271961,145.8786390887497,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-02-25 15:00:00-05:00,2020-02-25 15:05:00-05:00,1.08805,1.087926185103625,4845943,599.9999303837621,389.10679913636983,0.3891067991363698,210.89313124739232,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-02-26 15:10:00-05:00,2020-02-26 15:10:00-05:00,1.0894,1.0892815457661396,5065247,599.9999526985151,379.2887494255691,0.3792887494255691,220.71120327294602,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-02-28 16:00:00-05:00,2020-02-28 16:00:00-05:00,1.10374,1.1035379221682966,2969152,599.9997981576355,468.92492501439864,0.46892492501439864,131.07487314323686,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-03-05 17:05:00-05:00,2020-03-05 17:05:00-05:00,1.12358,1.123840462491174,3839324,-999.9998934639409,-1172.5713998586102,-1.1725713998586103,172.57150639466929,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-03-06 13:05:00-05:00,2020-03-06 13:15:00-05:00,1.13057,1.1308256272917137,2347167,599.9999434094843,493.8424796030161,0.4938424796030161,106.15746380646821,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-03-06 15:30:00-05:00,2020-03-06 15:30:00-05:00,1.13126,1.1315759508260805,3165049,-999.9998461355835,-1143.2395794021063,-1.1432395794021064,143.2397332665227,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-03-08 17:10:00-04:00,2020-03-08 17:20:00-04:00,1.13452,1.1340419818839884,2091970,-999.9995581526994,-1094.9148303375364,-1.0949148303375364,94.91527218483694,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-03-09 13:10:00-04:00,2020-03-09 13:10:00-04:00,1.14544,1.145031197633549,1467701,599.9996420425316,532.7651046977725,0.5327651046977725,67.23453734475916,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-03-10 11:50:00-04:00,2020-03-10 11:50:00-04:00,1.1373,1.1370117249646525,2081345,599.9998034452418,505.3272567013107,0.5053272567013107,94.67254674393111,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-03-10 15:35:00-04:00,2020-03-10 15:35:00-04:00,1.12974,1.1292205737286125,1925201,-999.9999771014047,-1086.9790402114627,-1.0869790402114627,86.97906311005798,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-03-11 12:05:00-04:00,2020-03-11 12:05:00-04:00,1.1280299999999999,1.1274756962533645,1804065,-999.9999886736898,-1081.3815663519163,-1.0813815663519162,81.38157767822653,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-03-12 11:35:00-04:00,2020-03-12 11:35:00-04:00,1.1138299999999999,1.112762385642399,936667,-999.9991374910028,-1041.710649692653,-1.0417106496926531,41.71151220165018,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-03-12 12:40:00-04:00,2020-03-12 12:45:00-04:00,1.10985,1.1088068569077496,958641,-999.999737098014,-1042.537645657272,-1.042537645657272,42.53790855925804,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-03-13 13:05:00-04:00,2020-03-13 13:05:00-04:00,1.10812,1.10856580806887,1345870,599.9997056501588,540.3322870800458,0.5403322870800459,59.66741857011301,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-03-20 13:20:00-04:00,2020-03-20 13:20:00-04:00,1.06808,1.0685389442958917,1307348,599.9999073455166,544.1338172737696,0.5441338172737696,55.86609007174691,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-03-20 14:55:00-04:00,2020-03-20 15:00:00-04:00,1.06596,1.0653095765956682,1537460,-999.9999672240566,-1065.5348016887122,-1.065534801688712,65.53483446465552,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-03-23 13:00:00-04:00,2020-03-23 13:05:00-04:00,1.075,1.0754528327301485,1324992,599.9997447849363,543.0130887900406,0.5430130887900406,56.9866559948957,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-03-24 14:25:00-04:00,2020-03-24 14:25:00-04:00,1.0762099999999999,1.0765071686221581,2019055,599.9997924116814,513.0707051538332,0.5130707051538331,86.92908725784824,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-03-25 14:40:00-04:00,2020-03-25 14:40:00-04:00,1.08706,1.0874880844270958,2335987,-999.9996565983625,-1101.5939777202946,-1.1015939777202945,101.59432112193197,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-03-26 11:45:00-04:00,2020-03-26 11:45:00-04:00,1.09969,1.0992977252997191,1529540,599.9998450676701,532.7310513605714,0.5327310513605714,67.26879370709865,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-03-26 13:15:00-04:00,2020-03-26 13:15:00-04:00,1.10269,1.102362553378107,1832359,599.9997646452183,519.1908068121112,0.5191908068121112,80.80895783310709,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-03-27 12:45:00-04:00,2020-03-27 12:50:00-04:00,1.10693,1.106549163579387,1575479,599.9997831110115,530.2539843278737,0.5302539843278737,69.74579878313779,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-03-27 14:30:00-04:00,2020-03-27 14:30:00-04:00,1.10927,1.1097525919344067,2072144,-999.9999813292274,-1091.962668324054,-1.091962668324054,91.96268699482658,stop_loss,fast_indicator_combo,,vwap_rsi7
