trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
2448,2025-08-01T11:27:00+00:00,2025-08-01T12:19:22.077000,SHORT,TP,1.4,1.3569,0.0431
2449,2025-08-04T11:33:00+00:00,2025-08-04T11:55:31.131000,SHORT,BE_STOP,0.0,-0.0325,0.0325
2450,2025-08-05T11:21:00+00:00,2025-08-05T14:01:00.438000,LONG,BE_STOP,0.0,-0.0249,0.0249
2451,2025-08-06T13:09:00+00:00,2025-08-06T14:00:36.450000,LONG,BE_STOP,0.0,-0.0382,0.0382
2452,2025-08-07T12:15:00+00:00,2025-08-07T12:26:51.055000,LONG,BE_STOP,0.0,-0.0442,0.0442
2453,2025-08-11T12:03:00+00:00,2025-08-11T12:24:53.364000,SHORT,BE_STOP,0.0,-0.0526,0.0526
2454,2025-08-12T12:00:00+00:00,2025-08-12T12:30:02.152000,LONG,TP,1.4,1.3444,0.0556
2455,2025-08-14T12:15:00+00:00,2025-08-14T12:30:02.120000,SHORT,TP,1.4,1.3479,0.0521
2456,2025-08-15T11:42:00+00:00,2025-08-15T14:00:00.127000,SHORT,SL,-1.0,-1.0676,0.0676
2457,2025-08-18T12:57:00+00:00,2025-08-18T14:12:51.953000,LONG,BE_STOP,0.0,-0.0439,0.0439
2458,2025-08-19T11:27:00+00:00,2025-08-19T14:20:00.655000,SHORT,TP,1.4,1.3558,0.0442
2459,2025-08-20T12:00:00+00:00,2025-08-20T12:32:01.449000,LONG,TP,1.4,1.3306,0.0694
2460,2025-08-21T13:39:00+00:00,2025-08-21T13:45:00.601000,SHORT,TP,1.4,1.3515,0.0485
2461,2025-08-22T13:36:00+00:00,2025-08-22T14:00:03.367000,SHORT,SL,-1.0,-1.0318,0.0318
2462,2025-08-25T11:00:00+00:00,2025-08-25T11:31:15.661000,LONG,TP,1.4,1.278,0.122
2463,2025-08-26T15:30:00+00:00,2025-08-26T23:44:53.609000,SHORT,TIME_EXIT,0.625,0.5903,0.0347
2464,2025-08-27T14:21:00+00:00,2025-08-27T15:04:41.177000,SHORT,SL,-1.0,-1.0294,0.0294
2465,2025-08-28T16:03:00+00:00,2025-08-28T16:20:27.091000,LONG,BE_STOP,0.0,-0.0794,0.0794
2466,2025-08-29T12:33:00+00:00,2025-08-29T14:10:58.971000,LONG,TP,1.4,1.3624,0.0376
