pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
USDJPY,short,2021-03-11 14:45:00-05:00,2021-03-11 14:50:00-05:00,108.4235,108.45009021571728,1879000,-460.7051732405499,-535.8651732405499,-1.3392023863559217,75.16000000000001,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|late|calm|deep|short,compression_breakout,0,0.0,0.0
USDJPY,long,2021-03-29 13:00:00-04:00,2021-03-29 13:05:00-04:00,109.7455,109.75084180768066,1868000,90.91610174894791,16.196101748947896,0.06456907966070861,74.72000000000001,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|active|deep|long,compression_breakout,0,0.0,0.0
USDJPY,long,2021-04-02 13:15:00-04:00,2021-04-02 13:20:00-04:00,110.6935,110.67559644002199,1868000,-302.12884202324756,-376.8488420232476,-1.5504588427405461,74.72000000000001,stop_loss,usdjp_session_playbook,compression_breakout|fri|core|active|deep|long,compression_breakout,2,0.0,-1.4121982475168777
USDJPY,short,2021-04-09 13:20:00-04:00,2021-04-09 13:50:00-04:00,109.5895,109.6035,1861000,-237.71897810211837,-312.1589781021184,-0.9166505285651045,74.44000000000001,time_stop,usdjp_session_playbook,compression_breakout|fri|core|active|mild|short,compression_breakout,1,0.0,-1.607779225477418
USDJPY,short,2021-04-13 13:05:00-04:00,2021-04-13 13:25:00-04:00,109.0895,109.076129277555,1854000,227.266487706154,153.10648770615398,0.3204571529467437,74.16000000000001,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|active|deep|short,compression_breakout,1,0.0,-0.03308603927076084
USDJPY,short,2021-04-16 14:05:00-04:00,2021-04-16 14:15:00-04:00,108.7825,108.7988442859463,1857000,-278.9491296645872,-353.22912966458716,-1.611030112474274,74.28,stop_loss,usdjp_session_playbook,compression_breakout|fri|core|balanced|mild|short,compression_breakout,0,0.0,0.0
USDJPY,short,2021-04-23 13:15:00-04:00,2021-04-23 13:25:00-04:00,107.94149999999999,107.96765837290914,1850000,-448.2077417979975,-522.2077417979975,-1.3447618754422,74.0,stop_loss,usdjp_session_playbook,compression_breakout|fri|core|active|mild|short,compression_breakout,2,0.0,-1.2622148770212611
USDJPY,long,2021-04-30 14:35:00-04:00,2021-04-30 14:45:00-04:00,109.3135,109.29243040585045,1840000,-354.75565958560844,-428.35565958560846,-1.4484275274992442,73.60000000000001,stop_loss,usdjp_session_playbook,compression_breakout|fri|late|active|deep|long,compression_breakout,0,0.0,0.0
USDJPY,short,2021-05-18 13:40:00-04:00,2021-05-18 13:45:00-04:00,108.9155,108.91090071802326,1831000,77.32476309735587,4.084763097355861,0.018002249545023545,73.24000000000001,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|active|mild|short,compression_breakout,0,0.0,0.0
USDJPY,short,2021-05-25 13:05:00-04:00,2021-05-25 13:15:00-04:00,108.8635,108.85264045585276,1831000,182.65166296404402,109.41166296404401,0.27184292143955124,73.24000000000001,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|balanced|mild|short,compression_breakout,1,0.0,-1.9414345888813307
USDJPY,long,2021-06-08 13:00:00-04:00,2021-06-08 13:30:00-04:00,109.5005,109.5055,1834000,83.73740971054123,10.37740971054123,0.03460761900637172,73.36,time_stop,usdjp_session_playbook,compression_breakout|mon_tue|core|active|mild|long,compression_breakout,0,0.0,0.0
USDJPY,long,2021-06-11 14:15:00-04:00,2021-06-11 14:25:00-04:00,109.7295,109.7341329631903,1834000,77.41726489254688,4.057264892546883,0.01790828258874559,73.36,take_profit,usdjp_session_playbook,compression_breakout|fri|core|balanced|mild|long,compression_breakout,0,0.0,0.0
USDJPY,long,2021-06-14 13:00:00-04:00,2021-06-14 13:10:00-04:00,110.01950000000001,110.02365682216816,1834000,69.2879254044224,-4.072074595577604,-0.019141802426968092,73.36,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|active|deep|long,compression_breakout,1,1.0,0.06456907966070861
USDJPY,short,2021-06-17 14:25:00-04:00,2021-06-17 14:35:00-04:00,110.1985,110.22599022102226,1834000,-457.36816883173475,-530.7281688317347,-1.3293395208687215,73.36,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|short,compression_breakout,0,0.0,0.0
USDJPY,long,2021-06-23 14:15:00-04:00,2021-06-23 14:25:00-04:00,110.9745,110.95575300663363,1823000,-307.9674954664838,-380.88749546648376,-1.5206849514023137,72.92,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|long,compression_breakout,0,0.0,0.0
USDJPY,short,2021-06-29 14:10:00-04:00,2021-06-29 14:30:00-04:00,110.5025,110.49830927003872,1816000,68.87458016294609,-3.765419837053912,-0.01787651381132334,72.64,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|balanced|mild|short,compression_breakout,2,0.5,-0.8347958337208897
USDJPY,short,2021-07-02 13:10:00-04:00,2021-07-02 13:35:00-04:00,111.1725,111.16255358474459,1816000,162.52195522611783,89.88195522611784,0.24556537371397116,72.64,take_profit,usdjp_session_playbook,compression_breakout|fri|core|active|deep|short,compression_breakout,0,0.0,0.0
USDJPY,short,2021-07-15 13:20:00-04:00,2021-07-15 13:25:00-04:00,109.95349999999999,109.94475602876169,1817000,144.5146466676672,71.83464666766719,0.2130619521829067,72.68,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|active|mild|short,compression_breakout,1,1.0,0.17367081311344473
USDJPY,long,2021-07-19 15:00:00-04:00,2021-07-19 15:05:00-04:00,109.4735,109.44875132454783,1819000,-411.2983714242901,-484.0583714242901,-1.371096309099472,72.76,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|late|active|mild|long,compression_breakout,0,0.0,0.0
USDJPY,long,2021-07-21 14:05:00-04:00,2021-07-21 14:10:00-04:00,110.3125,110.31888466237903,1809000,104.67892839755409,32.318928397554096,0.11962520096464642,72.36,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|long,compression_breakout,1,0.0,-1.5206849514023137
USDJPY,long,2021-07-26 13:05:00-04:00,2021-07-26 13:15:00-04:00,110.3215,110.32824609992794,1810000,110.65694747897135,38.25694747897134,0.13655456155070553,72.4,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|active|mild|long,compression_breakout,1,1.0,0.03460761900637172
USDJPY,short,2021-07-29 13:00:00-04:00,2021-07-29 13:05:00-04:00,109.5235,109.55116788749397,1811000,-457.38515975893097,-529.825159758931,-1.3259415640197663,72.44000000000001,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|short,compression_breakout,1,0.0,-1.3293395208687215
USDJPY,short,2021-08-04 14:15:00-04:00,2021-08-04 14:30:00-04:00,109.4545,109.47861353057812,1800000,-396.4483530832721,-468.4483530832721,-1.382000319525359,72.0,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|short,compression_breakout,2,0.0,-1.327640542444244
USDJPY,short,2021-08-09 14:15:00-04:00,2021-08-09 14:25:00-04:00,110.2515,110.26915908040147,1791000,-286.8205297865835,-358.4605297865835,-1.5585078789902365,71.64,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|core|active|mild|short,compression_breakout,1,1.0,0.018002249545023545
USDJPY,long,2021-08-12 14:50:00-04:00,2021-08-12 14:55:00-04:00,110.4665,110.45060728138945,1783000,-256.51284326463264,-327.8328432646327,-1.6389403851760014,71.32000000000001,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|late|active|mild|long,compression_breakout,0,0.0,0.0
