pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022,5,3,2,60.0,-1.5206650099395373,-1520.6650099395372,-0.3041330019879075,1.0878402928824653,0.3026310865347237
EURUSD,2023,17,6,11,35.294117647058826,-5.579019170076501,-5579.0191700765,-0.3281775982397942,6.733925725188532,0.289397138903316
EURUSD,2024,9,5,4,55.55555555555556,-3.219884776872665,-3219.884776872665,-0.3577649752080739,4.249732802767438,0.30439778705674364
EURUSD,2025,8,1,7,12.5,-5.313653618394071,-5313.653618394072,-0.6642067022992588,4.2789071942892125,0.06508728266028767
