pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
EURUSD,long,2020-02-03 12:50:00-05:00,2020-02-03 12:55:00-05:00,1.10622,1.106009442263806,1807000,-380.47782930244824,-460.42780134586224,-1.4111958335891692,79.94997204341396,stop_loss,session_trend_reclaim,mon_tue|core|active|mild|long,,0,0.0,0.0
EURUSD,short,2020-02-20 12:40:00-05:00,2020-02-20 12:50:00-05:00,1.07968,1.079552869032937,1843000,234.30237229703633,154.71304874448228,0.32054652721114496,79.58932355255406,take_profit,session_trend_reclaim,wed_thu|core|balanced|mild|short,,0,0.0,0.0
EURUSD,long,2020-03-04 11:40:00-05:00,2020-03-04 11:45:00-05:00,1.11351,1.113789491363,1790000,500.2895397699714,420.552217979176,0.4554803162751704,79.73732179079539,take_profit,session_trend_reclaim,wed_thu|early|active|mild|long,,0,0.0,0.0
EURUSD,short,2020-04-24 13:00:00-04:00,2020-04-24 13:05:00-04:00,1.07878,1.078606346719976,1856000,322.3004877246467,242.21830653440117,0.3844933498961426,80.08218119024552,take_profit,session_trend_reclaim,fri|core|balanced|mild|short,,0,0.0,0.0
EURUSD,long,2020-07-20 12:50:00-04:00,2020-07-20 12:55:00-04:00,1.14397,1.143687523935094,1754000,-495.4630178448336,-575.7140437844768,-1.3000409187576742,80.25102593964311,stop_loss,session_trend_reclaim,mon_tue|core|balanced|mild|long,,0,0.0,0.0
EURUSD,short,2020-08-11 11:50:00-04:00,2020-08-11 11:55:00-04:00,1.17669,1.1764092732484341,1695000,475.8318439041565,396.0617785410345,0.4511966187462702,79.77006536312192,take_profit,session_trend_reclaim,mon_tue|early|balanced|mild|short,,0,0.0,0.0
EURUSD,long,2020-08-20 13:50:00-04:00,2020-08-20 14:00:00-04:00,1.1856,1.1853394756981082,1689000,-440.0255458952993,-520.1158813843814,-1.3358378655897891,80.0903354890821,stop_loss,session_trend_reclaim,wed_thu|core|active|mild|long,,0,0.0,0.0
EURUSD,short,2020-08-25 11:30:00-04:00,2020-08-25 11:35:00-04:00,1.18174,1.1814851177357664,1686000,429.7314974979285,350.04354652787845,0.43727066499718537,79.68795097005005,take_profit,session_trend_reclaim,mon_tue|early|balanced|mild|short,,1,1.0,0.4511966187462702
EURUSD,short,2020-09-11 14:30:00-04:00,2020-09-11 14:35:00-04:00,1.18316,1.1834235631912697,1690000,-445.4217932458682,-525.4123176817332,-1.3310952845068826,79.99052443586493,stop_loss,session_trend_reclaim,fri|late|balanced|mild|short,,0,0.0,0.0
EURUSD,long,2020-10-08 12:25:00-04:00,2020-10-08 12:30:00-04:00,1.17553,1.1752562049183282,1692000,-463.2612781886882,-542.8118833631245,-1.3159035185213952,79.55060517443624,stop_loss,session_trend_reclaim,wed_thu|early|active|mild|long,,1,1.0,0.4554803162751704
EURUSD,long,2020-10-12 13:20:00-04:00,2020-10-12 13:25:00-04:00,1.18092,1.1807237110884736,1675000,-328.78392680662506,-407.89899112808894,-1.4644499354335903,79.11506432146388,stop_loss,session_trend_reclaim,mon_tue|core|balanced|mild|long,,1,0.0,-1.3000409187576742
EURUSD,long,2020-11-16 11:50:00-05:00,2020-11-16 11:55:00-05:00,1.18408,1.1842072827416408,1664000,211.79848209021657,132.98188132057476,0.304866237015901,78.81660076964181,take_profit,session_trend_reclaim,mon_tue|early|active|mild|long,,0,0.0,0.0
