trade_id,entry_time,side,entry_price,sl,tp,risk_pips,outcome,exit_price,exit_time,pnl_r_base,pnl_r_net_ftmo,commission_r
N/A,2016-07-01T11:57:00+00:00,SHORT,1.11198,1.1139400000000002,1.1092359999999997,0.0019600000000001,BE,1.11198,2016-07-01T11:59:43.187000+00:00,0.0,-255.102,255.102
N/A,2016-07-04T12:45:00+00:00,SHORT,1.11378,1.11378,1.1122399999999997,0.0011000000000003,SL,1.11378,2016-07-04T12:45:02.064000+00:00,-1.0,-455.5455,454.5455
N/A,2016-07-05T13:30:00+00:00,SHORT,1.11478,1.11478,1.11191,0.0020500000000001,SL,1.11478,2016-07-05T13:30:00.578000+00:00,-1.0,-244.9024,243.9024
N/A,2016-07-06T13:42:00+00:00,SHORT,1.10731,1.10731,1.105532,0.0012700000000001,SL,1.10731,2016-07-06T13:42:00.082000+00:00,-1.0,-394.7008,393.7008
N/A,2016-07-07T18:12:00+00:00,SHORT,1.10532,1.10631,1.103934,0.00099,SL,1.10631,2016-07-07T22:00:01.938000+00:00,-1.0,-506.0505,505.0505
N/A,2016-07-08T13:36:00+00:00,SHORT,1.1052,1.1121100000000002,1.0955259999999998,0.0069100000000001,BE,1.1052,2016-07-08T13:38:45.159000+00:00,0.0,-72.3589,72.3589
N/A,2016-07-11T11:54:00+00:00,SHORT,1.1043,1.10607,1.101822,0.00177,BE,1.1043,2016-07-11T11:56:10.794000+00:00,0.0,-282.4859,282.4859
N/A,2016-07-12T12:18:00+00:00,SHORT,1.10998,1.10998,1.1116180000000002,0.0011700000000001,TP,1.1116180000000002,2016-07-12T12:18:00.791000+00:00,1.4,-425.9504,427.3504
N/A,2016-07-13T11:15:00+00:00,SHORT,1.10783,1.10783,1.106752,0.0007700000000001,SL,1.10783,2016-07-13T11:15:00.328000+00:00,-1.0,-650.3506,649.3506
N/A,2016-07-14T16:57:00+00:00,SHORT,1.11133,1.1121800000000002,1.1101399999999997,0.0008500000000002,BE,1.11133,2016-07-14T16:59:46.849000+00:00,0.0,-588.2353,588.2353
N/A,2016-07-15T13:15:00+00:00,SHORT,1.10991,1.10991,1.1070679999999995,0.0020300000000001,SL,1.10991,2016-07-15T13:15:00.087000+00:00,-1.0,-247.3054,246.3054
N/A,2016-07-18T15:06:00+00:00,SHORT,1.10807,1.1060199999999998,1.1109400000000005,0.0020500000000003,TP,1.1109400000000005,2016-07-18T15:06:00.215000+00:00,1.4,-242.5024,243.9024
N/A,2016-07-19T11:03:00+00:00,SHORT,1.10554,1.10554,1.1047559999999994,0.0005600000000003,SL,1.10554,2016-07-19T11:03:01.750000+00:00,-1.0,-893.8571,892.8571
N/A,2016-07-20T12:30:00+00:00,SHORT,1.10028,1.10028,1.0981799999999995,0.0015000000000002,SL,1.10028,2016-07-20T12:30:00.347000+00:00,-1.0,-334.3333,333.3333
N/A,2016-07-21T13:09:00+00:00,SHORT,1.10306,1.10306,1.0991259999999996,0.0028100000000002,SL,1.10306,2016-07-21T13:09:00.072000+00:00,-1.0,-178.9359,177.9359
N/A,2016-07-22T11:51:00+00:00,SHORT,1.10187,1.10187,1.10278,0.00065,TP,1.10278,2016-07-22T11:51:00.072000+00:00,1.4,-767.8308,769.2308
N/A,2016-07-25T12:51:00+00:00,SHORT,1.09756,1.09756,1.095544,0.0014400000000001,SL,1.09756,2016-07-25T12:51:01.063000+00:00,-1.0,-348.2222,347.2222
N/A,2016-07-26T14:00:00+00:00,SHORT,1.09919,1.09919,1.0974959999999994,0.0012100000000003,SL,1.09919,2016-07-26T14:00:00.035000+00:00,-1.0,-414.2231,413.2231
N/A,2016-07-27T16:09:00+00:00,SHORT,1.09926,1.09926,1.100226,0.00069,TP,1.100226,2016-07-27T16:09:00.905000+00:00,1.4,-723.2377,724.6377
N/A,2016-07-28T16:12:00+00:00,SHORT,1.10858,1.10858,1.1073059999999992,0.0009100000000004,SL,1.10858,2016-07-28T16:12:00.460000+00:00,-1.0,-550.4505,549.4505
N/A,2016-07-29T11:12:00+00:00,SHORT,1.11135,1.1107999999999998,1.1121200000000004,0.0005500000000002,TP,1.1121200000000004,2016-07-29T11:12:00.038000+00:00,1.4,-907.6909,909.0909
