trade_id,entry_time,side,entry_price,sl,tp,risk_pips,outcome,exit_price,exit_time,pnl_r_base,pnl_r_net_ftmo,commission_r
N/A,2016-08-01T11:09:00+00:00,SHORT,1.11615,1.11615,1.1151279999999997,0.0007300000000003,SL,1.11615,2016-08-01T11:09:00.149000+00:00,-1.0,-685.9315,684.9315
N/A,2016-08-02T18:45:00+00:00,SHORT,1.12278,1.12278,1.1218279999999996,0.0006800000000002,SL,1.12278,2016-08-02T18:45:00.131000+00:00,-1.0,-736.2941,735.2941
N/A,2016-08-03T14:03:00+00:00,SHORT,1.11785,1.11785,1.1167299999999998,0.0008000000000001,SL,1.11785,2016-08-03T14:03:00.018000+00:00,-1.0,-626.0,625.0
N/A,2016-08-04T16:00:00+00:00,SHORT,1.11389,1.1130599999999995,1.1150520000000006,0.0008300000000003,TP,1.1150520000000006,2016-08-04T16:00:00.043000+00:00,1.4,-601.0096,602.4096
N/A,2016-08-05T11:06:00+00:00,SHORT,1.11531,1.11531,1.1165840000000002,0.0009100000000001,TP,1.1165840000000002,2016-08-05T11:06:00.214000+00:00,1.4,-548.0505,549.4505
N/A,2016-08-08T11:33:00+00:00,SHORT,1.10839,1.10839,1.1092160000000002,0.00059,TP,1.1092160000000002,2016-08-08T11:33:00.114000+00:00,1.4,-846.0576,847.4576
N/A,2016-08-09T14:03:00+00:00,SHORT,1.11133,1.11133,1.113332,0.00143,TP,1.113332,2016-08-09T14:03:00.047000+00:00,1.4,-348.2503,349.6503
N/A,2016-08-10T11:00:00+00:00,SHORT,1.11776,1.11776,1.1186140000000004,0.0006100000000002,TP,1.1186140000000004,2016-08-10T19:00:00.095000+00:00,1.4,-818.2721,819.6721
N/A,2016-08-11T11:00:00+00:00,SHORT,1.11519,1.11519,1.11729,0.0015,TP,1.11729,2016-08-11T11:00:00.049000+00:00,1.4,-331.9333,333.3333
N/A,2016-08-12T14:09:00+00:00,SHORT,1.11735,1.11735,1.1130099999999998,0.0031000000000001,SL,1.11735,2016-08-12T14:09:00.069000+00:00,-1.0,-162.2903,161.2903
N/A,2016-08-15T13:30:00+00:00,SHORT,1.11845,1.11845,1.120424,0.0014100000000001,TP,1.120424,2016-08-15T13:30:00.171000+00:00,1.4,-353.2099,354.6099
N/A,2016-08-16T11:03:00+00:00,SHORT,1.12838,1.12838,1.129822,0.00103,TP,1.129822,2016-08-16T11:03:00.045000+00:00,1.4,-484.0369,485.4369
N/A,2016-08-17T19:33:00+00:00,SHORT,1.12835,1.12835,1.129372,0.0007300000000001,TP,1.129372,2016-08-17T19:33:00.913000+00:00,1.4,-683.5315,684.9315
N/A,2016-08-18T11:57:00+00:00,SHORT,1.13215,1.13215,1.1296299999999997,0.0018000000000002,SL,1.13215,2016-08-18T11:57:00.107000+00:00,-1.0,-278.7778,277.7778
N/A,2016-08-22T12:39:00+00:00,SHORT,1.13024,1.1312000000000002,1.1288959999999997,0.0009600000000002,BE,1.13024,2016-08-22T12:42:45.313000+00:00,0.0,-520.8333,520.8333
N/A,2016-08-23T13:09:00+00:00,SHORT,1.13333,1.13333,1.1323359999999996,0.0007100000000002,SL,1.13333,2016-08-23T13:09:00.050000+00:00,-1.0,-705.2254,704.2254
N/A,2016-08-24T15:54:00+00:00,SHORT,1.12523,1.12523,1.126364,0.0008100000000001,TP,1.126364,2016-08-24T15:54:00.043000+00:00,1.4,-615.884,617.284
N/A,2016-08-26T14:09:00+00:00,SHORT,1.13243,1.1240599999999998,1.1441480000000004,0.0083700000000002,TP,1.1441480000000004,2016-08-26T14:09:00.016000+00:00,1.4,-58.3372,59.7372
N/A,2016-08-29T13:45:00+00:00,SHORT,1.11689,1.11689,1.1185560000000003,0.0011900000000002,TP,1.1185560000000003,2016-08-29T13:45:00.095000+00:00,1.4,-418.7681,420.1681
N/A,2016-08-30T13:36:00+00:00,SHORT,1.11543,1.11543,1.1137499999999996,0.0012000000000003,SL,1.11543,2016-08-30T13:36:00.164000+00:00,-1.0,-417.6667,416.6667
N/A,2016-08-31T12:57:00+00:00,SHORT,1.11324,1.11324,1.1146680000000004,0.0010200000000002,TP,1.1146680000000004,2016-08-31T12:57:00.433000+00:00,1.4,-488.7961,490.1961
