family,pemr_h1_adx_max,pemr_expansion_atr_min,pemr_displacement_atr_min,stop_atr_multiple,pemr_take_profit_rr_cap,score,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
vwap_mean_reversion,18.0,1.2,0.6,0.7,0.6,227.42971159340686,100000.0,100714.85579670343,0.7148557967034286,0.0,0.8809649046234709,inf,2,2,0,0,100.0,1.0,1.0,357.4278983517145,357.4278983517145,5.0,5.0,2,0
vwap_mean_reversion,18.0,1.2,0.9,0.7,0.6,227.42971159340686,100000.0,100714.85579670343,0.7148557967034286,0.0,0.8809649046234709,inf,2,2,0,0,100.0,1.0,1.0,357.4278983517145,357.4278983517145,5.0,5.0,2,0
vwap_mean_reversion,18.0,1.5,0.6,0.7,0.6,226.5700435713455,100000.0,100285.02178567275,0.2850217856727566,0.0,0.6349803146555019,inf,1,1,0,0,100.0,1.0,1.0,285.02178567275183,285.02178567275183,5.0,5.0,1,0
vwap_mean_reversion,18.0,1.5,0.9,0.7,0.6,226.5700435713455,100000.0,100285.02178567275,0.2850217856727566,0.0,0.6349803146555019,inf,1,1,0,0,100.0,1.0,1.0,285.02178567275183,285.02178567275183,5.0,5.0,1,0
vwap_mean_reversion,22.0,1.2,0.6,0.7,0.6,117.69753831996545,100000.0,100467.55752909278,0.4675575290927769,0.6805928965115728,0.31166029948150975,1.6791346936084437,4,3,1,0,75.0,1.3333333333333333,0.6666666666666666,155.852509697596,116.88938227319699,8.75,5.0,3,1
vwap_mean_reversion,22.0,1.2,0.9,0.7,0.6,117.69753831996545,100000.0,100467.55752909278,0.4675575290927769,0.6805928965115728,0.31166029948150975,1.6791346936084437,4,3,1,0,75.0,1.3333333333333333,0.6666666666666666,155.852509697596,116.88938227319699,8.75,5.0,3,1
vwap_mean_reversion,22.0,1.5,0.6,0.7,0.6,85.05098698773513,100000.0,100040.6438574256,0.040643857425592955,0.6804574195394044,0.0327480034902366,1.0592996592645245,3,2,1,0,66.66666666666666,1.0,0.6666666666666666,13.547952475204776,13.547952475204776,10.0,5.0,2,1
vwap_mean_reversion,22.0,1.5,0.9,0.7,0.6,85.05098698773513,100000.0,100040.6438574256,0.040643857425592955,0.6804574195394044,0.0327480034902366,1.0592996592645245,3,2,1,0,66.66666666666666,1.0,0.6666666666666666,13.547952475204776,13.547952475204776,10.0,5.0,2,1
