pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020-04,3,2,1,66.66666666666666,0.2822846831676824,282.2846831676825,0.09409489438922747,0.0,1.258981653262977
EURUSD,2020-05,1,1,0,100.0,0.2707560747743206,270.7560747743206,0.2707560747743206,0.0,inf
EURUSD,2020-06,1,1,0,100.0,0.41793927056989527,417.93927056989526,0.41793927056989527,0.0,inf
EURUSD,2020-09,1,0,1,0.0,-0.05704985930042893,-57.049859300428935,-0.05704985930042893,0.0,0.0
EURUSD,2020-10,1,1,0,100.0,0.5921269313620358,592.1269313620357,0.5921269313620358,0.0,inf
EURUSD,2020-11,1,0,1,0.0,-0.15569019610298487,-155.69019610298488,-0.15569019610298487,0.0,0.0
EURUSD,2020-12,2,0,2,0.0,-2.2658179131024,-2265.8179131024,-1.1329089565512,1.1465335325868204,0.0
EURUSD,2021-03,2,1,1,50.0,-0.5667367229792584,-566.7367229792584,-0.2833683614896292,1.1841556824406931,0.524371966108705
EURUSD,2021-06,3,1,2,33.33333333333333,-0.6899528181752053,-689.9528181752053,-0.2299842727250684,1.258726672140709,0.4550037761198574
EURUSD,2021-07,2,1,1,50.0,0.5654754235065212,565.4754235065212,0.2827377117532606,0.0,19.9259664605026
EURUSD,2021-08,1,1,0,100.0,0.6480539384929341,648.0539384929341,0.6480539384929341,0.0,inf
EURUSD,2021-10,1,0,1,0.0,-1.1530505772434525,-1153.0505772434526,-1.1530505772434525,0.0,0.0
EURUSD,2021-11,1,0,1,0.0,-0.09347287517120492,-93.47287517120492,-0.09347287517120492,0.0,0.0
