family,mr_h1_adx_max,mr_m15_extension_atr,stop_atr_multiple,mr_target_atr_buffer,score,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
mean_reversion,20.0,0.5,0.8,0.05,-95.87733970441056,100000.0,86592.38689408789,-13.407613105912109,14.754263510366522,-1.2333210802021508,0.5395346127593521,57,16,41,0,28.07017543859649,2.7142857142857144,0.3333333333333333,-638.4577669481959,-235.22128255986163,83.7719298245614,15.0,2,11
mean_reversion,20.0,0.7,0.8,0.05,-95.87733970441056,100000.0,86592.38689408789,-13.407613105912109,14.754263510366522,-1.2333210802021508,0.5395346127593521,57,16,41,0,28.07017543859649,2.7142857142857144,0.3333333333333333,-638.4577669481959,-235.22128255986163,83.7719298245614,15.0,2,11
mean_reversion,24.0,0.5,0.8,0.05,-97.76996673473359,100000.0,84688.68369950919,-15.311316300490818,16.51430286050825,-1.119016678950948,0.6244206383213564,83,26,57,0,31.32530120481928,3.608695652173913,0.391304347826087,-665.7094043691657,-184.47369036735913,67.40963855421687,15.0,2,8
mean_reversion,24.0,0.7,0.8,0.05,-101.27502990001878,100000.0,84320.66936425467,-15.679330635745325,16.877089622492456,-1.150022694940958,0.6150098153811824,81,24,57,0,29.629629629629626,3.6818181818181817,0.36363636363636365,-712.6968470793331,-193.57198315734973,68.88888888888889,15.0,2,8
