pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
USDJPY,long,2020-01-20 14:50:00-05:00,2020-01-20 14:55:00-05:00,110.1645,110.15534347392166,2000000,-166.24048798733858,-246.24048798733858,-2.39781364944307,80.0,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2020-02-14 13:25:00-05:00,2020-02-14 14:10:00-05:00,109.7315,109.71282669598699,1995000,-339.5239013684397,-419.3239013684397,-1.5200153707574076,79.80000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-03-04 16:05:00-05:00,2020-03-04 16:45:00-05:00,107.47749999999999,107.51866709594948,1986000,-760.1775209499389,-839.6175209499389,-1.206368225920071,79.44000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-03-12 11:00:00-04:00,2020-03-12 11:10:00-04:00,105.0585,105.24473300135823,575000,-1017.6183196900462,-1040.6183196900463,-1.0406928388694254,23.000000000000004,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-04-02 11:50:00-04:00,2020-04-02 12:40:00-04:00,107.8545,107.95025148644724,1169000,-1036.641948348494,-1083.4019483484942,-1.083582903912435,46.760000000000005,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2020-04-07 13:05:00-04:00,2020-04-07 13:20:00-04:00,108.90650000000001,108.85639767785973,1927000,-886.5672613802759,-963.6472613802758,-1.168757712876852,77.08000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2020-04-08 11:50:00-04:00,2020-04-08 12:15:00-04:00,108.7095,108.6602922292147,1908000,-863.9376734148149,-940.2576734148148,-1.1720765063185739,76.32000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-04-17 12:55:00-04:00,2020-04-17 13:10:00-04:00,107.59049999999999,107.57140963528332,1889000,335.2113233047241,259.6513233047241,0.39344963672151073,75.56,take_profit,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-04-20 16:10:00-04:00,2020-04-20 16:15:00-04:00,107.7145,107.70968728641753,1894000,84.62719244267335,8.867192442673343,0.019301457736781207,75.76,take_profit,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-04-21 13:10:00-04:00,2020-04-21 13:20:00-04:00,107.7465,107.78385624843713,1894000,-656.3942345294862,-732.1542345294862,-1.2303402517336783,75.76,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-04-30 11:35:00-04:00,2020-04-30 11:50:00-04:00,106.9175,107.00782577162657,1231000,-1039.1004782145474,-1088.3404782145471,-1.0888748107038155,49.24,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2020-05-18 12:30:00-04:00,2020-05-18 13:05:00-04:00,107.2805,107.23903460578529,1858000,-718.3535739348001,-792.6735739348001,-1.2056240591527632,74.32000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2020-05-21 16:05:00-04:00,2020-05-21 17:10:00-04:00,107.5875,107.63829664471378,1842000,869.2221613894295,795.5421613894295,2.8260577808559337,73.68,take_profit,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2020-05-26 15:25:00-04:00,2020-05-26 15:30:00-04:00,107.5545,107.53440047614014,1858000,-347.28149283151765,-421.6014928315177,-1.4702233914766387,74.32000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2020-05-28 11:05:00-04:00,2020-05-28 11:15:00-04:00,107.66250000000001,107.6224116644459,1849000,-688.7761340278004,-762.7361340278004,-1.2138732336576206,73.96000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2020-06-01 15:35:00-04:00,2020-06-01 16:00:00-04:00,107.5955,107.57680985357361,1834000,-318.6017822248446,-391.9617822248446,-1.513778778650958,73.36,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-06-15 18:20:00-04:00,2020-06-15 18:35:00-04:00,107.3815,107.41167312359731,1826000,-512.9754079296524,-586.0154079296524,-1.292274695278215,73.04,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-06-16 18:35:00-04:00,2020-06-16 18:45:00-04:00,107.3475,107.3525,1815000,-84.53735013849723,-157.13735013849725,-0.5855888819384264,72.60000000000001,session_close,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2020-07-03 15:50:00-04:00,2020-07-03 15:55:00-04:00,107.4865,107.47868376488604,1811000,-131.69589698363126,-204.13589698363126,-2.8070344256151287,72.44000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-08-24 11:45:00-04:00,2020-08-24 12:45:00-04:00,105.9015,105.93247781741587,1807000,-528.4081377305306,-600.6881377305306,-1.2813209862969641,72.28,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2020-09-04 14:50:00-04:00,2020-09-06 17:50:00-04:00,106.1965,106.26448797052487,1795000,1148.4994879693782,1076.699487969378,3.758123423901904,71.80000000000001,take_profit,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2020-10-01 12:05:00-04:00,2020-10-01 12:25:00-04:00,105.5625,105.53435229875272,1817000,-484.56950681507226,-557.2495068150723,-1.3135373012668783,72.68,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-10-15 12:45:00-04:00,2020-10-15 13:40:00-04:00,105.3785,105.40253563362876,1806000,-411.7580233113925,-483.9980233113925,-1.3752840720303348,72.24000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-10-16 11:55:00-04:00,2020-10-16 12:05:00-04:00,105.3995,105.42462644309627,1796000,-428.08579153923034,-499.9257915392304,-1.3566219668627395,71.84,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-10-30 16:10:00-04:00,2020-10-30 17:00:00-04:00,104.6765,104.6743,1786000,37.53929052540421,-33.9007094745958,-0.128019461092679,71.44000000000001,volatility_shock,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2020-12-01 17:05:00-05:00,2020-12-01 17:10:00-05:00,104.3233,104.30316257616101,1785000,-344.57760051185454,-415.9776005118545,-1.6385415276620152,71.4,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-12-17 16:10:00-05:00,2020-12-17 16:35:00-05:00,103.1285,103.10714310212171,1777000,368.10451633599024,297.0245163359902,1.039125657486975,71.08000000000001,take_profit,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-12-20 18:10:00-05:00,2020-12-20 18:15:00-05:00,103.3845,103.41893369317106,1783000,-593.6614025023438,-664.9814025023437,-1.246524209700283,71.32000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2020-12-23 13:05:00-05:00,2020-12-23 13:30:00-05:00,103.5855,103.61377951100988,1770000,-483.04656772623537,-553.8465677262353,-1.308189471441023,70.80000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-01-12 11:40:00-05:00,2021-01-12 11:55:00-05:00,104.1785,104.14461030787942,1759000,-572.3609801163981,-642.720980116398,-1.2527027716800563,70.36,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-02-02 17:35:00-05:00,2021-02-02 17:40:00-05:00,105.00325,104.9838642118906,1746000,-322.3610323811971,-392.20103238119714,-1.558351047231888,69.84,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-02-03 13:10:00-05:00,2021-02-03 13:55:00-05:00,105.03450000000001,105.04461949983661,1738000,167.39818889278285,97.87818889278286,0.4070689729385494,69.52000000000001,take_profit,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-02-08 11:20:00-05:00,2021-02-08 11:55:00-05:00,105.2325,105.19132036326158,1740000,-681.1339587517637,-750.7339587517636,-1.2049747050470023,69.60000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2021-02-11 12:50:00-05:00,2021-02-11 13:00:00-05:00,104.7725,104.7402948139109,1725000,530.3580593777345,461.35805937773455,1.7555191969843436,69.0,take_profit,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-02-19 15:40:00-05:00,2021-02-19 15:55:00-05:00,105.4695,105.44491661343365,1734000,-404.1985957600682,-473.5585957600682,-1.3661836626012938,69.36,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-02-21 17:10:00-05:00,2021-02-21 18:00:00-05:00,105.42725,105.4856354681451,1725000,954.6529592726474,885.6529592726474,2.852976026176858,69.0,take_profit,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-03-10 13:50:00-05:00,2021-03-10 14:10:00-05:00,108.4935,108.45002112566645,1742000,-698.4847981651188,-768.1647981651189,-1.1968106364320488,69.68,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-03-11 11:40:00-05:00,2021-03-11 11:50:00-05:00,108.4905,108.45069552763228,1727000,-633.7800908970056,-702.8600908970055,-1.2162704193800773,69.08000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-03-15 12:40:00-04:00,2021-03-15 13:00:00-04:00,109.0985,109.1398018816724,1713000,648.173877995243,579.653877995243,1.2336222664738357,68.52000000000001,take_profit,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-03-17 15:40:00-04:00,2021-03-17 18:25:00-04:00,108.8415,108.78097648643667,1725000,-959.8516217406984,-1028.8516217406984,-1.1384087020844567,69.0,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-04-01 12:00:00-04:00,2021-04-01 12:15:00-04:00,110.6075,110.5741935830267,1704000,-513.2544247222222,-581.4144247222223,-1.266138454858927,68.16000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2021-04-22 12:50:00-04:00,2021-04-22 12:55:00-04:00,108.1655,108.19451207935856,1692000,-453.65726738529526,-521.3372673852953,-1.3064338208480193,67.68,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-05-05 16:55:00-04:00,2021-05-05 17:00:00-04:00,109.20230000000001,109.1859271232516,1682000,-252.19259050741098,-319.472590507411,-1.8731380431506905,67.28,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-05-06 11:10:00-04:00,2021-05-06 12:30:00-04:00,109.1105,109.1165,1676000,92.15542521994483,25.115425219944825,0.038349028410326176,67.04,news_flatten,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-05-31 11:50:00-04:00,2021-05-31 15:00:00-04:00,109.4805,109.4915,1676000,168.3729850677452,101.33298506774517,0.2831678032172532,67.04,news_flatten,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-06-02 14:40:00-04:00,2021-06-02 14:45:00-04:00,109.56150000000001,109.54537388681509,1678000,-246.9686851360643,-314.08868513606427,-1.62422669607523,67.12,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2021-06-08 18:25:00-04:00,2021-06-08 18:40:00-04:00,109.4995,109.4951936999779,1672000,65.76125123931291,-1.1187487606870974,-0.008506773801271749,66.88000000000001,take_profit,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-06-15 16:55:00-04:00,2021-06-15 17:00:00-04:00,110.0703,110.05700955716605,1672000,-201.90276681442234,-268.78276681442236,-2.214295842187232,66.88000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-06-25 16:25:00-04:00,2021-06-25 16:30:00-04:00,110.78750000000001,110.7716744576159,1666000,-238.00171163879253,-304.6417116387925,-1.6435592772983154,66.64,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2021-07-12 12:00:00-04:00,2021-07-12 12:20:00-04:00,110.3565,110.38685211271394,1660000,-456.45169188320256,-522.8516918832025,-1.2945399740528534,66.4,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-07-22 11:40:00-04:00,2021-07-22 11:50:00-04:00,110.13550000000001,110.10143013875633,1650000,-510.53738127392023,-576.5373812739202,-1.2589570198281501,66.0,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-10-13 11:00:00-04:00,2021-10-13 12:00:00-04:00,113.3445,113.48773280141229,1638000,2067.2411157908987,2001.7211157908987,2.6405291701019795,65.52000000000001,take_profit,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-11-01 12:40:00-04:00,2021-11-01 13:10:00-04:00,114.1665,114.13412814837108,1678000,-475.90232285798544,-543.0223228579855,-1.279617781317673,67.12,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2021-12-02 13:00:00-05:00,2021-12-02 15:00:00-05:00,113.1905,113.18650000000001,1667000,58.9134410643335,-7.7665589356665095,-0.012437737412724694,66.68,news_flatten,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2021-12-06 11:35:00-05:00,2021-12-06 13:00:00-05:00,113.4175,113.45786546602451,1667000,-593.0604512815839,-659.740451281584,-1.2178439968024906,66.68,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-12-08 13:45:00-05:00,2021-12-08 14:15:00-05:00,113.6575,113.62740895706645,1654000,-438.01724072702547,-504.17724072702543,-1.3029611756149495,66.16000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,short,2021-12-20 14:35:00-05:00,2021-12-20 14:50:00-05:00,113.6375,113.65981414508319,1644000,-322.7305115445541,-388.49051154455407,-1.4272828660168746,65.76,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-12-24 12:35:00-05:00,2021-12-24 12:40:00-05:00,114.3595,114.34603771516863,1636000,-192.6110050557884,-258.05100505578844,-1.8106464193963672,65.44000000000001,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-12-28 18:40:00-05:00,2021-12-28 18:45:00-05:00,114.77250000000001,114.7625,1631000,-142.11526061732866,-207.35526061732867,-1.2883064829001343,65.24000000000001,session_close,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-12-30 15:55:00-05:00,2021-12-30 16:00:00-05:00,115.0795,115.06334767674988,1627000,-228.3713224239036,-293.4513224239036,-1.6405497826243272,65.08,stop_loss,session_mean_reversion,,,0,0.0,0.0
USDJPY,long,2021-12-31 12:40:00-05:00,2021-12-31 12:50:00-05:00,115.0835,115.0570124391933,1621000,-373.15826308999397,-437.998263089994,-1.3527074541884785,64.84,stop_loss,session_mean_reversion,,,0,0.0,0.0
