trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
361,2016-08-01T11:09:00+00:00,2016-08-01T11:33:12.931000,SHORT,BE_STOP,0.0,-0.0685,0.0685
362,2016-08-02T18:45:00+00:00,2016-08-02T18:59:25.984000,SHORT,BE_STOP,0.0,-0.0735,0.0735
363,2016-08-03T14:03:00+00:00,2016-08-03T14:13:52.394000,SHORT,TP,1.4,1.3375,0.0625
364,2016-08-04T16:00:00+00:00,2016-08-04T17:21:46.790000,LONG,SL,-1.0,-1.0602,0.0602
365,2016-08-05T11:06:00+00:00,2016-08-05T11:10:16.726000,LONG,BE_STOP,0.0,-0.0549,0.0549
366,2016-08-08T11:33:00+00:00,2016-08-08T11:52:26.566000,LONG,BE_STOP,0.0,-0.0847,0.0847
367,2016-08-09T14:03:00+00:00,2016-08-09T14:16:20.836000,LONG,BE_STOP,0.0,-0.035,0.035
368,2016-08-10T11:00:00+00:00,2016-08-10T19:08:43.448000,LONG,SL,-1.0,-1.082,0.082
369,2016-08-11T11:00:00+00:00,2016-08-11T13:13:44.832000,LONG,BE_STOP,0.0,-0.0333,0.0333
370,2016-08-12T14:09:00+00:00,2016-08-12T20:59:59.093000,SHORT,TIME_EXIT,0.2226,0.2065,0.0161
371,2016-08-15T13:30:00+00:00,2016-08-15T14:04:28.456000,LONG,BE_STOP,0.0,-0.0355,0.0355
372,2016-08-16T11:03:00+00:00,2016-08-16T11:16:09.707000,LONG,TP,1.4,1.3515,0.0485
373,2016-08-17T19:33:00+00:00,2016-08-17T20:54:15.427000,LONG,TP,1.4,1.3315,0.0685
374,2016-08-18T11:57:00+00:00,2016-08-18T14:21:52.818000,SHORT,BE_STOP,0.0,-0.0278,0.0278
375,2016-08-22T12:39:00+00:00,2016-08-22T13:09:47.251000,SHORT,SL,-1.0,-1.0521,0.0521
376,2016-08-23T13:09:00+00:00,2016-08-23T14:00:14.886000,SHORT,TP,1.4,1.3296,0.0704
377,2016-08-24T15:54:00+00:00,2016-08-24T16:55:35.484000,LONG,TP,1.4,1.3383,0.0617
378,2016-08-26T14:09:00+00:00,2016-08-26T15:37:11.537000,LONG,SL,-1.0,-1.006,0.006
379,2016-08-29T13:45:00+00:00,2016-08-29T14:07:03.169000,LONG,BE_STOP,0.0,-0.042,0.042
380,2016-08-30T13:36:00+00:00,2016-08-30T13:43:26,SHORT,BE_STOP,0.0,-0.0417,0.0417
381,2016-08-31T12:57:00+00:00,2016-08-31T13:16:23.964000,LONG,BE_STOP,0.0,-0.049,0.049
