trade_id,entry_time,side,entry_price,sl,tp,risk_pips,outcome,exit_price,exit_time,pnl_r_base,pnl_r_net_ftmo,commission_r
N/A,2016-09-01T11:39:00+00:00,SHORT,1.11464,1.11464,1.113254,9.9,SL,1.11464,2016-09-01T11:39:00.249000+00:00,-1.0,-1.0505,0.0505
N/A,2016-09-02T12:30:00+00:00,SHORT,1.12289,1.1159599999999998,1.132592,69.300000000001,TP,1.132592,2016-09-02T12:30:00.042000+00:00,1.4,1.3928,0.0072
N/A,2016-09-05T12:00:00+00:00,SHORT,1.11583,1.11583,1.115102,5.199999999999999,SL,1.11583,2016-09-05T12:00:00.505000+00:00,-1.0,-1.0962,0.0962
N/A,2016-09-06T14:00:00+00:00,SHORT,1.11956,1.11956,1.1243200000000004,34.000000000002004,TP,1.1243200000000004,2016-09-06T14:00:00.132000+00:00,1.4,1.3853,0.0147
N/A,2016-09-07T14:24:00+00:00,SHORT,1.12448,1.12448,1.1206159999999994,27.600000000003,SL,1.12448,2016-09-07T14:24:00.059000+00:00,-1.0,-1.0181,0.0181
N/A,2016-09-08T11:09:00+00:00,SHORT,1.1287,1.1287,1.1245699999999996,29.500000000002,SL,1.1287,2016-09-08T11:09:01.215000+00:00,-1.0,-1.0169,0.0169
N/A,2016-09-09T12:06:00+00:00,SHORT,1.12586,1.12586,1.1239279999999998,13.800000000000999,SL,1.12586,2016-09-09T12:06:00.007000+00:00,-1.0,-1.0362,0.0362
N/A,2016-09-12T16:15:00+00:00,SHORT,1.12364,1.12364,1.1249980000000002,9.700000000001,TP,1.1249980000000002,2016-09-12T16:15:00.159000+00:00,1.4,1.3485,0.0515
N/A,2016-09-13T12:27:00+00:00,SHORT,1.12425,1.12425,1.1223879999999995,13.300000000002,SL,1.12425,2016-09-13T12:27:00.146000+00:00,-1.0,-1.0376,0.0376
N/A,2016-09-14T16:21:00+00:00,SHORT,1.12623,1.12623,1.124452,12.700000000001001,SL,1.12623,2016-09-14T16:21:02.112000+00:00,-1.0,-1.0394,0.0394
N/A,2016-09-15T13:03:00+00:00,SHORT,1.12415,1.12415,1.1215879999999996,18.300000000002,SL,1.12415,2016-09-15T13:03:00.382000+00:00,-1.0,-1.0273,0.0273
N/A,2016-09-16T11:42:00+00:00,SHORT,1.12225,1.12225,1.1234400000000002,8.500000000002,TP,1.1234400000000002,2016-09-16T11:42:00.031000+00:00,1.4,1.3412,0.0588
N/A,2016-09-19T18:33:00+00:00,SHORT,1.11765,1.11765,1.1184200000000004,5.500000000001999,TP,1.1184200000000004,2016-09-19T18:33:00.024000+00:00,1.4,1.3091,0.0909
N/A,2016-09-20T16:15:00+00:00,SHORT,1.11661,1.11661,1.1156159999999995,7.100000000002,SL,1.11661,2016-09-20T16:15:00.055000+00:00,-1.0,-1.0704,0.0704
N/A,2016-09-21T18:06:00+00:00,SHORT,1.11895,1.1134399999999998,1.126664,55.100000000000996,TP,1.126664,2016-09-21T18:06:00.023000+00:00,1.4,1.3909,0.0091
N/A,2016-09-22T14:15:00+00:00,SHORT,1.12412,1.12412,1.1219499999999998,15.500000000000998,SL,1.12412,2016-09-22T14:15:00.189000+00:00,-1.0,-1.0323,0.0323
N/A,2016-09-23T12:15:00+00:00,SHORT,1.1218,1.1218,1.1228360000000002,7.400000000001,TP,1.1228360000000002,2016-09-23T12:15:00.116000+00:00,1.4,1.3324,0.0676
N/A,2016-09-26T11:12:00+00:00,SHORT,1.12476,1.12476,1.1256420000000005,6.300000000001,TP,1.1256420000000005,2016-09-26T11:12:00.240000+00:00,1.4,1.3206,0.0794
N/A,2016-09-27T14:15:00+00:00,SHORT,1.12055,1.12055,1.1184359999999995,15.100000000003,SL,1.12055,2016-09-27T14:15:00.119000+00:00,-1.0,-1.0331,0.0331
N/A,2016-09-28T13:06:00+00:00,SHORT,1.12197,1.12197,1.1204019999999997,11.200000000002001,SL,1.12197,2016-09-28T13:06:00.002000+00:00,-1.0,-1.0446,0.0446
N/A,2016-09-29T13:27:00+00:00,SHORT,1.12099,1.12099,1.122964,14.100000000001,TP,1.122964,2016-09-29T13:27:00.009000+00:00,1.4,1.3645,0.0355
N/A,2016-09-30T12:30:00+00:00,SHORT,1.11696,1.11696,1.1193820000000003,17.300000000001997,TP,1.1193820000000003,2016-09-30T12:30:00.021000+00:00,1.4,1.3711,0.0289
