trade_id,entry_time,side,entry_price,sl,tp,risk_pips,outcome,exit_price,exit_time,pnl_r_base,pnl_r_net_ftmo,commission_r
N/A,2016-10-04T17:06:00+00:00,SHORT,1.12026,1.12026,1.1223600000000005,15.000000000002,TP,1.1223600000000005,2016-10-04T17:06:01.695000+00:00,1.4,1.3667,0.0333
N/A,2016-10-05T13:06:00+00:00,SHORT,1.12115,1.12115,1.1221020000000004,6.800000000002,TP,1.1221020000000004,2016-10-05T13:06:00.264000+00:00,1.4,1.3265,0.0735
N/A,2016-10-06T11:00:00+00:00,SHORT,1.1186,1.1186,1.1177459999999997,6.100000000002,SL,1.1186,2016-10-06T11:00:00.056000+00:00,-1.0,-1.082,0.082
N/A,2016-10-07T13:00:00+00:00,SHORT,1.11821,1.11821,1.120688,17.7,TP,1.120688,2016-10-07T13:00:00.025000+00:00,1.4,1.3718,0.0282
N/A,2016-10-10T11:09:00+00:00,SHORT,1.11646,1.11646,1.1155639999999998,6.4000000000010004,SL,1.11646,2016-10-10T11:09:00.258000+00:00,-1.0,-1.0781,0.0781
N/A,2016-10-11T16:00:00+00:00,SHORT,1.10684,1.1053099999999998,1.1089820000000004,15.300000000002001,TP,1.1089820000000004,2016-10-11T16:00:00.190000+00:00,1.4,1.3673,0.0327
N/A,2016-10-12T14:00:00+00:00,SHORT,1.10366,1.1008699999999998,1.1075660000000005,27.900000000002,TP,1.1075660000000005,2016-10-12T14:00:00.036000+00:00,1.4,1.3821,0.0179
N/A,2016-10-13T17:00:00+00:00,SHORT,1.10442,1.10442,1.1051340000000005,5.100000000002,TP,1.1051340000000005,2016-10-13T17:00:00.005000+00:00,1.4,1.302,0.098
N/A,2016-10-14T13:36:00+00:00,SHORT,1.10143,1.10143,1.103922,17.800000000001,TP,1.103922,2016-10-14T13:36:00.382000+00:00,1.4,1.3719,0.0281
N/A,2016-10-18T11:00:00+00:00,SHORT,1.1003,1.1003,1.0992639999999998,7.400000000001,SL,1.1003,2016-10-18T11:00:00.179000+00:00,-1.0,-1.0676,0.0676
N/A,2016-10-19T12:21:00+00:00,SHORT,1.09648,1.09648,1.0940999999999996,17.000000000002,SL,1.09648,2016-10-19T12:21:00.491000+00:00,-1.0,-1.0294,0.0294
N/A,2016-10-20T11:57:00+00:00,SHORT,1.0976,1.0988400000000005,1.0958639999999995,12.400000000003,SL,1.0988400000000005,2016-10-20T12:32:28.462000+00:00,-1.0,-1.0403,0.0403
N/A,2016-10-21T12:00:00+00:00,SHORT,1.08835,1.08835,1.0874119999999994,6.7000000000030004,SL,1.08835,2016-10-21T12:00:00.100000+00:00,-1.0,-1.0746,0.0746
N/A,2016-10-24T13:15:00+00:00,SHORT,1.08861,1.08861,1.0870419999999998,11.200000000002001,SL,1.08861,2016-10-24T13:15:00.586000+00:00,-1.0,-1.0446,0.0446
N/A,2016-10-25T15:00:00+00:00,SHORT,1.08634,1.08634,1.0870680000000006,5.2000000000019995,TP,1.0870680000000006,2016-10-25T15:00:00.634000+00:00,1.4,1.3038,0.0962
N/A,2016-10-26T13:45:00+00:00,SHORT,1.09176,1.09176,1.0875879999999998,29.800000000002,SL,1.09176,2016-10-26T13:45:00.167000+00:00,-1.0,-1.0168,0.0168
N/A,2016-10-27T11:06:00+00:00,SHORT,1.09286,1.09197,1.094106,8.9,TP,1.094106,2016-10-27T11:06:00.817000+00:00,1.4,1.3438,0.0562
N/A,2016-10-28T12:21:00+00:00,SHORT,1.09236,1.09236,1.0941100000000004,12.500000000001,TP,1.0941100000000004,2016-10-28T12:21:01.139000+00:00,1.4,1.36,0.04
N/A,2016-10-31T18:57:00+00:00,SHORT,1.0965,1.0977900000000005,1.0946939999999996,12.900000000002,SL,1.0977900000000005,2016-10-31T19:36:05.215000+00:00,-1.0,-1.0388,0.0388
