trade_id,entry_time,side,entry_price,sl,tp,risk_pips,outcome,pnl_base,pnl_net_ftmo,commission_r,auditable_yes_no,non_auditable_reason
N/A,2019-01-02T12:00:00+00:00,SHORT,1.14295,1.14295,1.1421799999999995,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2019-01-03T15:00:00+00:00,SHORT,1.13948,1.13948,1.1438200000000005,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2019-01-04T15:21:00+00:00,SHORT,1.137,1.137,1.1405560000000003,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2019-01-07T18:00:00+00:00,SHORT,1.14728,1.14728,1.1481480000000004,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2019-01-08T12:39:00+00:00,SHORT,1.14547,1.14547,1.1435099999999996,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2019-01-09T12:24:00+00:00,SHORT,1.14475,1.1459700000000002,1.1430419999999997,12.2,SL,-1.0,-1.041,0.041,YES,NONE
N/A,2019-01-10T16:27:00+00:00,SHORT,1.15122,1.15122,1.1495259999999994,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2019-01-11T14:06:00+00:00,SHORT,1.15084,1.15084,1.14811,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2019-01-14T12:57:00+00:00,SHORT,1.14683,1.1454399999999998,1.1487760000000002,13.9,TP,1.4,1.364,0.036,YES,NONE
N/A,2019-01-15T12:48:00+00:00,SHORT,1.14287,1.14287,1.1453200000000006,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2019-01-17T12:39:00+00:00,SHORT,1.14052,1.13979,1.141542,7.3,TP,1.4,1.3315,0.0685,YES,NONE
N/A,2019-01-18T12:00:00+00:00,SHORT,1.14026,1.14026,1.139042,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2019-01-21T12:57:00+00:00,SHORT,1.13681,1.1357999999999997,1.1382240000000006,10.1,TP,1.4,1.3505,0.0495,YES,NONE
N/A,2019-01-22T14:30:00+00:00,SHORT,1.13502,1.13502,1.137134,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2019-01-23T14:42:00+00:00,SHORT,1.13622,1.13622,1.1378440000000003,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2019-01-24T12:51:00+00:00,SHORT,1.13428,1.13428,1.1319139999999996,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2019-01-25T12:42:00+00:00,SHORT,1.13441,1.13441,1.1334859999999995,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2019-01-29T12:00:00+00:00,SHORT,1.14319,1.14319,1.1424619999999994,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2019-01-30T19:00:00+00:00,SHORT,1.14596,1.14596,1.1520500000000005,0.0,TP,1.4,1.4,0.0,YES,NONE
