trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1544,2021-10-01T11:09:00+00:00,2021-10-01T11:41:10.511000,LONG,TP,1.4,1.3398,0.0602
1545,2021-10-05T11:54:00+00:00,2021-10-05T13:08:42.580000,SHORT,TP,1.4,1.3315,0.0685
1546,2021-10-06T19:09:00+00:00,2021-10-06T20:59:56.306000,LONG,BE_STOP,0.0,-0.0641,0.0641
1547,2021-10-07T11:48:00+00:00,2021-10-07T12:17:10.286000,SHORT,BE_STOP,0.0,-0.0568,0.0568
1548,2021-10-08T11:57:00+00:00,2021-10-08T12:21:34.364000,LONG,BE_STOP,0.0,-0.0649,0.0649
1549,2021-10-11T12:33:00+00:00,2021-10-11T13:11:18.003000,SHORT,BE_STOP,0.0,-0.0581,0.0581
1550,2021-10-12T14:42:00+00:00,2021-10-12T15:27:11.148000,LONG,BE_STOP,0.0,-0.0549,0.0549
1551,2021-10-14T12:48:00+00:00,2021-10-14T13:08:10.705000,LONG,SL,-1.0,-1.042,0.042
1552,2021-10-18T11:00:00+00:00,2021-10-18T12:04:55.395000,LONG,TP,1.4,1.3275,0.0725
1553,2021-10-19T12:15:00+00:00,2021-10-19T12:36:30.627000,SHORT,TP,1.4,1.2889,0.1111
1554,2021-10-20T11:48:00+00:00,2021-10-20T12:35:31.233000,SHORT,SL,-1.0,-1.0435,0.0435
1555,2021-10-21T12:30:00+00:00,2021-10-21T12:56:47.890000,LONG,BE_STOP,0.0,-0.0439,0.0439
1556,2021-10-22T17:33:00+00:00,2021-10-22T17:40:02.746000,LONG,BE_STOP,0.0,-0.0962,0.0962
1557,2021-10-25T11:30:00+00:00,2021-10-25T11:41:40.992000,SHORT,TP,1.4,1.3405,0.0595
1558,2021-10-26T11:24:00+00:00,2021-10-26T12:19:28.077000,SHORT,BE_STOP,0.0,-0.0758,0.0758
1559,2021-10-27T14:18:00+00:00,2021-10-27T15:25:00.114000,SHORT,TP,1.4,1.3669,0.0331
1560,2021-10-28T11:42:00+00:00,2021-10-28T12:33:55.140000,SHORT,BE_STOP,0.0,-0.0269,0.0269
1561,2021-10-29T12:03:00+00:00,2021-10-29T12:30:02.794000,SHORT,TP,1.4,1.2649,0.1351
