pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
USDCAD,short,2022-02-08 11:20:00-05:00,2022-02-08 11:30:00-05:00,1.271035,1.271551987386168,2000000,-813.1481336743109,-893.1481336743109,-1.2029437337009805,80.0,stop_loss,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
USDCAD,short,2022-03-29 11:25:00-04:00,2022-03-29 11:30:00-04:00,1.251755,1.251456597591893,1982000,472.7119632881834,393.43196328818345,0.43419025742417044,79.28,take_profit,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
USDCAD,short,2022-05-18 11:40:00-04:00,2022-05-18 11:45:00-04:00,1.284065,1.283734673101086,1990000,512.1985747427224,432.59857474272235,0.44625792510818785,79.60000000000001,take_profit,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
USDCAD,short,2022-06-01 16:25:00-04:00,2022-06-01 16:35:00-04:00,1.2652349999999999,1.2656674283532625,1998000,-682.6467426371643,-762.5667426371643,-1.2465564268486122,79.92,stop_loss,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
USDCAD,long,2022-06-15 15:55:00-04:00,2022-06-15 16:30:00-04:00,1.289555,1.290435,1105000,753.518070795356,709.318070795356,0.7094531895057565,44.2,time_stop,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
USDCAD,long,2022-07-29 12:10:00-04:00,2022-07-29 12:35:00-04:00,1.280805,1.281095417512656,1997000,452.6829170010894,372.8029170010894,0.4277020093290996,79.88000000000001,take_profit,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
USDCAD,short,2022-11-09 11:10:00-05:00,2022-11-09 11:15:00-05:00,1.346525,1.3459687568961876,1344000,555.3175745215457,501.5575745215457,0.5016154648878035,53.760000000000005,take_profit,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
USDCAD,short,2023-01-10 11:05:00-05:00,2023-01-10 11:15:00-05:00,1.342355,1.343211413142474,1654000,-1054.8750671362943,-1121.0350671362942,-1.1216303528630578,66.16000000000001,stop_loss,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
USDCAD,long,2023-03-22 15:00:00-04:00,2023-03-22 15:05:00-04:00,1.369045,1.3696308524279537,1302000,556.4324510487047,504.3524510487047,0.5043672731960571,52.080000000000005,take_profit,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
USDCAD,short,2023-08-28 14:25:00-04:00,2023-08-28 14:40:00-04:00,1.3603349999999998,1.360218798998095,2002000,171.00567176590246,90.92567176590246,0.22998257294258048,80.08000000000001,take_profit,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
USDCAD,long,2023-11-09 11:05:00-05:00,2023-11-09 11:20:00-05:00,1.375885,1.3761519769722843,2004000,388.74209102565817,308.5820910256582,0.40748114769493915,80.16000000000001,take_profit,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
USDCAD,short,2024-08-12 11:55:00-04:00,2024-08-12 12:25:00-04:00,1.374085,1.3744116711214127,2010000,-477.7387781226525,-558.1387781226525,-1.3547627350712244,80.4,stop_loss,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
