pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022,5,3,2,60.0,-0.9373076025629369,-937.307602562937,-0.18746152051258738,1.2333450318052774,0.26008339241956024
EURUSD,2023,8,4,4,50.0,-3.647834669312701,-3647.8346693127005,-0.4559793336640876,3.472785940514178,0.2930525200077146
EURUSD,2024,5,1,4,20.0,-1.7033347571115407,-1703.3347571115407,-0.34066695142230813,1.5832567979927608,0.062079584442871164
EURUSD,2025,8,5,3,62.5,-0.16003809116446632,-160.0380911644662,-0.02000476139555829,2.0484140597991463,0.9349398016196442
