pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022-03,2,1,1,50.0,-0.0254821015571968,-25.4821015571968,-0.0127410507785984,0.0,0.14296508477996897
EURUSD,2022-04,1,1,0,100.0,0.22862290141557198,228.622901415572,0.22862290141557198,0.0,inf
EURUSD,2022-08,1,1,0,100.0,0.09659338607478221,96.59338607478222,0.09659338607478221,0.0,inf
EURUSD,2022-09,1,0,1,0.0,-1.2370417884960943,-1237.0417884960943,-1.2370417884960943,0.0,0.0
EURUSD,2023-01,1,0,1,0.0,-1.143191383303052,-1143.1913833030521,-1.143191383303052,0.0,0.0
EURUSD,2023-03,1,1,0,100.0,0.021892030260467023,21.892030260467024,0.021892030260467023,0.0,inf
EURUSD,2023-04,1,1,0,100.0,0.6078600715070597,607.8600715070597,0.6078600715070597,0.0,inf
EURUSD,2023-05,1,0,1,0.0,-1.2479148014150774,-1247.9148014150774,-1.2479148014150774,0.0,0.0
EURUSD,2023-06,1,1,0,100.0,0.5618330567286648,561.8330567286648,0.5618330567286648,0.0,inf
EURUSD,2023-08,1,0,1,0.0,-1.223921554682651,-1223.921554682651,-1.223921554682651,0.0,0.0
EURUSD,2023-11,1,0,1,0.0,-1.544951993962875,-1544.9519939628751,-1.544951993962875,0.0,0.0
EURUSD,2023-12,1,1,0,100.0,0.3205599055547633,320.5599055547633,0.3205599055547633,0.0,inf
EURUSD,2024-02,1,0,1,0.0,-0.23656462810522144,-236.56462810522143,-0.23656462810522144,0.0,0.0
EURUSD,2024-06,1,0,1,0.0,-0.024487656163054566,-24.487656163054567,-0.024487656163054566,0.0,0.0
EURUSD,2024-07,1,0,1,0.0,-1.4243356831235818,-1424.335683123582,-1.4243356831235818,0.0,0.0
EURUSD,2024-09,1,0,1,0.0,-0.13068803314999242,-130.6880331499924,-0.13068803314999242,0.0,0.0
EURUSD,2024-11,1,1,0,100.0,0.11274124343030954,112.74124343030954,0.11274124343030954,0.0,inf
EURUSD,2025-02,1,1,0,100.0,0.6796288985401138,679.6288985401138,0.6796288985401138,0.0,inf
EURUSD,2025-03,1,1,0,100.0,0.6986438323528779,698.6438323528779,0.6986438323528779,0.0,inf
EURUSD,2025-07,2,1,1,50.0,-0.925142941744495,-925.1429417444949,-0.4625714708722475,0.0,0.2314580627252571
EURUSD,2025-08,1,0,1,0.0,-1.1515038504566495,-1151.5038504566494,-1.1515038504566495,0.0,0.0
EURUSD,2025-09,1,1,0,100.0,0.3938208119559439,393.8208119559439,0.3938208119559439,0.0,inf
EURUSD,2025-11,1,0,1,0.0,-0.10457872162910112,-104.57872162910112,-0.10457872162910112,0.0,0.0
EURUSD,2025-12,1,1,0,100.0,0.2490938798168437,249.0938798168437,0.2490938798168437,0.0,inf
