trade_id,entry_time,side,entry_price,sl,tp,risk_pips,outcome,exit_price,exit_time,pnl_r_base,pnl_r_net_ftmo,commission_r
N/A,2017-01-02T12:00:00+00:00,SHORT,1.04765,1.04765,1.0471739999999996,3.400000000002,SL,1.04765,2017-01-02T12:00:00.010000+00:00,-1.0,-1.1471,0.1471
N/A,2017-01-04T15:00:00+00:00,SHORT,1.04552,1.04526,1.0458840000000005,2.6000000000009997,SL,1.04526,2017-01-04T15:00:00.103000+00:00,-1.0,-1.1923,0.1923
N/A,2017-01-05T14:09:00+00:00,SHORT,1.05373,1.05373,1.0551860000000006,10.400000000003,TP,1.0551860000000006,2017-01-05T14:09:00.640000+00:00,1.4,1.3519,0.0481
N/A,2017-01-06T12:57:00+00:00,SHORT,1.05799,1.05799,1.0594180000000004,10.200000000002,TP,1.0594180000000004,2017-01-06T12:57:00.144000+00:00,1.4,1.351,0.049
N/A,2017-01-09T13:27:00+00:00,SHORT,1.05264,1.05264,1.0547260000000005,14.900000000001999,TP,1.0547260000000005,2017-01-09T13:27:00.064000+00:00,1.4,1.3664,0.0336
N/A,2017-01-10T12:00:00+00:00,SHORT,1.05705,1.05705,1.0549079999999995,15.300000000002001,SL,1.05705,2017-01-10T12:00:00.188000+00:00,-1.0,-1.0327,0.0327
N/A,2017-01-11T12:03:00+00:00,SHORT,1.05081,1.05081,1.0489059999999997,13.600000000002,SL,1.05081,2017-01-11T12:03:00.023000+00:00,-1.0,-1.0368,0.0368
N/A,2017-01-12T12:00:00+00:00,SHORT,1.06572,1.06572,1.0666580000000003,6.700000000001,TP,1.0666580000000003,2017-01-12T12:00:00.029000+00:00,1.4,1.3254,0.0746
N/A,2017-01-16T17:09:00+00:00,SHORT,1.06082,1.0596399999999997,1.0624720000000007,11.800000000004,TP,1.0624720000000007,2017-01-16T17:09:00.861000+00:00,1.4,1.3576,0.0424
N/A,2017-01-18T12:06:00+00:00,SHORT,1.06821,1.06821,1.0671739999999998,7.400000000001,SL,1.06821,2017-01-18T12:06:00.214000+00:00,-1.0,-1.0676,0.0676
N/A,2017-01-19T14:06:00+00:00,SHORT,1.06018,1.06018,1.0571139999999994,21.900000000003,SL,1.06018,2017-01-19T14:06:00.504000+00:00,-1.0,-1.0228,0.0228
N/A,2017-01-20T14:15:00+00:00,SHORT,1.06581,1.06581,1.066832,7.300000000001,TP,1.066832,2017-01-20T14:15:01.803000+00:00,1.4,1.3315,0.0685
N/A,2017-01-23T15:00:00+00:00,SHORT,1.07325,1.07325,1.0770580000000003,27.200000000002,TP,1.0770580000000003,2017-01-23T15:00:00.163000+00:00,1.4,1.3816,0.0184
N/A,2017-01-24T19:00:00+00:00,SHORT,1.07307,1.07307,1.0723559999999996,5.100000000002,SL,1.07307,2017-01-24T19:00:00.031000+00:00,-1.0,-1.098,0.098
N/A,2017-01-25T12:57:00+00:00,SHORT,1.07455,1.07455,1.0710079999999993,25.300000000003,SL,1.07455,2017-01-25T12:57:00.592000+00:00,-1.0,-1.0198,0.0198
N/A,2017-01-26T12:54:00+00:00,SHORT,1.07211,1.07211,1.0703459999999996,12.600000000002,SL,1.07211,2017-01-26T12:54:00.436000+00:00,-1.0,-1.0397,0.0397
N/A,2017-01-30T12:06:00+00:00,SHORT,1.06502,1.06502,1.062752,16.200000000001,SL,1.06502,2017-01-30T12:06:00.241000+00:00,-1.0,-1.0309,0.0309
N/A,2017-01-31T12:54:00+00:00,SHORT,1.07516,1.07516,1.0731159999999995,14.600000000002,SL,1.07516,2017-01-31T12:54:00.437000+00:00,-1.0,-1.0342,0.0342
