pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022-01,3,2,1,66.66666666666666,0.3780241119755767,378.0241119755767,0.12600803732519225,1.166422427968246,1.3191019909263475
EURUSD,2022-02,11,5,6,45.45454545454545,-2.10741898718957,-2107.41898718957,-0.1915835442899609,3.6945600658661504,0.6266967090805304
EURUSD,2022-03,4,2,2,50.0,-0.29906727278991047,-299.0672727899105,-0.07476681819747762,1.0735306308348191,0.7305132793005656
EURUSD,2022-04,6,2,4,33.33333333333333,-3.051362816066454,-3051.3628160664543,-0.508560469344409,2.173181124908699,0.07103748309835864
EURUSD,2022-05,4,1,3,25.0,-2.4446632035798377,-2444.6632035798375,-0.6111658008949594,2.209645993671934,0.25625042647055657
EURUSD,2022-07,4,1,3,25.0,-2.2147884909639677,-2214.7884909639674,-0.5536971227409919,2.2265859751909476,0.005906177917821078
EURUSD,2022-08,5,3,2,60.0,-1.1813144504624906,-1181.3144504624904,-0.23626289009249812,1.079037559075535,0.46406309760220527
EURUSD,2022-09,7,3,4,42.857142857142854,-2.0405945410682786,-2040.5945410682787,-0.29151350586689695,1.0659967793851461,0.385211159319672
EURUSD,2022-10,4,3,1,75.0,0.5118866334687213,511.88663346872136,0.12797165836718033,1.0684110897767938,1.4715773757921826
EURUSD,2022-11,2,0,2,0.0,-2.147433466035751,-2147.433466035751,-1.0737167330178754,1.0999238796876287,0.0
EURUSD,2022-12,4,2,2,50.0,-1.2705652136026833,-1270.5652136026833,-0.3176413034006708,1.1802989209911217,0.43990488937510974
EURUSD,2023-01,8,2,6,25.0,-5.046000877091123,-5046.000877091123,-0.6307501096363903,4.037874776704106,0.23958227824381292
EURUSD,2023-02,11,2,9,18.181818181818183,-6.493345844780244,-6493.345844780243,-0.5903041677072949,6.4512890238075755,0.18512490931510245
EURUSD,2023-03,9,5,4,55.55555555555556,-0.661880889525363,-661.880889525363,-0.07354232105837366,2.1497452226109224,0.8004052196514688
EURUSD,2023-04,5,3,2,60.0,1.961003236548287,1961.0032365482866,0.3922006473096574,0.0716951662592537,9.509820510883886
EURUSD,2023-05,6,1,5,16.666666666666664,-5.333479263902274,-5333.479263902274,-0.888913210650379,4.813255662613863,0.0992595472980941
EURUSD,2023-06,1,0,1,0.0,-1.2218609698292817,-1221.8609698292817,-1.2218609698292817,0.0,0.0
EURUSD,2023-07,8,3,5,37.5,-4.117722073748689,-4117.722073748689,-0.5147152592185861,3.1456691236995624,0.2824371534058605
EURUSD,2023-08,10,3,7,30.0,-2.037320959816773,-2037.3209598167732,-0.2037320959816773,3.3984994957286525,0.4191217659254402
EURUSD,2023-09,9,5,4,55.55555555555556,-1.0617825796226001,-1061.7825796226002,-0.1179758421802889,2.2909686842092865,0.7655375594709729
EURUSD,2023-10,4,2,2,50.0,-1.524042713725394,-1524.0427137253942,-0.3810106784313485,2.153528978783,0.2944303543733986
EURUSD,2023-11,7,3,4,42.857142857142854,-3.0270034098107432,-3027.0034098107435,-0.4324290585443919,3.366690135328818,0.15232001481482157
EURUSD,2023-12,5,2,3,40.0,0.13254217837382432,132.5421783738243,0.026508435674764862,1.0890049604805998,1.1117106409606625
