trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
2273,2024-11-01T12:24:00+00:00,2024-11-01T20:59:59.785000,SHORT,TIME_EXIT,0.6981,0.6863,0.0118
2274,2024-11-04T15:45:00+00:00,2024-11-04T16:56:09.173000,SHORT,TP,1.4,1.3569,0.0431
2275,2024-11-05T14:09:00+00:00,2024-11-05T14:22:36.313000,LONG,TP,1.4,1.3254,0.0746
2276,2024-11-06T12:27:00+00:00,2024-11-06T12:35:49.345000,SHORT,BE_STOP,0.0,-0.0226,0.0226
2277,2024-11-07T12:03:00+00:00,2024-11-07T12:55:36.073000,LONG,TP,1.4,1.3419,0.0581
2278,2024-11-08T13:18:00+00:00,2024-11-08T13:34:38.597000,SHORT,TP,1.4,1.339,0.061
2279,2024-11-11T14:12:00+00:00,2024-11-12T00:44:58.539000,LONG,TIME_EXIT,0.0348,0.0174,0.0174
2280,2024-11-12T15:54:00+00:00,2024-11-12T16:40:18.356000,LONG,SL,-1.0,-1.0397,0.0397
2281,2024-11-13T15:06:00+00:00,2024-11-14T00:44:58.739000,SHORT,TIME_EXIT,-0.2428,-0.2572,0.0145
2282,2024-11-14T12:33:00+00:00,2024-11-14T13:02:47.848000,LONG,BE_STOP,0.0,-0.0424,0.0424
2283,2024-11-15T13:30:00+00:00,2024-11-15T17:00:56.072000,SHORT,BE_STOP,0.0,-0.0132,0.0132
2284,2024-11-18T15:18:00+00:00,2024-11-18T16:49:22.977000,SHORT,SL,-1.0,-1.0427,0.0427
2285,2024-11-20T16:09:00+00:00,2024-11-20T17:16:47.221000,SHORT,SL,-1.0,-1.0275,0.0275
2286,2024-11-21T15:27:00+00:00,2024-11-21T15:53:48.363000,SHORT,TP,1.4,1.3615,0.0385
2287,2024-11-25T13:00:00+00:00,2024-11-25T13:18:40.414000,LONG,TP,1.4,1.3444,0.0556
2288,2024-11-26T12:12:00+00:00,2024-11-26T12:18:44.167000,LONG,TP,1.4,1.3655,0.0345
2289,2024-11-27T14:36:00+00:00,2024-11-27T15:40:30.506000,SHORT,BE_STOP,0.0,-0.0182,0.0182
2290,2024-11-28T15:36:00+00:00,2024-11-28T23:15:52.703000,SHORT,SL,-1.0,-1.0394,0.0394
2291,2024-11-29T12:57:00+00:00,2024-11-29T14:14:34.834000,LONG,SL,-1.0,-1.0284,0.0284
