pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022-01,11,2,9,18.181818181818183,-9.026054445583393,-9026.054445583393,-0.8205504041439448,7.897103676256438,0.15083885643584194
EURUSD,2022-02,7,3,4,42.857142857142854,-1.7871305141496125,-1787.1305141496127,-0.2553043591642304,2.68189075121494,0.5935764027658701
EURUSD,2022-03,12,5,7,41.66666666666667,-2.4294122542380645,-2429.4122542380646,-0.20245102118650538,3.1590656043704493,0.6474230464494782
EURUSD,2022-04,10,6,4,60.0,0.8592020065837532,859.2020065837532,0.08592020065837533,2.35685000765691,1.1907458061685676
EURUSD,2022-05,8,3,5,37.5,-2.9188575121544305,-2918.857512154431,-0.3648571890193038,2.3883252885881405,0.48038116304845624
EURUSD,2022-06,11,4,7,36.36363636363637,-4.133828663147288,-4133.828663147287,-0.3758026057406625,4.8177268472423735,0.46603989766469883
EURUSD,2022-07,6,1,5,16.666666666666664,-4.743655740963256,-4743.655740963257,-0.7906092901605426,4.4225142571096985,0.16107345203918547
EURUSD,2022-08,14,3,11,21.428571428571427,-8.961296969990256,-8961.296969990255,-0.6400926407135897,8.853488553607626,0.2295126342884014
EURUSD,2022-09,7,3,4,42.857142857142854,-2.1747968897919123,-2174.7968897919127,-0.3106852699702732,3.8132385653830543,0.4925096032997876
EURUSD,2022-10,12,6,6,50.0,-0.9233555222180261,-923.3555222180265,-0.07694629351816884,4.332234440085463,0.8575131200176883
EURUSD,2022-11,7,4,3,57.14285714285714,0.390655294273508,390.65529427350793,0.05580789918192971,2.1406741002076455,1.1181497269281062
EURUSD,2022-12,11,8,3,72.72727272727273,3.8994258122056884,3899.425812205689,0.35449325565506257,2.0107436938450496,2.320376202624033
EURUSD,2023-01,6,3,3,50.0,-0.6912420045498762,-691.2420045498764,-0.1152070007583127,2.4231050395221865,0.7941010970421905
EURUSD,2023-02,9,5,4,55.55555555555556,-0.05601089328749098,-56.01089328749072,-0.006223432587498998,3.264062501509539,0.9874443178992464
EURUSD,2023-03,5,5,0,100.0,4.343174760073126,4343.174760073126,0.8686349520146252,0.0,inf
EURUSD,2023-04,9,3,6,33.33333333333333,-4.521737913229884,-4521.737913229885,-0.5024153236922093,4.258488394643094,0.3527901402401473
EURUSD,2023-05,11,8,3,72.72727272727273,2.9380410761842244,2938.041076184225,0.26709464328947496,1.219970195253236,1.8226238276370665
EURUSD,2023-06,8,5,3,62.5,0.781468039157305,781.4680391573049,0.09768350489466313,1.2018640250423116,1.2474757489669384
EURUSD,2023-07,8,3,5,37.5,-3.4055548176978334,-3405.5548176978336,-0.4256943522122292,5.054300831340884,0.42766715130096
EURUSD,2023-08,4,2,2,50.0,-0.6345748949688321,-634.574894968832,-0.15864372374220803,1.138095527630031,0.7199873154624201
EURUSD,2023-09,9,5,4,55.55555555555556,-0.44385970258070306,-443.85970258070324,-0.04931774473118923,1.747054904189076,0.903609983002643
EURUSD,2023-10,10,5,5,50.0,-1.2641135258981873,-1264.113525898188,-0.12641135258981873,3.417458079408193,0.7752908857317873
EURUSD,2023-11,11,4,7,36.36363636363637,-4.69481265694887,-4694.812656948871,-0.4268011506317155,5.31769435293573,0.42206147759140744
EURUSD,2023-12,6,3,3,50.0,-0.9148713426995494,-914.8713426995494,-0.15247855711659156,3.4653326136613045,0.7405752303056842
EURUSD,2024-01,6,3,3,50.0,-0.38132786832895715,-381.3278683289577,-0.06355464472149286,2.887200585636663,0.8712470129196508
EURUSD,2024-02,11,5,6,45.45454545454545,-3.6384642760541808,-3638.4642760541815,-0.33076947964128917,4.045722930175502,0.5174027855744278
EURUSD,2024-03,8,2,6,25.0,-5.4365100839246585,-5436.510083924659,-0.6795637604905823,5.031955727183787,0.20926380841869233
EURUSD,2024-04,10,5,5,50.0,-1.8215454635621158,-1821.5454635621163,-0.1821545463562116,3.8668135370803562,0.6944230861518085
EURUSD,2024-05,9,6,3,66.66666666666666,0.8419930612282243,841.9930612282244,0.0935547845809138,1.6247484447339458,1.2246552829149453
EURUSD,2024-06,7,2,5,28.57142857142857,-4.624850028720957,-4624.850028720956,-0.6606928612458509,3.4822569625187283,0.23941589101270205
EURUSD,2024-07,8,4,4,50.0,-1.6863694586485736,-1686.3694586485735,-0.2107961823310717,3.110253258909571,0.6490855083863457
EURUSD,2024-08,9,4,5,44.44444444444444,-3.0010140781508974,-3001.014078150897,-0.33344600868343305,2.32333581612909,0.4723727561803659
EURUSD,2024-09,6,4,2,66.66666666666666,0.9810032460991325,981.0032460991326,0.1635005410165221,1.1826858163613743,1.4213496230423075
EURUSD,2024-10,5,3,2,60.0,-0.027363109403572006,-27.36310940357191,-0.005472621880714401,2.4024457993556685,0.9887977425574856
EURUSD,2024-11,12,4,8,33.33333333333333,-5.570295502508424,-5570.295502508425,-0.464191291875702,6.360110633480964,0.38765297398602794
EURUSD,2024-12,5,5,0,100.0,4.426275824750233,4426.275824750233,0.8852551649500466,0.0,inf
EURUSD,2025-01,5,4,1,80.0,2.3872776899186947,2387.2776899186943,0.47745553798373896,1.0800105588439963,3.1355660266372958
EURUSD,2025-02,7,3,4,42.857142857142854,-1.944170810336904,-1944.1708103369044,-0.27773868719098627,3.6992735769928045,0.5685543598582815
EURUSD,2025-03,8,2,6,25.0,-4.744231333847315,-4744.231333847315,-0.5930289167309144,5.618400591290625,0.27456824356055726
EURUSD,2025-04,12,10,2,83.33333333333334,7.736988088009774,7736.988088009774,0.6447490073341479,1.0075690416985978,6.467425697483635
EURUSD,2025-05,12,4,8,33.33333333333333,-5.449251798983204,-5449.251798983203,-0.4541043165819337,8.87996049803732,0.39183181115561505
EURUSD,2025-06,11,3,8,27.27272727272727,-6.33199498928157,-6331.994989281572,-0.5756359081165064,7.156221289183037,0.29073945228892983
EURUSD,2025-07,12,3,9,25.0,-7.037168826822692,-7037.168826822692,-0.5864307355685577,5.965200393487309,0.2615819372088967
EURUSD,2025-08,14,5,9,35.714285714285715,-6.6211251520571075,-6621.125152057108,-0.472937510861222,9.478957464603608,0.37876626832433324
EURUSD,2025-09,9,4,5,44.44444444444444,-2.629656017247748,-2629.6560172477484,-0.2921840019164164,2.3378997605275,0.5544048664715993
EURUSD,2025-10,12,5,7,41.66666666666667,-3.9157994911737575,-3915.7994911737574,-0.32631662426447977,5.560139424026224,0.5211248430531409
EURUSD,2025-11,10,6,4,60.0,-0.7892032473216876,-789.2032473216879,-0.07892032473216876,4.909582143490056,0.8404564130961519
EURUSD,2025-12,10,5,5,50.0,-2.240563659190672,-2240.563659190673,-0.22405636591906722,2.6540836037935365,0.6370923965844087
