trade_id,entry_time,side,entry_price,sl,tp,risk_pips,outcome,pnl_base,pnl_net_ftmo,commission_r,auditable_yes_no,non_auditable_reason
N/A,2018-06-01T11:06:00+00:00,SHORT,1.17036,1.17036,1.1692679999999998,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-06-04T11:12:00+00:00,SHORT,1.17255,1.17255,1.1734460000000002,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-06-05T12:09:00+00:00,SHORT,1.16727,1.16727,1.1650299999999996,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-06-06T11:45:00+00:00,SHORT,1.17711,1.17711,1.17578,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-06-07T11:18:00+00:00,SHORT,1.18205,1.1839900000000003,1.1793339999999997,19.4,SL,-1.0,-1.0258,0.0258,YES,NONE
N/A,2018-06-08T11:39:00+00:00,SHORT,1.17438,1.17438,1.1768580000000004,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-06-11T12:12:00+00:00,SHORT,1.17897,1.17897,1.1811400000000003,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-06-12T17:00:00+00:00,SHORT,1.17695,1.1774400000000005,1.1762639999999995,4.9,TP,1.4,1.298,0.102,YES,NONE
N/A,2018-06-13T12:00:00+00:00,SHORT,1.17605,1.17605,1.1769320000000003,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-06-14T11:36:00+00:00,SHORT,1.18176,1.18176,1.1768599999999996,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-06-15T13:57:00+00:00,SHORT,1.15985,1.15985,1.1558179999999998,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-06-18T13:45:00+00:00,SHORT,1.16058,1.16058,1.1621900000000005,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-06-19T13:51:00+00:00,SHORT,1.15528,1.1567700000000003,1.1531939999999998,14.9,SL,-1.0,-1.0336,0.0336,YES,NONE
N/A,2018-06-20T13:30:00+00:00,SHORT,1.1582,1.1582,1.1555539999999993,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-06-21T14:00:00+00:00,SHORT,1.15936,1.15936,1.16209,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-06-22T14:45:00+00:00,SHORT,1.16342,1.16342,1.165898,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-06-25T11:00:00+00:00,SHORT,1.16568,1.16568,1.1665480000000004,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-06-26T14:48:00+00:00,SHORT,1.16627,1.16627,1.1682020000000002,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-06-27T11:06:00+00:00,SHORT,1.16309,1.16309,1.1616899999999994,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-06-28T14:03:00+00:00,SHORT,1.15822,1.15822,1.1599700000000004,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-06-29T11:57:00+00:00,SHORT,1.16495,1.1660500000000005,1.1634099999999994,11.0,SL,-1.0,-1.0455,0.0455,YES,NONE
