pair,month,trades,wins,losses,net_pnl_usd,profit_factor
EURUSD,2022-12,1,1,0,470.75262877711117,inf
EURUSD,2023-02,1,1,0,474.4220217311464,inf
EURUSD,2023-09,1,1,0,197.4299733359981,inf
EURUSD,2024-11,1,1,0,467.85692274792683,inf
EURUSD,2025-04,1,1,0,482.44870594556966,inf
