pair,year,trades,wins,losses,net_pnl_usd,profit_factor
USDCAD,2022,3,2,1,-128.22002375008947,0.8564403608810033
USDCAD,2023,2,1,1,-1031.335665668933,0.08001480426165453
USDCAD,2024,1,0,1,-548.6976246618713,0.0
