family,csr_h1_adx_max,csr_m15_extension_atr,stop_atr_multiple,csr_take_profit_rr_cap,score,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
core_reversion,18.0,0.45,0.6,0.6,232.20205168096925,100000.0,101601.02584048462,1.6010258404846267,0.0,0.7580530674229018,inf,3,3,0,0,100.0,1.5,1.0,800.5129202423158,533.6752801615438,5.0,5.0,3,0
core_reversion,18.0,0.55,0.6,0.6,232.20205168096925,100000.0,101601.02584048462,1.6010258404846267,0.0,0.7580530674229018,inf,3,3,0,0,100.0,1.5,1.0,800.5129202423158,533.6752801615438,5.0,5.0,3,0
core_reversion,20.0,0.45,0.6,0.6,232.20205168096925,100000.0,101601.02584048462,1.6010258404846267,0.0,0.7580530674229018,inf,3,3,0,0,100.0,1.5,1.0,800.5129202423158,533.6752801615438,5.0,5.0,3,0
core_reversion,20.0,0.55,0.6,0.6,232.20205168096925,100000.0,101601.02584048462,1.6010258404846267,0.0,0.7580530674229018,inf,3,3,0,0,100.0,1.5,1.0,800.5129202423158,533.6752801615438,5.0,5.0,3,0
