pair,year,trades,wins,losses,net_pnl_usd,profit_factor
EURUSD,2022,2,1,1,-170.5090200739649,0.5743646765444655
EURUSD,2023,1,1,0,158.56181372447713,inf
EURUSD,2024,5,5,0,929.2910059363319,inf
EURUSD,2025,2,0,2,-1707.1176602092537,0.0
