pair,year,trades,wins,losses,net_pnl_usd,profit_factor
USDJPY,2022,9,6,3,-370.9300596149119,0.809256548763131
USDJPY,2023,8,3,5,-2890.5068320218707,0.27133688208031537
USDJPY,2024,6,2,4,-1388.465056890599,0.21386152910268308
USDJPY,2025,6,4,2,-573.0994132619817,0.5853022282928156
