trade_id,entry_time,side,entry_price,sl,tp,risk_pips,outcome,pnl_base,pnl_net_ftmo,commission_r,auditable_yes_no,non_auditable_reason
N/A,2018-11-01T11:09:00+00:00,SHORT,1.13785,1.13785,1.1390400000000005,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-11-02T12:09:00+00:00,SHORT,1.14403,1.14403,1.1424759999999998,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-11-05T15:45:00+00:00,SHORT,1.13946,1.1407000000000005,1.1377239999999995,12.4,SL,-1.0,-1.0403,0.0403,YES,NONE
N/A,2018-11-06T13:03:00+00:00,SHORT,1.143,1.143,1.1448200000000004,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-11-07T15:48:00+00:00,SHORT,1.14676,1.14676,1.1439879999999996,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-11-08T12:57:00+00:00,SHORT,1.14185,1.1427300000000002,1.1406179999999997,8.8,SL,-1.0,-1.0568,0.0568,YES,NONE
N/A,2018-11-09T14:48:00+00:00,SHORT,1.13446,1.13446,1.1322059999999998,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-11-13T13:48:00+00:00,SHORT,1.12622,1.12622,1.12482,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-11-14T13:54:00+00:00,SHORT,1.12931,1.12931,1.126636,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-11-15T19:18:00+00:00,SHORT,1.13396,1.13396,1.1372780000000005,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-11-16T17:21:00+00:00,SHORT,1.14159,1.1400399999999995,1.1437600000000006,15.5,TP,1.4,1.3677,0.0323,YES,NONE
N/A,2018-11-19T14:00:00+00:00,SHORT,1.14247,1.1438800000000002,1.140496,14.1,SL,-1.0,-1.0355,0.0355,YES,NONE
N/A,2018-11-20T13:33:00+00:00,SHORT,1.1411,1.1411,1.1394479999999998,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-11-21T12:51:00+00:00,SHORT,1.14053,1.14053,1.1426160000000003,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-11-23T17:21:00+00:00,SHORT,1.1332,1.1332,1.1320239999999997,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-11-26T15:03:00+00:00,SHORT,1.13487,1.13487,1.1335399999999998,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2018-11-28T15:57:00+00:00,SHORT,1.12751,1.1286700000000005,1.1258859999999995,11.6,SL,-1.0,-1.0431,0.0431,YES,NONE
N/A,2018-11-29T19:39:00+00:00,SHORT,1.13811,1.13811,1.140602,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2018-11-30T13:12:00+00:00,SHORT,1.13594,1.13594,1.1345959999999995,0.0,SL,-1.0,-1.0,0.0,YES,NONE
