trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1840,2023-01-02T19:45:00+00:00,2023-01-02T20:03:53.685000,LONG,BE_STOP,0.0,-0.0862,0.0862
1841,2023-01-06T12:48:00+00:00,2023-01-06T13:29:08.401000,LONG,BE_STOP,0.0,-0.0394,0.0394
1842,2023-01-09T15:09:00+00:00,2023-01-09T15:22:12.398000,LONG,BE_STOP,0.0,-0.04,0.04
1843,2023-01-10T12:00:00+00:00,2023-01-10T12:04:09.669000,SHORT,BE_STOP,0.0,-0.0862,0.0862
1844,2023-01-12T14:42:00+00:00,2023-01-12T15:04:52.409000,SHORT,BE_STOP,0.0,-0.0101,0.0101
1845,2023-01-13T12:57:00+00:00,2023-01-13T13:19:24.095000,LONG,BE_STOP,0.0,-0.05,0.05
1846,2023-01-16T14:18:00+00:00,2023-01-16T14:30:07.112000,LONG,BE_STOP,0.0,-0.0562,0.0562
1847,2023-01-17T14:12:00+00:00,2023-01-17T15:00:19.553000,LONG,BE_STOP,0.0,-0.0263,0.0263
1848,2023-01-18T17:09:00+00:00,2023-01-19T00:44:58.484000,SHORT,TIME_EXIT,0.6866,0.6636,0.023
1849,2023-01-19T12:30:00+00:00,2023-01-19T13:31:14.066000,LONG,SL,-1.0,-1.022,0.022
1850,2023-01-20T14:24:00+00:00,2023-01-20T15:22:10.102000,LONG,TP,1.4,1.3627,0.0373
1851,2023-01-23T13:36:00+00:00,2023-01-23T13:43:29.605000,SHORT,BE_STOP,0.0,-0.0312,0.0312
1852,2023-01-24T14:15:00+00:00,2023-01-24T14:45:18.863000,SHORT,BE_STOP,0.0,-0.0446,0.0446
1853,2023-01-25T15:33:00+00:00,2023-01-25T15:43:28.129000,SHORT,BE_STOP,0.0,-0.0213,0.0213
1854,2023-01-26T12:51:00+00:00,2023-01-26T13:30:05.118000,LONG,SL,-1.0,-1.0355,0.0355
1855,2023-01-27T13:00:00+00:00,2023-01-27T14:39:02.815000,SHORT,BE_STOP,0.0,-0.0267,0.0267
1856,2023-01-30T15:30:00+00:00,2023-01-30T18:14:01.015000,SHORT,TP,1.4,1.3752,0.0248
1857,2023-01-31T15:33:00+00:00,2023-01-31T16:54:32.578000,LONG,BE_STOP,0.0,-0.0216,0.0216
