trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
264,2016-03-01T15:39:00+00:00,2016-03-01T16:00:33.760000,LONG,BE_STOP,0.0,-0.023,0.023
265,2016-03-02T13:00:00+00:00,2016-03-02T14:28:27.211000,SHORT,BE_STOP,0.0,-0.0276,0.0276
266,2016-03-03T12:15:00+00:00,2016-03-03T12:38:44.883000,LONG,TP,1.4,1.3541,0.0459
267,2016-03-04T12:21:00+00:00,2016-03-04T13:19:33.130000,SHORT,BE_STOP,0.0,-0.0446,0.0446
268,2016-03-07T15:09:00+00:00,2016-03-07T15:21:09.835000,LONG,BE_STOP,0.0,-0.0273,0.0273
269,2016-03-08T12:54:00+00:00,2016-03-08T13:14:40.371000,SHORT,SL,-1.0,-1.0417,0.0417
270,2016-03-10T12:30:00+00:00,2016-03-10T12:42:16.285000,SHORT,BE_STOP,0.0,-0.0249,0.0249
271,2016-03-14T17:15:00+00:00,2016-03-14T17:30:45.833000,SHORT,BE_STOP,0.0,-0.0446,0.0446
272,2016-03-16T13:06:00+00:00,2016-03-16T16:05:42.777000,SHORT,BE_STOP,0.0,-0.0276,0.0276
273,2016-03-21T15:42:00+00:00,2016-03-21T16:29:54.729000,LONG,SL,-1.0,-1.0291,0.0291
274,2016-03-22T13:09:00+00:00,2016-03-22T13:26:04.273000,SHORT,BE_STOP,0.0,-0.0289,0.0289
275,2016-03-24T11:15:00+00:00,2016-03-24T11:32:18.111000,SHORT,BE_STOP,0.0,-0.05,0.05
276,2016-03-25T11:45:00+00:00,2016-03-25T13:10:29.648000,SHORT,BE_STOP,0.0,-0.0725,0.0725
277,2016-03-28T11:48:00+00:00,2016-03-28T13:03:00.315000,LONG,TP,1.4,1.3554,0.0446
278,2016-03-29T11:00:00+00:00,2016-03-29T13:03:43.699000,LONG,BE_STOP,0.0,-0.0255,0.0255
279,2016-03-30T11:12:00+00:00,2016-03-30T11:27:56.288000,LONG,BE_STOP,0.0,-0.037,0.037
280,2016-03-31T11:30:00+00:00,2016-03-31T12:08:16.183000,LONG,BE_STOP,0.0,-0.0362,0.0362
