pair,year,trades,wins,losses,net_pnl_usd,profit_factor
USDJPY,2022,113,59,54,-12485.565146160461,0.6801459740531681
USDJPY,2023,105,49,56,-15572.57630950509,0.554675759776591
USDJPY,2024,115,60,55,-10812.98833320695,0.5877757125266638
USDJPY,2025,130,68,62,-8203.021552407326,0.695228002809141
