config_id,phase,entry_time,exit_time,entry_price,exit_price,direction,pnl_net_r,slippage
V49_7B_0009,TRAIN,2020-03-19 13:57:00+00:00,2020-03-18 20:00:00.015000+00:00,1.09672,1.08984,LONG,-0.1948,0.2
V49_7B_0009,TRAIN,2020-03-20 13:03:00+00:00,2020-03-19 14:03:02.903000+00:00,1.08009,1.06087,LONG,0.9964,0.2
V49_7B_0009,TRAIN,2020-03-30 11:42:00+00:00,2020-03-26 20:00:00.647000+00:00,1.09571,1.10534,LONG,0.4868,0.2
V49_7B_0009,TRAIN,2020-03-30 11:48:00+00:00,2020-03-26 14:30:00.132000+00:00,1.09715,1.0812700000000002,LONG,0.9956,0.2
V49_7B_0010,TRAIN,2020-03-02 14:12:00+00:00,2020-03-02 14:15:45.752000+00:00,1.11118,1.112015,SHORT,-1.0838,0.2
V49_7B_0010,TRAIN,2020-03-05 15:48:00+00:00,2020-03-05 16:42:00.760000+00:00,1.11978,1.11973,SHORT,-0.0091,0.2
V49_7B_0010,TRAIN,2020-03-19 13:54:00+00:00,2020-03-18 20:00:00.015000+00:00,1.09723,1.08984,LONG,-0.2667,0.2
V49_7B_0010,TRAIN,2020-03-19 13:57:00+00:00,2020-03-18 20:00:00.015000+00:00,1.09672,1.08984,LONG,-0.2587,0.2
V49_7B_0010,TRAIN,2020-03-20 13:03:00+00:00,2020-03-19 14:03:02.903000+00:00,1.08009,1.065575,LONG,0.9952,0.2
V49_7B_0010,TRAIN,2020-03-27 14:33:00+00:00,2020-03-25 20:00:00.100000+00:00,1.08052,1.08836,LONG,0.284,0.2
V49_7B_0011,TRAIN,2020-03-02 14:12:00+00:00,2020-03-02 14:25:46.370000+00:00,1.11118,1.11216,SHORT,-1.0714,0.2
V49_7B_0011,TRAIN,2020-03-17 11:36:00+00:00,2020-03-13 20:00:00.045000+00:00,1.11428,1.11136,LONG,-0.1294,0.2
V49_7B_0011,TRAIN,2020-03-19 13:54:00+00:00,2020-03-18 20:00:00.015000+00:00,1.09723,1.08984,LONG,-0.2008,0.2
V49_7B_0011,TRAIN,2020-03-19 13:57:00+00:00,2020-03-18 20:00:00.015000+00:00,1.09672,1.08984,LONG,-0.1948,0.2
V49_7B_0011,TRAIN,2020-03-20 13:03:00+00:00,2020-03-19 14:03:02.903000+00:00,1.08009,1.06087,LONG,0.9964,0.2
V49_7B_0011,TRAIN,2020-03-30 11:42:00+00:00,2020-03-26 20:00:00.647000+00:00,1.09571,1.10534,LONG,0.4868,0.2
