config_id,phase,slippage,net_r
V49_7B_0230,TRAIN,0.3,0.9944
V49_7B_0230,TRAIN,0.5,0.993
V49_7B_0230,TRAIN,0.2,0.9975
V49_7B_0230,TRAIN,0.3,0.9971
V49_7B_0230,TRAIN,0.5,0.9964
V49_7B_0231,TRAIN,0.2,-1.0057
V49_7B_0231,TRAIN,0.3,-1.0065
V49_7B_0231,TRAIN,0.5,-1.0082
V49_7B_0232,TRAIN,0.2,-1.0952
V49_7B_0232,TRAIN,0.3,-1.1088
V49_7B_0232,TRAIN,0.5,-1.1361
V49_7B_0232,TRAIN,0.2,0.9976
V49_7B_0232,TRAIN,0.3,0.9973
V49_7B_0232,TRAIN,0.5,0.9966
V49_7B_0232,TRAIN,0.2,0.999
V49_7B_0232,TRAIN,0.3,0.9988
V49_7B_0232,TRAIN,0.5,0.9985
V49_7B_0232,TRAIN,0.2,0.999
V49_7B_0232,TRAIN,0.3,0.9989
V49_7B_0232,TRAIN,0.5,0.9986
V49_7B_0232,TRAIN,0.2,0.9975
V49_7B_0232,TRAIN,0.3,0.9972
V49_7B_0232,TRAIN,0.5,0.9965
V49_7B_0232,TRAIN,0.2,0.9975
V49_7B_0232,TRAIN,0.3,0.9971
V49_7B_0232,TRAIN,0.5,0.9964
V49_7B_0233,TRAIN,0.2,-1.0952
V49_7B_0233,TRAIN,0.3,-1.1088
V49_7B_0233,TRAIN,0.5,-1.1361
V49_7B_0233,TRAIN,0.2,-1.1944
V49_7B_0233,TRAIN,0.3,-1.2222
V49_7B_0233,TRAIN,0.5,-1.2778
V49_7B_0233,TRAIN,0.2,-1.0864
V49_7B_0233,TRAIN,0.3,-1.0988
V49_7B_0233,TRAIN,0.5,-1.1235
V49_7B_0233,TRAIN,0.2,-0.0205
V49_7B_0233,TRAIN,0.3,-0.0308
V49_7B_0233,TRAIN,0.5,-0.0513
V49_7B_0233,TRAIN,0.2,-1.1014
V49_7B_0233,TRAIN,0.3,-1.1159
V49_7B_0233,TRAIN,0.5,-1.1449
V49_7B_0233,TRAIN,0.2,-1.0362
V49_7B_0233,TRAIN,0.3,-1.0413
V49_7B_0233,TRAIN,0.5,-1.0517
V49_7B_0233,TRAIN,0.2,-0.0115
V49_7B_0233,TRAIN,0.3,-0.0172
V49_7B_0233,TRAIN,0.5,-0.0287
V49_7B_0233,TRAIN,0.2,-1.1014
V49_7B_0233,TRAIN,0.3,-1.1159
V49_7B_0233,TRAIN,0.5,-1.1449
V49_7B_0233,TRAIN,0.2,-1.0231
V49_7B_0233,TRAIN,0.3,-1.0264
V49_7B_0233,TRAIN,0.5,-1.033
V49_7B_0233,TRAIN,0.2,-1.0848
V49_7B_0233,TRAIN,0.3,-1.097
V49_7B_0233,TRAIN,0.5,-1.1212
V49_7B_0234,TRAIN,0.2,0.2418
V49_7B_0234,TRAIN,0.3,0.2411
V49_7B_0234,TRAIN,0.5,0.2396
V49_7B_0234,TRAIN,0.2,0.978
V49_7B_0234,TRAIN,0.3,0.9748
V49_7B_0234,TRAIN,0.5,0.9686
V49_7B_0235,TRAIN,0.2,-0.0294
V49_7B_0235,TRAIN,0.3,-0.0441
V49_7B_0235,TRAIN,0.5,-0.0735
V49_7B_0235,TRAIN,0.2,-1.0795
V49_7B_0235,TRAIN,0.3,-1.0909
V49_7B_0235,TRAIN,0.5,-1.1136
V49_7B_0235,TRAIN,0.2,2.4407
V49_7B_0235,TRAIN,0.3,2.4322
V49_7B_0235,TRAIN,0.5,2.4153
V49_7B_0235,TRAIN,0.2,2.3871
V49_7B_0235,TRAIN,0.3,2.371
V49_7B_0235,TRAIN,0.5,2.3387
V49_7B_0235,TRAIN,0.2,-1.0556
V49_7B_0235,TRAIN,0.3,-1.0635
V49_7B_0235,TRAIN,0.5,-1.0794
V49_7B_0236,TRAIN,0.2,-1.0838
V49_7B_0236,TRAIN,0.3,-1.0958
V49_7B_0236,TRAIN,0.5,-1.1198
V49_7B_0236,TRAIN,0.2,-0.1385
V49_7B_0236,TRAIN,0.3,-0.139
V49_7B_0236,TRAIN,0.5,-0.1399
V49_7B_0236,TRAIN,0.2,-1.0045
V49_7B_0236,TRAIN,0.3,-1.0051
V49_7B_0236,TRAIN,0.5,-1.0064
V49_7B_0236,TRAIN,0.2,-0.1462
V49_7B_0236,TRAIN,0.3,-0.1473
V49_7B_0236,TRAIN,0.5,-0.1495
V49_7B_0236,TRAIN,0.2,-0.263
V49_7B_0236,TRAIN,0.3,-0.2634
V49_7B_0236,TRAIN,0.5,-0.2641
V49_7B_0236,TRAIN,0.2,0.9953
V49_7B_0236,TRAIN,0.3,0.9946
V49_7B_0236,TRAIN,0.5,0.9932
V49_7B_0236,TRAIN,0.2,0.9924
V49_7B_0236,TRAIN,0.3,0.9913
V49_7B_0236,TRAIN,0.5,0.9891
V49_7B_0236,TRAIN,0.2,0.9971
V49_7B_0236,TRAIN,0.3,0.9967
V49_7B_0236,TRAIN,0.5,0.9958
V49_7B_0237,TRAIN,0.2,-1.0952
V49_7B_0237,TRAIN,0.3,-1.1088
V49_7B_0237,TRAIN,0.5,-1.1361
V49_7B_0237,TRAIN,0.2,0.9979
V49_7B_0237,TRAIN,0.3,0.9977
V49_7B_0237,TRAIN,0.5,0.9971
V49_7B_0237,TRAIN,0.2,-0.1766
V49_7B_0237,TRAIN,0.3,-0.1768
V49_7B_0237,TRAIN,0.5,-0.1773
V49_7B_0237,TRAIN,0.2,0.9966
V49_7B_0237,TRAIN,0.3,0.9961
V49_7B_0237,TRAIN,0.5,0.9951
V49_7B_0237,TRAIN,0.2,0.998
V49_7B_0237,TRAIN,0.3,0.9977
V49_7B_0237,TRAIN,0.5,0.9971
V49_7B_0237,TRAIN,0.2,-0.1039
V49_7B_0237,TRAIN,0.3,-0.1042
V49_7B_0237,TRAIN,0.5,-0.1047
V49_7B_0238,TRAIN,0.2,0.9874
V49_7B_0238,TRAIN,0.3,0.9856
V49_7B_0238,TRAIN,0.5,0.982
V49_7B_0238,TRAIN,0.2,0.999
V49_7B_0238,TRAIN,0.3,0.9989
V49_7B_0238,TRAIN,0.5,0.9986
V49_7B_0239,TRAIN,0.2,-1.0714
V49_7B_0239,TRAIN,0.3,-1.0816
V49_7B_0239,TRAIN,0.5,-1.102
V49_7B_0239,TRAIN,0.2,-0.0071
V49_7B_0239,TRAIN,0.3,-0.0107
V49_7B_0239,TRAIN,0.5,-0.0179
V49_7B_0239,TRAIN,0.2,-0.2008
V49_7B_0239,TRAIN,0.3,-0.201
V49_7B_0239,TRAIN,0.5,-0.2016
V49_7B_0239,TRAIN,0.2,-0.1948
V49_7B_0239,TRAIN,0.3,-0.1951
V49_7B_0239,TRAIN,0.5,-0.1956
V49_7B_0239,TRAIN,0.2,0.9964
V49_7B_0239,TRAIN,0.3,0.9958
V49_7B_0239,TRAIN,0.5,0.9948
V49_7B_0239,TRAIN,0.2,0.2138
V49_7B_0239,TRAIN,0.3,0.2135
V49_7B_0239,TRAIN,0.5,0.213
V49_7B_0240,TRAIN,0.2,-1.0952
V49_7B_0240,TRAIN,0.3,-1.1088
V49_7B_0240,TRAIN,0.5,-1.1361
V49_7B_0240,TRAIN,0.2,0.9976
V49_7B_0240,TRAIN,0.3,0.9973
V49_7B_0240,TRAIN,0.5,0.9966
V49_7B_0240,TRAIN,0.2,0.999
V49_7B_0240,TRAIN,0.3,0.9988
V49_7B_0240,TRAIN,0.5,0.9985
V49_7B_0240,TRAIN,0.2,0.999
V49_7B_0240,TRAIN,0.3,0.9989
V49_7B_0240,TRAIN,0.5,0.9986
V49_7B_0240,TRAIN,0.2,0.9975
V49_7B_0240,TRAIN,0.3,0.9972
V49_7B_0240,TRAIN,0.5,0.9965
V49_7B_0240,TRAIN,0.2,0.9975
V49_7B_0240,TRAIN,0.3,0.9971
V49_7B_0240,TRAIN,0.5,0.9964
V49_7B_0241,TRAIN,0.2,0.9904
V49_7B_0241,TRAIN,0.3,0.989
V49_7B_0241,TRAIN,0.5,0.9862
V49_7B_0241,TRAIN,0.2,0.9992
V49_7B_0241,TRAIN,0.3,0.9991
V49_7B_0241,TRAIN,0.5,0.9989
V49_7B_0241,TRAIN,0.2,0.9992
V49_7B_0241,TRAIN,0.3,0.9991
V49_7B_0241,TRAIN,0.5,0.9988
V49_7B_0242,TRAIN,0.2,0.9904
V49_7B_0242,TRAIN,0.3,0.989
V49_7B_0242,TRAIN,0.5,0.9862
V49_7B_0242,TRAIN,0.2,0.9992
V49_7B_0242,TRAIN,0.3,0.9991
V49_7B_0242,TRAIN,0.5,0.9989
V49_7B_0243,TRAIN,0.2,0.9913
V49_7B_0243,TRAIN,0.3,0.99
V49_7B_0243,TRAIN,0.5,0.9876
V49_7B_0243,TRAIN,0.2,0.9962
V49_7B_0243,TRAIN,0.3,0.9956
V49_7B_0243,TRAIN,0.5,0.9946
V49_7B_0243,TRAIN,0.2,0.9951
V49_7B_0243,TRAIN,0.3,0.9944
V49_7B_0243,TRAIN,0.5,0.993
V49_7B_0243,TRAIN,0.2,-0.0983
V49_7B_0243,TRAIN,0.3,-0.0986
V49_7B_0243,TRAIN,0.5,-0.099
V49_7B_0244,TRAIN,0.2,-1.0838
V49_7B_0244,TRAIN,0.3,-1.0958
V49_7B_0244,TRAIN,0.5,-1.1198
V49_7B_0244,TRAIN,0.2,-0.1385
V49_7B_0244,TRAIN,0.3,-0.139
V49_7B_0244,TRAIN,0.5,-0.1399
V49_7B_0244,TRAIN,0.2,0.9978
V49_7B_0244,TRAIN,0.3,0.9975
V49_7B_0244,TRAIN,0.5,0.9969
V49_7B_0244,TRAIN,0.2,-0.1462
V49_7B_0244,TRAIN,0.3,-0.1473
V49_7B_0244,TRAIN,0.5,-0.1495
V49_7B_0244,TRAIN,0.2,0.9953
V49_7B_0244,TRAIN,0.3,0.9946
V49_7B_0244,TRAIN,0.5,0.9932
V49_7B_0244,TRAIN,0.2,-0.6022
V49_7B_0244,TRAIN,0.3,-0.6027
V49_7B_0244,TRAIN,0.5,-0.6037
V49_7B_0244,TRAIN,0.2,0.9924
V49_7B_0244,TRAIN,0.3,0.9913
V49_7B_0244,TRAIN,0.5,0.9891
V49_7B_0245,TRAIN,0.2,0.9962
V49_7B_0245,TRAIN,0.3,0.9956
V49_7B_0245,TRAIN,0.5,0.9946
V49_7B_0245,TRAIN,0.2,0.2782
V49_7B_0245,TRAIN,0.3,0.2773
V49_7B_0245,TRAIN,0.5,0.2756
V49_7B_0245,TRAIN,0.2,0.9937
V49_7B_0245,TRAIN,0.3,0.9928
V49_7B_0245,TRAIN,0.5,0.991
V49_7B_0245,TRAIN,0.2,0.9955
V49_7B_0245,TRAIN,0.3,0.9949
V49_7B_0245,TRAIN,0.5,0.9936
V49_7B_0245,TRAIN,0.2,0.9951
V49_7B_0245,TRAIN,0.3,0.9944
V49_7B_0245,TRAIN,0.5,0.993
V49_7B_0245,TRAIN,0.2,0.9975
V49_7B_0245,TRAIN,0.3,0.9971
V49_7B_0245,TRAIN,0.5,0.9964
V49_7B_0246,TRAIN,0.2,-1.0952
V49_7B_0246,TRAIN,0.3,-1.1088
V49_7B_0246,TRAIN,0.5,-1.1361
V49_7B_0246,TRAIN,0.2,-0.142
V49_7B_0246,TRAIN,0.3,-0.1425
V49_7B_0246,TRAIN,0.5,-0.1434
V49_7B_0246,TRAIN,0.2,-0.1843
V49_7B_0246,TRAIN,0.3,-0.1847
V49_7B_0246,TRAIN,0.5,-0.1856
V49_7B_0246,TRAIN,0.2,-1.0044
V49_7B_0246,TRAIN,0.3,-1.005
V49_7B_0246,TRAIN,0.5,-1.0063
V49_7B_0246,TRAIN,0.2,-0.2657
V49_7B_0246,TRAIN,0.3,-0.266
V49_7B_0246,TRAIN,0.5,-0.2667
V49_7B_0246,TRAIN,0.2,-0.2621
V49_7B_0246,TRAIN,0.3,-0.2624
V49_7B_0246,TRAIN,0.5,-0.2632
V49_7B_0246,TRAIN,0.2,0.9952
V49_7B_0246,TRAIN,0.3,0.9946
V49_7B_0246,TRAIN,0.5,0.9932
V49_7B_0246,TRAIN,0.2,0.9923
V49_7B_0246,TRAIN,0.3,0.9912
V49_7B_0246,TRAIN,0.5,0.989
V49_7B_0246,TRAIN,0.2,0.9971
V49_7B_0246,TRAIN,0.3,0.9967
V49_7B_0246,TRAIN,0.5,0.9959
V49_7B_0246,TRAIN,0.2,-0.1399
V49_7B_0246,TRAIN,0.3,-0.1403
V49_7B_0246,TRAIN,0.5,-0.141
V49_7B_0247,TRAIN,0.2,0.9884
V49_7B_0247,TRAIN,0.3,0.9867
V49_7B_0247,TRAIN,0.5,0.9834
V49_7B_0247,TRAIN,0.2,0.9871
V49_7B_0247,TRAIN,0.3,0.9853
V49_7B_0247,TRAIN,0.5,0.9816
V49_7B_0247,TRAIN,0.2,0.9989
V49_7B_0247,TRAIN,0.3,0.9987
V49_7B_0247,TRAIN,0.5,0.9984
V49_7B_0247,TRAIN,0.2,0.9989
V49_7B_0247,TRAIN,0.3,0.9988
V49_7B_0247,TRAIN,0.5,0.9984
V49_7B_0248,TRAIN,0.2,-1.0714
V49_7B_0248,TRAIN,0.3,-1.0816
V49_7B_0248,TRAIN,0.5,-1.102
V49_7B_0248,TRAIN,0.2,0.9988
V49_7B_0248,TRAIN,0.3,0.9986
V49_7B_0248,TRAIN,0.5,0.9982
V49_7B_0248,TRAIN,0.2,-0.0501
V49_7B_0248,TRAIN,0.3,-0.0502
V49_7B_0248,TRAIN,0.5,-0.0505
V49_7B_0248,TRAIN,0.2,0.976
V49_7B_0248,TRAIN,0.3,0.9726
V49_7B_0248,TRAIN,0.5,0.9658
V49_7B_0249,TRAIN,0.2,-1.0714
V49_7B_0249,TRAIN,0.3,-1.0816
V49_7B_0249,TRAIN,0.5,-1.102
V49_7B_0249,TRAIN,0.2,0.9982
V49_7B_0249,TRAIN,0.3,0.998
V49_7B_0249,TRAIN,0.5,0.9975
V49_7B_0249,TRAIN,0.2,0.9992
V49_7B_0249,TRAIN,0.3,0.9991
V49_7B_0249,TRAIN,0.5,0.9989
V49_7B_0249,TRAIN,0.2,0.9993
V49_7B_0249,TRAIN,0.3,0.9992
V49_7B_0249,TRAIN,0.5,0.999
V49_7B_0249,TRAIN,0.2,-0.2232
V49_7B_0249,TRAIN,0.3,-0.2234
V49_7B_0249,TRAIN,0.5,-0.2238
V49_7B_0249,TRAIN,0.2,-0.2254
V49_7B_0249,TRAIN,0.3,-0.2256
V49_7B_0249,TRAIN,0.5,-0.226
V49_7B_0250,TRAIN,0.2,-0.0392
V49_7B_0250,TRAIN,0.3,-0.0588
V49_7B_0250,TRAIN,0.5,-0.098
V49_7B_0250,TRAIN,0.2,-1.0848
V49_7B_0250,TRAIN,0.3,-1.097
V49_7B_0250,TRAIN,0.5,-1.1212
V49_7B_0250,TRAIN,0.2,0.8078
V49_7B_0250,TRAIN,0.3,0.8059
V49_7B_0250,TRAIN,0.5,0.802
V49_7B_0250,TRAIN,0.2,1.9209
V49_7B_0250,TRAIN,0.3,1.9096
V49_7B_0250,TRAIN,0.5,1.887
V49_7B_0250,TRAIN,0.2,1.9282
V49_7B_0250,TRAIN,0.3,1.9179
V49_7B_0250,TRAIN,0.5,1.8974
V49_7B_0250,TRAIN,0.2,-1.0741
V49_7B_0250,TRAIN,0.3,-1.0847
V49_7B_0250,TRAIN,0.5,-1.1058
V49_7B_0250,TRAIN,0.2,-1.0864
V49_7B_0250,TRAIN,0.3,-1.0988
V49_7B_0250,TRAIN,0.5,-1.1235
V49_7B_0251,TRAIN,0.2,0.2418
V49_7B_0251,TRAIN,0.3,0.2411
V49_7B_0251,TRAIN,0.5,0.2396
V49_7B_0251,TRAIN,0.2,0.9789
V49_7B_0251,TRAIN,0.3,0.9759
V49_7B_0251,TRAIN,0.5,0.9698
V49_7B_0252,TRAIN,0.2,-1.0952
V49_7B_0252,TRAIN,0.3,-1.1088
V49_7B_0252,TRAIN,0.5,-1.1361
V49_7B_0252,TRAIN,0.2,0.9976
V49_7B_0252,TRAIN,0.3,0.9973
V49_7B_0252,TRAIN,0.5,0.9966
V49_7B_0252,TRAIN,0.2,0.999
V49_7B_0252,TRAIN,0.3,0.9988
V49_7B_0252,TRAIN,0.5,0.9985
V49_7B_0252,TRAIN,0.2,0.999
V49_7B_0252,TRAIN,0.3,0.9989
V49_7B_0252,TRAIN,0.5,0.9986
V49_7B_0252,TRAIN,0.2,0.9975
V49_7B_0252,TRAIN,0.3,0.9972
V49_7B_0252,TRAIN,0.5,0.9965
V49_7B_0253,TRAIN,0.2,-1.0059
V49_7B_0253,TRAIN,0.3,-1.0067
V49_7B_0253,TRAIN,0.5,-1.0084
V49_7B_0254,TRAIN,0.2,0.9884
V49_7B_0254,TRAIN,0.3,0.9867
V49_7B_0254,TRAIN,0.5,0.9834
V49_7B_0254,TRAIN,0.2,0.9871
V49_7B_0254,TRAIN,0.3,0.9853
V49_7B_0254,TRAIN,0.5,0.9816
V49_7B_0254,TRAIN,0.2,0.9989
V49_7B_0254,TRAIN,0.3,0.9987
V49_7B_0254,TRAIN,0.5,0.9984
V49_7B_0255,TRAIN,0.2,-1.0952
V49_7B_0255,TRAIN,0.3,-1.1088
V49_7B_0255,TRAIN,0.5,-1.1361
V49_7B_0255,TRAIN,0.2,-0.142
V49_7B_0255,TRAIN,0.3,-0.1425
V49_7B_0255,TRAIN,0.5,-0.1434
V49_7B_0255,TRAIN,0.2,-0.1843
V49_7B_0255,TRAIN,0.3,-0.1847
V49_7B_0255,TRAIN,0.5,-0.1856
V49_7B_0255,TRAIN,0.2,-1.0044
V49_7B_0255,TRAIN,0.3,-1.005
V49_7B_0255,TRAIN,0.5,-1.0063
V49_7B_0255,TRAIN,0.2,-0.2657
V49_7B_0255,TRAIN,0.3,-0.266
V49_7B_0255,TRAIN,0.5,-0.2667
V49_7B_0255,TRAIN,0.2,-0.2621
V49_7B_0255,TRAIN,0.3,-0.2624
V49_7B_0255,TRAIN,0.5,-0.2632
V49_7B_0255,TRAIN,0.2,0.9952
V49_7B_0255,TRAIN,0.3,0.9946
V49_7B_0255,TRAIN,0.5,0.9932
V49_7B_0255,TRAIN,0.2,0.9923
V49_7B_0255,TRAIN,0.3,0.9912
V49_7B_0255,TRAIN,0.5,0.989
V49_7B_0255,TRAIN,0.2,0.9971
V49_7B_0255,TRAIN,0.3,0.9967
V49_7B_0255,TRAIN,0.5,0.9959
V49_7B_0255,TRAIN,0.2,-0.1399
V49_7B_0255,TRAIN,0.3,-0.1403
V49_7B_0255,TRAIN,0.5,-0.141
V49_7B_0256,TRAIN,0.2,-1.0714
V49_7B_0256,TRAIN,0.3,-1.0816
V49_7B_0256,TRAIN,0.5,-1.102
V49_7B_0256,TRAIN,0.2,-0.1324
V49_7B_0256,TRAIN,0.3,-0.1326
V49_7B_0256,TRAIN,0.5,-0.133
V49_7B_0257,TRAIN,0.2,-1.0714
V49_7B_0257,TRAIN,0.3,-1.0816
V49_7B_0257,TRAIN,0.5,-1.102
V49_7B_0257,TRAIN,0.2,-1.2692
V49_7B_0257,TRAIN,0.3,-1.3077
V49_7B_0257,TRAIN,0.5,-1.3846
V49_7B_0257,TRAIN,0.2,-1.0648
V49_7B_0257,TRAIN,0.3,-1.0741
V49_7B_0257,TRAIN,0.5,-1.0926
V49_7B_0257,TRAIN,0.2,1.4125
V49_7B_0257,TRAIN,0.3,1.4
V49_7B_0257,TRAIN,0.5,1.375
V49_7B_0257,TRAIN,0.2,-1.0761
V49_7B_0257,TRAIN,0.3,-1.087
V49_7B_0257,TRAIN,0.5,-1.1087
V49_7B_0257,TRAIN,0.2,-1.0427
V49_7B_0257,TRAIN,0.3,-1.0488
V49_7B_0257,TRAIN,0.5,-1.061
V49_7B_0257,TRAIN,0.2,-1.0271
V49_7B_0257,TRAIN,0.3,-1.031
V49_7B_0257,TRAIN,0.5,-1.0388
V49_7B_0257,TRAIN,0.2,1.4521
V49_7B_0257,TRAIN,0.3,1.4452
V49_7B_0257,TRAIN,0.5,1.4315
V49_7B_0257,TRAIN,0.2,-1.0875
V49_7B_0257,TRAIN,0.3,-1.1
V49_7B_0257,TRAIN,0.5,-1.125
V49_7B_0257,TRAIN,0.2,-1.0173
V49_7B_0257,TRAIN,0.3,-1.0198
V49_7B_0257,TRAIN,0.5,-1.0248
V49_7B_0257,TRAIN,0.2,-1.0636
V49_7B_0257,TRAIN,0.3,-1.0727
V49_7B_0257,TRAIN,0.5,-1.0909
V49_7B_0257,TRAIN,0.2,-1.0854
V49_7B_0257,TRAIN,0.3,-1.0976
V49_7B_0257,TRAIN,0.5,-1.122
V49_7B_0257,TRAIN,0.2,1.4407
V49_7B_0257,TRAIN,0.3,1.4322
V49_7B_0257,TRAIN,0.5,1.4153
V49_7B_0258,TRAIN,0.2,-1.0838
V49_7B_0258,TRAIN,0.3,-1.0958
V49_7B_0258,TRAIN,0.5,-1.1198
V49_7B_0258,TRAIN,0.2,-0.1385
V49_7B_0258,TRAIN,0.3,-0.139
V49_7B_0258,TRAIN,0.5,-0.1399
V49_7B_0258,TRAIN,0.2,-0.183
V49_7B_0258,TRAIN,0.3,-0.1834
V49_7B_0258,TRAIN,0.5,-0.1842
V49_7B_0258,TRAIN,0.2,-1.0045
V49_7B_0258,TRAIN,0.3,-1.0051
V49_7B_0258,TRAIN,0.5,-1.0064
V49_7B_0258,TRAIN,0.2,-0.263
V49_7B_0258,TRAIN,0.3,-0.2634
V49_7B_0258,TRAIN,0.5,-0.2641
V49_7B_0258,TRAIN,0.2,-0.2611
V49_7B_0258,TRAIN,0.3,-0.2615
V49_7B_0258,TRAIN,0.5,-0.2622
V49_7B_0258,TRAIN,0.2,0.9953
V49_7B_0258,TRAIN,0.3,0.9946
V49_7B_0258,TRAIN,0.5,0.9932
V49_7B_0258,TRAIN,0.2,0.9924
V49_7B_0258,TRAIN,0.3,0.9913
V49_7B_0258,TRAIN,0.5,0.9891
V49_7B_0258,TRAIN,0.2,0.9971
V49_7B_0258,TRAIN,0.3,0.9967
V49_7B_0258,TRAIN,0.5,0.9958
V49_7B_0258,TRAIN,0.2,-0.1394
V49_7B_0258,TRAIN,0.3,-0.1398
V49_7B_0258,TRAIN,0.5,-0.1405
V49_7B_0259,TRAIN,0.2,0.2418
V49_7B_0259,TRAIN,0.3,0.2411
V49_7B_0259,TRAIN,0.5,0.2396
V49_7B_0259,TRAIN,0.2,0.9871
V49_7B_0259,TRAIN,0.3,0.9853
V49_7B_0259,TRAIN,0.5,0.9816
V49_7B_0259,TRAIN,0.2,0.9789
V49_7B_0259,TRAIN,0.3,0.9759
V49_7B_0259,TRAIN,0.5,0.9698
V49_7B_0260,TRAIN,0.2,-0.0392
V49_7B_0260,TRAIN,0.3,-0.0588
V49_7B_0260,TRAIN,0.5,-0.098
V49_7B_0260,TRAIN,0.2,-1.1061
V49_7B_0260,TRAIN,0.3,-1.1212
V49_7B_0260,TRAIN,0.5,-1.1515
V49_7B_0260,TRAIN,0.2,1.9209
V49_7B_0260,TRAIN,0.3,1.9096
V49_7B_0260,TRAIN,0.5,1.887
V49_7B_0260,TRAIN,0.2,1.8495
V49_7B_0260,TRAIN,0.3,1.828
V49_7B_0260,TRAIN,0.5,1.7849
V49_7B_0260,TRAIN,0.2,-1.0741
V49_7B_0260,TRAIN,0.3,-1.0847
V49_7B_0260,TRAIN,0.5,-1.1058
V49_7B_0261,TRAIN,0.2,1.3627
V49_7B_0261,TRAIN,0.3,1.3431
V49_7B_0261,TRAIN,0.5,1.3039
V49_7B_0261,TRAIN,0.2,-1.0848
V49_7B_0261,TRAIN,0.3,-1.097
V49_7B_0261,TRAIN,0.5,-1.1212
V49_7B_0261,TRAIN,0.2,0.8078
V49_7B_0261,TRAIN,0.3,0.8059
V49_7B_0261,TRAIN,0.5,0.802
V49_7B_0261,TRAIN,0.2,1.4538
V49_7B_0261,TRAIN,0.3,1.4472
V49_7B_0261,TRAIN,0.5,1.434
V49_7B_0261,TRAIN,0.2,1.4431
V49_7B_0261,TRAIN,0.3,1.435
V49_7B_0261,TRAIN,0.5,1.4187
V49_7B_0261,TRAIN,0.2,1.4209
V49_7B_0261,TRAIN,0.3,1.4096
V49_7B_0261,TRAIN,0.5,1.387
V49_7B_0261,TRAIN,0.2,-1.0576
V49_7B_0261,TRAIN,0.3,-1.0658
V49_7B_0261,TRAIN,0.5,-1.0823
V49_7B_0261,TRAIN,0.2,1.4282
V49_7B_0261,TRAIN,0.3,1.4179
V49_7B_0261,TRAIN,0.5,1.3974
V49_7B_0261,TRAIN,0.2,-1.0741
V49_7B_0261,TRAIN,0.3,-1.0847
V49_7B_0261,TRAIN,0.5,-1.1058
V49_7B_0261,TRAIN,0.2,-1.0864
V49_7B_0261,TRAIN,0.3,-1.0988
V49_7B_0261,TRAIN,0.5,-1.1235
V49_7B_0262,TRAIN,0.2,-1.0714
V49_7B_0262,TRAIN,0.3,-1.0816
V49_7B_0262,TRAIN,0.5,-1.102
V49_7B_0262,TRAIN,0.2,0.9982
V49_7B_0262,TRAIN,0.3,0.998
V49_7B_0262,TRAIN,0.5,0.9974
V49_7B_0262,TRAIN,0.2,0.9992
V49_7B_0262,TRAIN,0.3,0.9991
V49_7B_0262,TRAIN,0.5,0.9989
V49_7B_0262,TRAIN,0.2,0.9993
V49_7B_0262,TRAIN,0.3,0.9992
V49_7B_0262,TRAIN,0.5,0.999
V49_7B_0262,TRAIN,0.2,0.9981
V49_7B_0262,TRAIN,0.3,0.9979
V49_7B_0262,TRAIN,0.5,0.9974
V49_7B_0263,TRAIN,0.2,-1.0058
V49_7B_0263,TRAIN,0.3,-1.0066
V49_7B_0263,TRAIN,0.5,-1.0083
V49_7B_0264,TRAIN,0.2,0.9904
V49_7B_0264,TRAIN,0.3,0.989
V49_7B_0264,TRAIN,0.5,0.9862
V49_7B_0264,TRAIN,0.2,0.9992
V49_7B_0264,TRAIN,0.3,0.9991
V49_7B_0264,TRAIN,0.5,0.9989
V49_7B_0264,TRAIN,0.2,0.9992
V49_7B_0264,TRAIN,0.3,0.9991
V49_7B_0264,TRAIN,0.5,0.9988
V49_7B_0265,TRAIN,0.2,0.9962
V49_7B_0265,TRAIN,0.3,0.9957
V49_7B_0265,TRAIN,0.5,0.9946
V49_7B_0265,TRAIN,0.2,-0.0491
V49_7B_0265,TRAIN,0.3,-0.0501
V49_7B_0265,TRAIN,0.5,-0.0521
V49_7B_0265,TRAIN,0.2,-0.1898
V49_7B_0265,TRAIN,0.3,-0.1901
V49_7B_0265,TRAIN,0.5,-0.1907
V49_7B_0265,TRAIN,0.2,0.9937
V49_7B_0265,TRAIN,0.3,0.9928
V49_7B_0265,TRAIN,0.5,0.991
V49_7B_0266,TRAIN,0.2,1.4608
V49_7B_0266,TRAIN,0.3,1.4552
V49_7B_0266,TRAIN,0.5,1.444
V49_7B_0266,TRAIN,0.2,0.994
V49_7B_0266,TRAIN,0.3,0.9931
V49_7B_0266,TRAIN,0.5,0.9914
V49_7B_0266,TRAIN,0.2,0.9966
V49_7B_0266,TRAIN,0.3,0.9962
V49_7B_0266,TRAIN,0.5,0.9952
V49_7B_0267,TRAIN,0.2,-1.0952
V49_7B_0267,TRAIN,0.3,-1.1088
V49_7B_0267,TRAIN,0.5,-1.1361
V49_7B_0267,TRAIN,0.2,0.9979
V49_7B_0267,TRAIN,0.3,0.9977
V49_7B_0267,TRAIN,0.5,0.9971
V49_7B_0267,TRAIN,0.2,-0.1766
V49_7B_0267,TRAIN,0.3,-0.1768
V49_7B_0267,TRAIN,0.5,-0.1773
V49_7B_0268,TRAIN,0.2,-1.0838
V49_7B_0268,TRAIN,0.3,-1.0958
V49_7B_0268,TRAIN,0.5,-1.1198
V49_7B_0268,TRAIN,0.2,-0.1414
V49_7B_0268,TRAIN,0.3,-0.1418
