pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason
USDJPY,long,2020-01-12 17:05:00-05:00,2020-01-12 17:10:00-05:00,109.5433,109.5174465719128,1960000,-462.6716006913432,-541.0716006913432,-1.471225377583821,78.4,stop_loss
EURUSD,short,2020-01-13 14:20:00-05:00,2020-01-13 15:10:00-05:00,1.11383,1.113727265483165,1750000,179.78540446156322,101.82090016965245,0.2630063659979649,77.96450429191079,take_profit
USDJPY,long,2020-01-13 15:35:00-05:00,2020-01-13 16:00:00-05:00,109.9195,109.92412175286452,1951000,82.02677969838659,3.9867796983865844,0.01659324460644483,78.04,take_profit
USDJPY,long,2020-01-14 14:30:00-05:00,2020-01-14 14:40:00-05:00,109.9845,110.00530955411415,1951000,369.0153704902707,290.97537049027073,0.40485800264031596,78.04,take_profit
GBPUSD,short,2020-01-14 15:00:00-05:00,2020-01-14 15:05:00-05:00,1.30263,1.3025016644725422,1502000,192.75996224150083,114.50180704074566,0.2717176652590588,78.25815520075517,take_profit
USDJPY,long,2020-01-15 14:05:00-05:00,2020-01-15 14:15:00-05:00,109.89450000000001,109.90538857194538,1959000,194.06552737100978,115.70552737100977,0.27066195179515345,78.36,take_profit
GBPUSD,short,2020-01-15 13:40:00-05:00,2020-01-15 14:35:00-05:00,1.30273,1.3031399938561576,1504000,-616.6307596611773,-695.0153290763706,-1.248970079756976,78.38456941519323,stop_loss
USDJPY,long,2020-01-17 13:45:00-05:00,2020-01-17 13:50:00-05:00,110.14750000000001,110.12564403347383,1947000,-386.3694019853712,-464.2494019853712,-1.430767243604177,77.88000000000001,stop_loss
USDJPY,long,2020-01-19 17:35:00-05:00,2020-01-19 18:10:00-05:00,110.14025,110.14705894304497,1938000,119.77282656511086,42.25282656511085,0.1397553376705178,77.52000000000001,take_profit
EURUSD,short,2020-01-20 12:50:00-05:00,2020-01-20 13:05:00-05:00,1.10837,1.1083128034951333,1749000,100.03668701202729,22.497122545767517,0.08850938796141482,77.53956446625978,take_profit
GBPUSD,short,2020-01-20 17:05:00-05:00,2020-01-20 17:10:00-05:00,1.300646,1.3009223435120476,1491000,-412.02817646302935,-489.6069444665586,-1.5464323621260845,77.57876800352926,stop_loss
USDJPY,long,2020-01-21 13:05:00-05:00,2020-01-21 13:20:00-05:00,109.9465,109.92246351595288,1930000,-422.25694010662073,-499.4569401066208,-1.3854728980922575,77.2,stop_loss
USDJPY,long,2020-01-22 11:35:00-05:00,2020-01-22 12:25:00-05:00,109.9235,109.89017506797823,1920000,-582.2378994276164,-659.0378994276164,-1.2650462946468317,76.80000000000001,stop_loss
EURUSD,short,2020-01-22 12:35:00-05:00,2020-01-22 14:15:00-05:00,1.1085,1.108812260828581,1720000,-537.0886251593987,-613.3641669319019,-1.2633955465598454,76.2755417725032,stop_loss
GBPUSD,long,2020-01-22 14:15:00-05:00,2020-01-22 14:20:00-05:00,1.3124,1.3125188811742505,1443000,171.5455344434975,95.79037553280861,0.25068846679970186,75.75515891068888,take_profit
GBPUSD,long,2020-01-23 12:10:00-05:00,2020-01-23 12:45:00-05:00,1.31055,1.3108659538226157,1198000,378.5126794935154,315.70355323992555,0.4442017252731852,62.80912625358988,take_profit
USDJPY,short,2020-01-23 16:20:00-05:00,2020-01-23 16:35:00-05:00,109.4875,109.48065792273947,1902000,118.87417057499287,42.79417057499286,0.142920983341597,76.08000000000001,take_profit
EURUSD,short,2020-01-23 16:45:00-05:00,2020-01-23 16:50:00-05:00,1.10558,1.105730949272165,1721000,-259.7836973959109,-335.89702026985884,-1.613697111663156,76.11332287394792,stop_loss
EURUSD,short,2020-01-24 15:05:00-05:00,2020-01-24 15:20:00-05:00,1.10283,1.1027599343408538,1720000,120.51293373135152,44.640639990026145,0.1556209833470729,75.87229374132536,take_profit
EURUSD,short,2020-01-26 18:05:00-05:00,2020-01-26 18:10:00-05:00,1.10272,1.1030355570371948,1721000,-543.0736610123887,-618.995767285609,-1.2595457351314772,75.92210627322025,stop_loss
USDJPY,short,2020-01-27 13:55:00-05:00,2020-01-27 14:05:00-05:00,108.9875,108.97448099071573,1885000,225.18450464610788,149.7845046461079,0.3145873935986538,75.4,take_profit
GBPUSD,short,2020-01-27 17:05:00-05:00,2020-01-27 17:10:00-05:00,1.305226,1.3055162768186852,1446000,-419.7402798188121,-495.2429464644085,-1.5135958964411018,75.50266664559638,stop_loss
EURUSD,short,2020-01-27 17:35:00-05:00,2020-01-27 17:40:00-05:00,1.101865,1.1018458483110893,1704000,32.63447790392959,-42.46798780651234,-0.2761412826457951,75.10246571044193,take_profit
EURUSD,short,2020-01-28 12:05:00-05:00,2020-01-28 12:15:00-05:00,1.10043,1.1003097152348462,1706000,205.20580935238232,130.11657026856938,0.30450180670433996,75.08923908381296,take_profit
USDJPY,short,2020-01-28 12:40:00-05:00,2020-01-28 13:05:00-05:00,109.12349999999999,109.10851250860496,1880000,258.2061125202666,183.00611252026658,0.34478869963985953,75.2,take_profit
GBPUSD,short,2020-01-28 18:35:00-05:00,2020-01-28 18:45:00-05:00,1.30239,1.30248,1446000,-130.14000000021042,-205.47284040021043,-0.680424568617265,75.33284040000001,session_close
EURUSD,short,2020-01-29 12:05:00-05:00,2020-01-29 12:30:00-05:00,1.10009,1.0999414086918768,1708000,253.79395427437322,178.64088135345872,0.3513855664593537,75.15307292091452,take_profit
GBPUSD,short,2020-01-29 13:20:00-05:00,2020-01-29 13:50:00-05:00,1.30087,1.3012580221857126,1447000,-561.4681027262122,-636.7736876882668,-1.2644732555060723,75.30558496205452,stop_loss
EURUSD,short,2020-01-30 11:20:00-05:00,2020-01-30 11:45:00-05:00,1.10294,1.1027590409990338,1696000,306.9064656387823,232.0891541680951,0.38920838509727607,74.81731147068723,take_profit
USDJPY,short,2020-01-30 17:45:00-05:00,2020-01-30 18:05:00-05:00,108.92375,108.91077395211441,1875000,223.37782926280914,148.37782926280914,0.313913116562955,75.0,take_profit
EURUSD,long,2020-02-02 17:50:00-05:00,2020-02-02 18:00:00-05:00,1.108825,1.1085544472163995,1694000,-458.31641541914837,-533.44123109084,-1.336856935976319,75.12481567169162,stop_loss
GBPUSD,long,2020-02-02 18:05:00-05:00,2020-02-02 18:40:00-05:00,1.3181100000000001,1.3182678763048428,1416000,223.55284765719574,148.8906262002426,0.3188317491579381,74.66222145695315,take_profit
USDJPY,short,2020-02-03 11:15:00-05:00,2020-02-03 11:20:00-05:00,108.6625,108.63823239252164,1647000,367.914406981507,302.034406981507,0.43063493051409746,65.88000000000001,take_profit
EURUSD,long,2020-02-03 16:10:00-05:00,2020-02-03 16:45:00-05:00,1.1059999999999999,1.1060636139267515,1696000,107.88921977068355,32.85602198628815,0.12416520796809785,75.03319778439541,take_profit
GBPUSD,short,2020-02-04 14:30:00-05:00,2020-02-04 14:35:00-05:00,1.30371,1.3040335014690518,1440000,-465.8421154347536,-540.9451282770623,-1.3250595855380187,75.1030128423087,stop_loss
USDJPY,long,2020-02-04 18:10:00-05:00,2020-02-04 18:25:00-05:00,109.4795,109.48856155153906,1866000,154.42440976739292,79.78440976739293,0.22358221321890573,74.64,take_profit
USDJPY,long,2020-02-05 11:50:00-05:00,2020-02-05 11:55:00-05:00,109.7215,109.74115769606205,1868000,334.5990819070721,259.8790819070721,0.39550860992019027,74.72000000000001,take_profit
GBPUSD,short,2020-02-05 17:20:00-05:00,2020-02-05 17:35:00-05:00,1.29927,1.2991686142750574,1441000,146.0968296422287,71.20982877882155,0.1958584378114646,74.88700086340715,take_profit
EURUSD,short,2020-02-05 18:25:00-05:00,2020-02-05 18:35:00-05:00,1.09986,1.0999630968559748,1704000,-175.6770425809915,-250.64701372184314,-2.012307040437123,74.96997114085164,stop_loss
USDJPY,long,2020-02-06 12:10:00-05:00,2020-02-06 12:25:00-05:00,109.9295,109.94306465702488,1869000,230.5848581100752,155.8248581100752,0.322256216364145,74.76,take_profit
EURUSD,short,2020-02-06 15:55:00-05:00,2020-02-06 16:10:00-05:00,1.09778,1.097977681446952,1706000,-337.2445485000788,-412.1638005910488,-1.4408069883251282,74.91925209097,stop_loss
USDJPY,long,2020-02-09 17:40:00-05:00,2020-02-09 18:00:00-05:00,109.74125,109.71546897937525,1864000,-437.958045371978,-512.518045371978,-1.4014558530784602,74.56,stop_loss
GBPUSD,short,2020-02-09 18:05:00-05:00,2020-02-09 18:10:00-05:00,1.28844,1.2887715547640948,1439000,-477.10730553233606,-551.2794540784467,-1.3139864010782767,74.17214854611066,stop_loss
USDJPY,long,2020-02-10 13:50:00-05:00,2020-02-10 14:05:00-05:00,109.7005,109.67718881991877,1843000,-391.7398846524531,-465.4598846524531,-1.3984191681903186,73.72000000000001,stop_loss
EURUSD,short,2020-02-11 13:05:00-05:00,2020-02-11 14:10:00-05:00,1.09188,1.092213937601268,1679000,-560.6812325291353,-634.0231069537858,-1.242424360936508,73.34187442465058,stop_loss
GBPUSD,short,2020-02-11 15:05:00-05:00,2020-02-11 15:20:00-05:00,1.29583,1.2956776949534483,1405000,213.98859040517527,141.16722417698338,0.31348597799461514,72.8213662281919,take_profit
USDJPY,long,2020-02-12 13:40:00-05:00,2020-02-12 14:00:00-05:00,110.02550000000001,110.03279142761704,1824000,120.85788258652984,47.89788258652983,0.16063471880863203,72.96000000000001,take_profit
USDJPY,long,2020-02-13 13:20:00-05:00,2020-02-13 13:30:00-05:00,109.78750000000001,109.80041380799979,1825000,214.63229907198001,141.63229907198001,0.31144146385635946,73.0,take_profit
GBPUSD,long,2020-02-13 16:00:00-05:00,2020-02-13 16:05:00-05:00,1.3048600000000001,1.3045806690990414,1400000,-391.06326134228374,-464.1276000770569,-1.3851939428327986,73.06433873477317,stop_loss
GBPUSD,long,2020-02-14 11:10:00-05:00,2020-02-14 11:20:00-05:00,1.3018100000000001,1.3021053979973602,1220000,360.385556779339,296.85002106820343,0.4352793242331532,63.5355357111356,take_profit
USDJPY,long,2020-02-14 14:25:00-05:00,2020-02-14 14:30:00-05:00,109.7335,109.73999745068157,1824000,107.9829984253009,35.0229984253009,0.12645028357913488,72.96000000000001,take_profit
GBPUSD,long,2020-02-16 17:35:00-05:00,2020-02-16 18:05:00-05:00,1.30428,1.3044630251413825,1399000,256.0521727939127,183.0595429504568,0.3520238482579337,72.99262984345589,take_profit
USDJPY,long,2020-02-16 17:55:00-05:00,2020-02-16 18:05:00-05:00,109.77525,109.78415849047343,1824000,147.96647686619025,75.00647686619024,0.21827188970299563,72.96000000000001,take_profit
EURUSD,short,2020-02-17 12:25:00-05:00,2020-02-17 12:50:00-05:00,1.08349,1.0834040515647925,1689000,145.16690706562719,71.96922600376848,0.22049743457098464,73.1976810618587,take_profit
GBPUSD,long,2020-02-17 13:40:00-05:00,2020-02-17 13:55:00-05:00,1.30088,1.3005687337473217,1408000,-438.2628837710456,-511.51968011337016,-1.3392569984890055,73.25679634232459,stop_loss
USDJPY,long,2020-02-17 17:55:00-05:00,2020-02-17 18:00:00-05:00,109.86025,109.83599783744272,1821000,-401.9988168178995,-474.83881681789956,-1.4321451973453472,72.84,stop_loss
USDJPY,long,2020-02-18 11:35:00-05:00,2020-02-18 11:50:00-05:00,109.8245,109.78934930740905,1807000,-578.4501895328098,-650.7301895328097,-1.2495364623830103,72.28,stop_loss
EURUSD,short,2020-02-18 11:35:00-05:00,2020-02-18 12:15:00-05:00,1.08139,1.0811570996888722,1550000,360.99548224821643,293.95652215786134,0.4328242176370192,67.03896009035505,take_profit
USDJPY,long,2020-02-19 16:25:00-05:00,2020-02-19 16:40:00-05:00,111.3225,111.34601570799987,1673000,353.30686630598774,286.3868663059878,0.42321909178569744,66.92,take_profit
EURUSD,short,2020-02-19 16:55:00-05:00,2020-02-19 17:00:00-05:00,1.0806479999999998,1.080560977353014,1675000,145.76293370119896,73.36243295987299,0.20367804472422085,72.40050074132597,take_profit
GBPUSD,short,2020-02-20 11:25:00-05:00,2020-02-20 11:35:00-05:00,1.28726,1.2880349747181727,924000,-716.0766395915488,-763.6680907243406,-1.124502104945752,47.59145113279184,stop_loss
USDJPY,long,2020-02-20 12:35:00-05:00,2020-02-20 12:50:00-05:00,111.9145,111.9521501587851,1099000,369.452079116609,325.492079116609,0.4832760170930986,43.96,take_profit
GBPUSD,short,2020-02-21 11:40:00-05:00,2020-02-21 12:00:00-05:00,1.29599,1.2968103612546615,866000,-710.432846536912,-755.3401487938428,-1.1177095949810776,44.90730225693075,stop_loss
USDJPY,long,2020-02-21 13:05:00-05:00,2020-02-21 13:15:00-05:00,111.6975,111.6545124757277,1788000,-688.3609328301574,-759.8809328301573,-1.2022280370138354,71.52000000000001,stop_loss
GBPUSD,short,2020-02-24 11:10:00-05:00,2020-02-24 11:15:00-05:00,1.29208,1.2916981794141909,945000,360.82045358954764,311.9870459986194,0.46960015702541397,48.8334075909282,take_profit
GBPUSD,long,2020-02-25 16:05:00-05:00,2020-02-25 17:05:00-05:00,1.3003500000000001,1.2999062896361486,1368000,-606.995777748839,-678.1387898332841,-1.3055095062882656,71.14301208444502,stop_loss
EURUSD,long,2020-02-25 17:20:00-05:00,2020-02-25 17:50:00-05:00,1.088195,1.0879021377865608,1622000,-475.02251019849774,-545.6151013482938,-1.3045112415209812,70.59259114979605,stop_loss
USDJPY,short,2020-02-26 11:10:00-05:00,2020-02-26 11:15:00-05:00,110.4965,110.4678942738154,1359000,351.9039556522821,297.5439556522821,0.45217845666117834,54.36000000000001,take_profit
EURUSD,long,2020-02-26 17:05:00-05:00,2020-02-26 17:10:00-05:00,1.0881420000000002,1.0878466447447352,1618000,-477.88480301863643,-548.299795562576,-1.3375488414700636,70.41499254393963,stop_loss
GBPUSD,short,2020-02-27 16:25:00-05:00,2020-02-27 17:00:00-05:00,1.28863,1.2884704138083432,1357000,216.55846207826522,146.6159568475068,0.2899396852193747,69.94250523075844,take_profit
USDJPY,short,2020-02-28 11:55:00-05:00,2020-02-28 12:55:00-05:00,108.0865,108.22295776927488,534000,-673.2864766307052,-694.6464766307051,-1.0580722032712437,21.360000000000003,stop_loss
GBPUSD,short,2020-02-28 16:40:00-05:00,2020-03-01 17:05:00-05:00,1.2815699999999999,1.281231467862374,972000,329.0532377723876,279.23237723714306,0.4282034870005244,49.82086053524455,take_profit
USDJPY,short,2020-03-01 17:05:00-05:00,2020-03-01 17:20:00-05:00,107.6207,107.76769721024,493000,-672.4783060207028,-692.1983060207028,-1.0588392154885866,19.720000000000002,stop_loss
USDJPY,short,2020-03-02 12:35:00-05:00,2020-03-02 12:50:00-05:00,107.8545,107.80472246988404,788000,363.84855740807,332.32855740807,0.5124481520547084,31.520000000000003,take_profit
GBPUSD,short,2020-03-02 13:20:00-05:00,2020-03-02 13:35:00-05:00,1.28013,1.2797071494498127,844000,356.88586435809367,313.67581327538085,0.48178031597604126,43.21005108271284,take_profit
EURUSD,long,2020-03-02 16:50:00-05:00,2020-03-02 16:55:00-05:00,1.1137720000000002,1.1131867652296397,1203000,-704.0374287437335,-757.6180566351586,-1.1593034540982532,53.58062789142514,stop_loss
USDJPY,short,2020-03-03 15:40:00-05:00,2020-03-03 15:50:00-05:00,107.1715,107.27179831313033,717000,-670.6133249510651,-699.2933249510652,-1.079946890765492,28.680000000000003,stop_loss
GBPUSD,short,2020-03-03 17:05:00-05:00,2020-03-03 17:10:00-05:00,1.280706,1.2811565470241117,1338000,-602.8319182616513,-671.3873600200166,-1.2981196174135379,68.55544175836523,stop_loss
EURUSD,long,2020-03-03 17:25:00-05:00,2020-03-03 17:30:00-05:00,1.117265,1.117486771750894,1490000,330.4399088322185,263.8443060340419,0.4137761607556461,66.59560279817664,take_profit
GBPUSD,short,2020-03-04 11:10:00-05:00,2020-03-04 11:20:00-05:00,1.28084,1.2803418813513343,713000,355.1585964986217,318.6361428705517,0.4982860328072409,36.522453628070025,take_profit
EURUSD,long,2020-03-04 13:05:00-05:00,2020-03-04 13:10:00-05:00,1.11262,1.112923562194109,1155000,350.61433419587894,299.204277909195,0.465972452706221,51.41005628668392,take_profit
GBPUSD,long,2020-03-05 18:05:00-05:00,2020-03-05 18:15:00-05:00,1.29516,1.2953691550553057,1327000,277.54875839054426,208.79611461537644,0.3789073563322744,68.75264377516783,take_profit
EURUSD,long,2020-03-06 11:10:00-05:00,2020-03-06 11:45:00-05:00,1.13253,1.1312774313852936,528000,-661.3562285650119,-685.2620350404405,-1.0615721258685775,23.9058064754287,stop_loss
GBPUSD,long,2020-03-06 12:10:00-05:00,2020-03-06 12:25:00-05:00,1.30128,1.3002539646909488,650000,-666.9229508832864,-700.7428924242687,-1.0933340606052102,33.81994154098234,stop_loss
EURUSD,long,2020-03-08 17:05:00-04:00,2020-03-08 17:30:00-04:00,1.134532,1.1335409637679768,664000,-658.0480580635016,-688.1680670223403,-1.0840569181204476,30.12000895883873,stop_loss
GBPUSD,long,2020-03-09 12:35:00-04:00,2020-03-09 12:40:00-04:00,1.31146,1.3121971888108914,486000,358.27376209319794,332.7718142179561,0.5286095148460846,25.501947875241868,take_profit
EURUSD,long,2020-03-09 14:35:00-04:00,2020-03-09 14:45:00-04:00,1.14642,1.1471434181018683,504000,364.6027233416067,341.48360408713984,0.5395783550935385,23.119119254466835,take_profit
EURUSD,long,2020-03-10 13:40:00-04:00,2020-03-10 14:00:00-04:00,1.13172,1.1324114947695283,528000,365.10923831090736,341.20000972614116,0.5373944485186555,23.909228584766225,take_profit
USDJPY,short,2020-03-10 16:15:00-04:00,2020-03-10 16:30:00-04:00,105.3045,105.4846492445395,380000,-648.7189216402331,-663.9189216402332,-1.0416807512113768,15.200000000000001,stop_loss
EURUSD,long,2020-03-11 13:05:00-04:00,2020-03-11 13:10:00-04:00,1.12714,1.1276391884528558,717000,357.918120697603,325.58458713518905,0.5148557569268328,32.333533562413955,take_profit
USDJPY,short,2020-03-12 15:40:00-04:00,2020-03-12 16:05:00-04:00,105.2985,105.21322800205785,452000,366.17938065739446,348.0993806573944,0.5482202151373453,18.080000000000002,take_profit
USDJPY,long,2020-03-15 17:50:00-04:00,2020-03-15 18:00:00-04:00,107.00225,107.14473853308034,279000,371.36198719677367,360.2019871967737,0.5649022992865744,11.16,take_profit
EURUSD,short,2020-03-15 18:20:00-04:00,2020-03-15 18:40:00-04:00,1.11547,1.1173478637101169,346000,-649.7408437004437,-665.1919433173177,-1.040401441332193,15.45109961687401,stop_loss
GBPUSD,short,2020-03-16 11:55:00-04:00,2020-03-16 12:00:00-04:00,1.2296099999999999,1.2285203724424762,337000,367.20448688546,350.6366881751977,0.5526414134348978,16.567798710262288,take_profit
USDJPY,long,2020-03-16 16:50:00-04:00,2020-03-16 17:00:00-04:00,105.98230000000001,105.85982843918448,577000,-667.234046120337,-690.3140461203369,-1.0821640095939227,23.080000000000002,stop_loss
GBPUSD,short,2020-03-17 14:55:00-04:00,2020-03-17 15:05:00-04:00,1.20932,1.2086262317365628,517000,358.6781921970037,333.6766281608476,0.5277491853728175,25.00156403615606,take_profit
EURUSD,short,2020-03-17 16:40:00-04:00,2020-03-17 16:50:00-04:00,1.09988,1.0994586665299868,845000,356.0267821611229,318.85795869676616,0.5016424286082083,37.16882346435678,take_profit
USDJPY,long,2020-03-17 16:40:00-04:00,2020-03-17 17:00:00-04:00,107.6435,107.68537367105517,867000,337.06697619313024,302.3869761931303,0.4775043355103372,34.68,take_profit
EURUSD,short,2020-03-18 15:10:00-04:00,2020-03-18 15:15:00-04:00,1.08545,1.086985421482659,425000,-652.5541301301008,-671.0198312127034,-1.0487894647948641,18.465701082602603,stop_loss
USDJPY,long,2020-03-18 15:10:00-04:00,2020-03-18 15:20:00-04:00,108.2215,108.31368236763855,433000,368.4571696435806,351.13716964358053,0.5503358613768657,17.32,take_profit
USDJPY,long,2020-03-19 11:20:00-04:00,2020-03-19 11:25:00-04:00,109.7915,109.87076157781287,507000,365.6096580155951,345.3296580155951,0.5421248634472248,20.28,take_profit
GBPUSD,short,2020-03-20 11:25:00-04:00,2020-03-20 11:30:00-04:00,1.1835499999999999,1.182139191855729,264000,372.453350087536,359.96251115453776,0.5638902838330727,12.490838932998248,take_profit
EURUSD,short,2020-03-20 11:55:00-04:00,2020-03-20 12:00:00-04:00,1.06939,1.0684114607045136,382000,373.80201087580997,357.4692077160275,0.5567159973598892,16.332803159782486,take_profit
USDJPY,long,2020-03-20 14:05:00-04:00,2020-03-20 14:20:00-04:00,111.0805,111.15088603851412,582000,368.31118037829617,345.0311803782962,0.5348866273014047,23.28,take_profit
EURUSD,short,2020-03-22 17:50:00-04:00,2020-03-22 18:15:00-04:00,1.069265,1.0687922932784881,774000,365.875002450121,332.77787555016994,0.5131567459689751,33.097126899951,take_profit
USDJPY,long,2020-03-22 18:15:00-04:00,2020-03-22 18:20:00-04:00,110.8295,110.88943221243656,682000,367.781536871372,340.501536871372,0.5234563183988173,27.28,take_profit
USDJPY,long,2020-03-23 16:40:00-04:00,2020-03-23 17:10:00-04:00,111.2155,111.11983018994947,804000,-691.2657926579226,-723.4257926579227,-1.1075313537958766,32.160000000000004,stop_loss
EURUSD,short,2020-03-24 17:10:00-04:00,2020-03-24 17:15:00-04:00,1.076885,1.0777755324016862,757000,-674.1330280763991,-706.7545885369607,-1.0912802489936462,32.62156046056153,stop_loss
USDJPY,long,2020-03-24 17:10:00-04:00,2020-03-24 17:20:00-04:00,111.35725,111.28356738851777,1038000,-687.2426809347828,-728.7626809347828,-1.1259810806660335,41.52,stop_loss
USDJPY,long,2020-03-25 13:05:00-04:00,2020-03-25 13:25:00-04:00,111.4595,111.37238409728155,850000,-664.8397108107889,-698.8397108107889,-1.0963089232754186,34.0,stop_loss
GBPUSD,short,2020-03-25 13:55:00-04:00,2020-03-25 14:15:00-04:00,1.18012,1.1821001236766142,325000,-643.5401948996,-658.894625703498,-1.044968474703546,15.354430803897994,stop_loss
EURUSD,short,2020-03-25 18:25:00-04:00,2020-03-25 18:30:00-04:00,1.08783,1.087526083054222,1127000,342.51439789196115,293.48187177991895,0.46791843434654223,49.03252611204217,take_profit
EURUSD,long,2020-03-26 17:55:00-04:00,2020-03-26 18:10:00-04:00,1.103075,1.1033382782209131,1288000,339.1023485360716,282.26514248910087,0.44834550891571917,56.83720604697073,take_profit
GBPUSD,long,2020-03-29 18:05:00-04:00,2020-03-29 18:10:00-04:00,1.24387,1.2426068170681208,516000,-651.8023928496746,-677.4628336018176,-1.073357413681003,25.66044075214301,stop_loss
USDJPY,short,2020-03-30 11:35:00-04:00,2020-03-30 11:45:00-04:00,107.9245,108.04780377254144,564000,-643.4907072449522,-666.0507072449522,-1.0640751385106058,22.560000000000002,stop_loss
GBPUSD,long,2020-03-30 12:10:00-04:00,2020-03-30 12:25:00-04:00,1.23937,1.237795190611257,405000,-637.797802440957,-657.8628404849081,-1.0583416445514429,20.065038043951184,stop_loss
EURUSD,long,2020-03-30 12:30:00-04:00,2020-03-30 12:50:00-04:00,1.1023399999999999,1.1014588630086166,724000,-637.9431817614786,-669.8541892978434,-1.087031791603555,31.911007536364767,stop_loss
USDJPY,short,2020-04-02 13:15:00-04:00,2020-04-02 13:35:00-04:00,107.8895,107.97213708424552,834000,-638.2128408782727,-671.5728408782726,-1.0981382372359345,33.36,stop_loss
GBPUSD,long,2020-04-02 14:15:00-04:00,2020-04-02 14:20:00-04:00,1.2367000000000001,1.237302683030269,566000,341.1185951321296,313.11288476022696,0.516462657845609,28.005710371902648,take_profit
EURUSD,short,2020-04-02 17:40:00-04:00,2020-04-02 17:50:00-04:00,1.085205,1.085710281540223,1294000,-653.8343130487076,-710.0176005349686,-1.1667475733655404,56.18328748626098,stop_loss
GBPUSD,long,2020-04-03 11:30:00-04:00,2020-04-03 11:35:00-04:00,1.22438,1.2227812759471468,387000,-618.7062084541952,-637.6472367300262,-1.0570615596494943,18.941028275830917,stop_loss
USDJPY,long,2020-04-06 11:35:00-04:00,2020-04-06 11:40:00-04:00,109.0515,108.98682522884774,1067000,-632.8801043624361,-675.5601043624362,-1.1287989765120243,42.68000000000001,stop_loss
USDJPY,long,2020-04-07 12:45:00-04:00,2020-04-07 12:50:00-04:00,108.9345,108.87571413783915,1170000,-631.5604452379158,-678.3604452379158,-1.1424362963747838,46.800000000000004,stop_loss
GBPUSD,long,2020-04-07 13:40:00-04:00,2020-04-07 13:50:00-04:00,1.23295,1.2334771566350673,622000,327.8914270118638,297.2090731833236,0.5054985473751437,30.682353828540236,take_profit
GBPUSD,long,2020-04-08 16:45:00-04:00,2020-04-08 16:55:00-04:00,1.23789,1.2373682549348104,1273000,-664.1814679862823,-727.2015431569226,-1.2479658957148496,63.020075170640276,stop_loss
GBPUSD,long,2020-04-09 12:35:00-04:00,2020-04-09 13:15:00-04:00,1.24496,1.245494207151254,611000,326.40056941617115,295.9672190047828,0.5061567757068475,30.433350411388325,take_profit
EURUSD,long,2020-04-09 16:45:00-04:00,2020-04-09 16:55:00-04:00,1.09296,1.0932076129167474,1217000,301.34491968166355,248.1335999832699,0.4224042907591411,53.21131969839363,take_profit
GBPUSD,long,2020-04-10 11:00:00-04:00,2020-04-10 11:05:00-04:00,1.24728,1.2473549389332845,1260000,94.42305593857725,31.55825547745848,0.1307454338935775,62.86480046111877,take_profit
USDJPY,short,2020-04-10 14:40:00-04:00,2020-04-10 15:10:00-04:00,108.3785,108.39690376578864,1572000,-266.89102131691214,-329.77102131691214,-1.525657869768164,62.88,stop_loss
EURUSD,long,2020-04-10 15:20:00-04:00,2020-04-10 15:25:00-04:00,1.09351,1.09357397245976,1432000,91.60856237628501,28.970477405037478,0.12917048481530713,62.63808497124753,take_profit
