pair,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
EURUSD,163,85,78,52.14723926380368,0.41936205701152973,-19143.22207346683,-0.36018599856257727
GBPUSD,161,80,81,49.68944099378882,0.40341127676646243,-22501.751859405857,-0.36995755010376874
USDJPY,172,85,87,49.41860465116279,0.3164885499482774,-26074.96493809371,-0.472234777873544
