csr_h1_adx_max,csr_m15_extension_atr,csr_reversal_body_atr_min,stop_atr_multiple,csr_take_profit_rr_cap,score,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
18.0,0.45,0.05,0.6,0.4,-31.303117497512172,100000.0,98845.56053936337,-1.1544394606366248,1.181023161285787,-0.8769955283728536,0.02277193075475037,3,1,2,0,33.33333333333333,1.0,0.3333333333333333,-384.8131535455377,-384.8131535455377,5.0,5.0,1,2
18.0,0.45,0.1,0.6,0.4,-31.303117497512172,100000.0,98845.56053936337,-1.1544394606366248,1.181023161285787,-0.8769955283728536,0.02277193075475037,3,1,2,0,33.33333333333333,1.0,0.3333333333333333,-384.8131535455377,-384.8131535455377,5.0,5.0,1,2
18.0,0.55,0.05,0.6,0.4,-31.303117497512172,100000.0,98845.56053936337,-1.1544394606366248,1.181023161285787,-0.8769955283728536,0.02277193075475037,3,1,2,0,33.33333333333333,1.0,0.3333333333333333,-384.8131535455377,-384.8131535455377,5.0,5.0,1,2
18.0,0.55,0.1,0.6,0.4,-31.303117497512172,100000.0,98845.56053936337,-1.1544394606366248,1.181023161285787,-0.8769955283728536,0.02277193075475037,3,1,2,0,33.33333333333333,1.0,0.3333333333333333,-384.8131535455377,-384.8131535455377,5.0,5.0,1,2
18.0,0.45,0.05,0.6,0.6,-56.909952419774704,100000.0,98155.72108288933,-1.8442789171106755,1.8442789171106706,-1.0989749731750635,0.0,3,0,3,0,0.0,1.0,0.0,-614.7596390368894,-614.7596390368894,11.666666666666666,5.0,0,3
18.0,0.45,0.1,0.6,0.6,-56.909952419774704,100000.0,98155.72108288933,-1.8442789171106755,1.8442789171106706,-1.0989749731750635,0.0,3,0,3,0,0.0,1.0,0.0,-614.7596390368894,-614.7596390368894,11.666666666666666,5.0,0,3
18.0,0.55,0.05,0.6,0.6,-56.909952419774704,100000.0,98155.72108288933,-1.8442789171106755,1.8442789171106706,-1.0989749731750635,0.0,3,0,3,0,0.0,1.0,0.0,-614.7596390368894,-614.7596390368894,11.666666666666666,5.0,0,3
18.0,0.55,0.1,0.6,0.6,-56.909952419774704,100000.0,98155.72108288933,-1.8442789171106755,1.8442789171106706,-1.0989749731750635,0.0,3,0,3,0,0.0,1.0,0.0,-614.7596390368894,-614.7596390368894,11.666666666666666,5.0,0,3
