trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
688,2018-01-02T21:15:00+00:00,2018-01-02T23:41:30.816000,SHORT,SL,-1.0,-1.0581,0.0581
689,2018-01-03T15:33:00+00:00,2018-01-03T16:34:01.212000,LONG,TP,1.4,1.3495,0.0505
690,2018-01-04T14:33:00+00:00,2018-01-04T15:59:17.314000,LONG,BE_STOP,0.0,-0.0368,0.0368
691,2018-01-05T15:09:00+00:00,2018-01-05T15:25:54.242000,LONG,BE_STOP,0.0,-0.0292,0.0292
692,2018-01-08T12:36:00+00:00,2018-01-08T12:47:23.590000,SHORT,TP,1.4,1.3296,0.0704
693,2018-01-10T12:51:00+00:00,2018-01-10T13:31:05.672000,SHORT,BE_STOP,0.0,-0.0279,0.0279
694,2018-01-12T14:18:00+00:00,2018-01-12T14:34:38.744000,LONG,BE_STOP,0.0,-0.0205,0.0205
695,2018-01-16T14:33:00+00:00,2018-01-16T16:10:27.071000,LONG,TP,1.4,1.3697,0.0303
696,2018-01-17T13:33:00+00:00,2018-01-17T15:00:57.173000,LONG,BE_STOP,0.0,-0.0216,0.0216
697,2018-01-18T12:42:00+00:00,2018-01-18T13:41:45.260000,SHORT,BE_STOP,0.0,-0.0435,0.0435
698,2018-01-19T14:57:00+00:00,2018-01-19T15:52:31.216000,LONG,SL,-1.0,-1.023,0.023
699,2018-01-22T17:24:00+00:00,2018-01-22T18:43:02.613000,LONG,TP,1.4,1.3554,0.0446
700,2018-01-23T14:30:00+00:00,2018-01-23T15:35:46.761000,LONG,TP,1.4,1.3754,0.0246
701,2018-01-24T12:39:00+00:00,2018-01-24T12:45:37.799000,LONG,BE_STOP,0.0,-0.0463,0.0463
702,2018-01-25T19:03:00+00:00,2018-01-25T20:17:36.038000,SHORT,BE_STOP,0.0,-0.0074,0.0074
703,2018-01-26T20:36:00+00:00,2018-01-26T21:51:07.565000,LONG,TP,1.4,1.3541,0.0459
704,2018-01-29T14:18:00+00:00,2018-01-29T14:43:30.709000,SHORT,BE_STOP,0.0,-0.0382,0.0382
705,2018-01-30T12:15:00+00:00,2018-01-30T12:42:05.813000,SHORT,BE_STOP,0.0,-0.0338,0.0338
706,2018-01-31T14:48:00+00:00,2018-01-31T15:14:34.086000,LONG,BE_STOP,0.0,-0.0352,0.0352
