trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
707,2018-02-01T17:33:00+00:00,2018-02-01T18:08:32.104000,SHORT,BE_STOP,0.0,-0.034,0.034
708,2018-02-02T13:30:00+00:00,2018-02-02T15:41:03.709000,SHORT,TP,1.4,1.3861,0.0139
709,2018-02-05T19:00:00+00:00,2018-02-05T19:19:11.312000,SHORT,BE_STOP,0.0,-0.0595,0.0595
710,2018-02-06T15:57:00+00:00,2018-02-06T17:14:14.317000,LONG,TP,1.4,1.3841,0.0159
711,2018-02-07T15:09:00+00:00,2018-02-07T15:26:16.266000,SHORT,TP,1.4,1.3593,0.0407
712,2018-02-08T12:00:00+00:00,2018-02-08T15:55:22.595000,LONG,BE_STOP,0.0,-0.0133,0.0133
713,2018-02-09T12:18:00+00:00,2018-02-09T13:11:22.905000,LONG,TP,1.4,1.3701,0.0299
714,2018-02-12T13:18:00+00:00,2018-02-12T14:30:55.580000,SHORT,BE_STOP,0.0,-0.0284,0.0284
715,2018-02-14T12:36:00+00:00,2018-02-14T13:30:01.444000,LONG,SL,-1.0,-1.0538,0.0538
716,2018-02-15T16:45:00+00:00,2018-02-15T17:20:13.579000,LONG,SL,-1.0,-1.0225,0.0225
717,2018-02-16T14:00:00+00:00,2018-02-16T14:07:27.425000,SHORT,BE_STOP,0.0,-0.0321,0.0321
718,2018-02-19T12:12:00+00:00,2018-02-19T12:47:28.595000,SHORT,TP,1.4,1.3375,0.0625
719,2018-02-20T13:09:00+00:00,2018-02-20T13:57:30.257000,SHORT,TP,1.4,1.3505,0.0495
720,2018-02-21T15:09:00+00:00,2018-02-21T16:21:09.146000,LONG,SL,-1.0,-1.0237,0.0237
721,2018-02-22T15:39:00+00:00,2018-02-22T16:02:05.365000,SHORT,TP,1.4,1.3684,0.0316
722,2018-02-23T16:54:00+00:00,2018-02-23T18:08:02.707000,LONG,BE_STOP,0.0,-0.0312,0.0312
723,2018-02-26T14:51:00+00:00,2018-02-26T15:04:31.648000,LONG,SL,-1.0,-1.0368,0.0368
724,2018-02-27T13:00:00+00:00,2018-02-27T13:06:38.454000,SHORT,TP,1.4,1.302,0.098
725,2018-02-28T12:12:00+00:00,2018-02-28T13:41:38.457000,LONG,SL,-1.0,-1.0362,0.0362
