trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1580,2021-12-02T13:12:00+00:00,2021-12-02T13:33:38.184000,SHORT,BE_STOP,0.0,-0.05,0.05
1581,2021-12-03T12:51:00+00:00,2021-12-03T13:30:01.219000,SHORT,BE_STOP,0.0,-0.035,0.035
1582,2021-12-06T13:39:00+00:00,2021-12-06T14:15:46.045000,LONG,BE_STOP,0.0,-0.0403,0.0403
1583,2021-12-07T12:03:00+00:00,2021-12-07T13:28:52.459000,SHORT,TP,1.4,1.339,0.061
1584,2021-12-08T12:33:00+00:00,2021-12-08T16:00:00.134000,LONG,TP,1.4,1.3724,0.0276
1585,2021-12-09T12:03:00+00:00,2021-12-09T13:24:07.532000,SHORT,SL,-1.0,-1.0595,0.0595
1586,2021-12-10T13:30:00+00:00,2021-12-10T21:59:56.122000,LONG,TIME_EXIT,0.517,0.5015,0.0155
1587,2021-12-13T14:42:00+00:00,2021-12-13T15:24:05.189000,SHORT,BE_STOP,0.0,-0.0368,0.0368
1588,2021-12-14T18:00:00+00:00,2021-12-14T19:11:06.393000,SHORT,TP,1.4,1.2864,0.1136
1589,2021-12-15T12:45:00+00:00,2021-12-15T13:00:32.549000,SHORT,BE_STOP,0.0,-0.0476,0.0476
1590,2021-12-16T12:06:00+00:00,2021-12-16T12:49:36.163000,LONG,TP,1.4,1.3738,0.0262
1591,2021-12-17T18:00:00+00:00,2021-12-17T18:01:10,SHORT,BE_STOP,0.0,-0.2778,0.2778
1592,2021-12-20T13:27:00+00:00,2021-12-20T13:45:45.064000,LONG,TP,1.4,1.3485,0.0515
1593,2021-12-21T15:00:00+00:00,2021-12-21T21:57:51.306000,SHORT,SL,-1.0,-1.0263,0.0263
1594,2021-12-22T16:00:00+00:00,2021-12-22T16:04:53.597000,LONG,TP,1.4,1.3315,0.0685
1595,2021-12-23T12:03:00+00:00,2021-12-23T12:17:34.921000,SHORT,TP,1.4,1.3324,0.0676
1596,2021-12-24T14:39:00+00:00,2021-12-24T14:59:32.722000,LONG,TP,1.4,1.2684,0.1316
1597,2021-12-27T13:48:00+00:00,2021-12-27T14:39:44.447000,LONG,TP,1.4,1.3425,0.0575
1598,2021-12-28T12:48:00+00:00,2021-12-28T13:11:55.396000,SHORT,BE_STOP,0.0,-0.1282,0.1282
1599,2021-12-29T14:21:00+00:00,2021-12-29T14:49:00.655000,LONG,TP,1.4,1.366,0.034
1600,2021-12-30T14:54:00+00:00,2021-12-31T00:44:40.945000,LONG,TIME_EXIT,-0.2694,-0.2824,0.013
1601,2021-12-31T13:39:00+00:00,2021-12-31T15:25:23.648000,LONG,TP,1.4,1.3687,0.0312
