pair,entry_time_ny,exit_time_ny,direction,entry_price,exit_price,sl,tp,risk_r,pnl_r,pnl_usd,result,exit_reason,session_date
EURUSD,2020-03-16 13:30:00,2020-03-16 13:35:00,short,1.11469,1.1156235146869702,1.1156235146869702,1.1138498367817269,1.0,-1.0477827318403063,-1047.7827318403063,loss,stop_loss,2020-03-16
EURUSD,2020-04-06 12:35:00,2020-04-06 12:35:00,long,1.08049,1.0799411772353427,1.0799411772353427,1.0804960000000001,1.0,-1.078729143846476,-1078.7291438464758,loss,stop_loss,2020-04-06
EURUSD,2020-04-08 11:50:00,2020-04-08 11:55:00,short,1.08708,1.0866251284590234,1.0876691673797307,1.0866251284590234,1.0,0.6982689861834258,698.2689861834258,win,take_profit,2020-04-08
EURUSD,2020-04-29 13:15:00,2020-04-29 13:20:00,long,1.08557,1.0858814875864817,1.0852239026816868,1.0858814875864817,1.0,0.7745176714736156,774.5176714736156,win,take_profit,2020-04-29
EURUSD,2020-05-25 11:40:00,2020-05-25 11:45:00,short,1.08967,1.0895685,1.089914459274544,1.0895685,1.0,0.23691151475170433,236.91151475170432,win,take_profit,2020-05-25
EURUSD,2020-06-08 11:25:00,2020-06-08 11:25:00,short,1.12981,1.129543246000973,1.1304158757462577,1.129543246000973,1.0,0.3656968894445251,365.6968894445251,win,take_profit,2020-06-08
EURUSD,2020-08-26 12:00:00,2020-08-26 12:20:00,short,1.18142,1.1818652714731837,1.1818652714731837,1.1810192556741346,1.0,-1.1061498464731034,-1106.1498464731035,loss,stop_loss,2020-08-26
EURUSD,2020-09-11 13:25:00,2020-09-11 13:25:00,long,1.18362,1.1836494853503676,1.1832622169770726,1.1836494853503676,1.0,-0.04991863135288517,-49.91863135288517,loss,take_profit,2020-09-11
EURUSD,2020-10-01 12:10:00,2020-10-01 12:25:00,short,1.174,1.1745939001856756,1.1745939001856756,1.173465489832892,1.0,-1.0790901268702464,-1079.0901268702464,loss,stop_loss,2020-10-01
EURUSD,2020-10-12 11:20:00,2020-10-12 11:25:00,short,1.1811,1.1808965967141845,1.1814014089741125,1.1808965967141845,1.0,0.5181111235030389,518.1111235030389,win,take_profit,2020-10-12
EURUSD,2020-11-16 12:15:00,2020-11-16 12:15:00,short,1.18403,1.1840255,1.1843446255948908,1.1840255,1.0,-0.13622889480191802,-136.22889480191802,loss,take_profit,2020-11-16
EURUSD,2020-12-15 12:50:00,2020-12-15 12:50:00,long,1.21525,1.2153160606228652,1.2149632147952878,1.2153160606228652,1.0,0.060844493412325104,60.84449341232511,win,take_profit,2020-12-15
EURUSD,2020-12-24 11:10:00,2020-12-24 12:00:00,long,1.21862,1.2181988809483486,1.2181988809483486,1.2188058052085249,1.0,-1.115730448731218,-1115.730448731218,loss,stop_loss,2020-12-24
EURUSD,2020-12-28 12:35:00,2020-12-28 12:45:00,long,1.22154,1.2211219343170427,1.2211219343170427,1.2216231210468438,1.0,-1.1168551191661555,-1116.8551191661556,loss,stop_loss,2020-12-28
EURUSD,2021-01-22 12:10:00,2021-01-22 12:25:00,short,1.21742,1.2170664982230377,1.21781277975218,1.2170664982230377,1.0,0.776038059926305,776.038059926305,win,take_profit,2021-01-22
EURUSD,2021-03-17 12:05:00,2021-03-17 12:05:00,short,1.19036,1.190080460404235,1.1906705995508502,1.190080460404235,1.0,0.7467194898524463,746.7194898524463,win,take_profit,2021-03-17
EURUSD,2021-03-29 13:10:00,2021-03-29 13:10:00,long,1.1776,1.1773189965704036,1.1773189965704036,1.17764458545903,1.0,-1.1676077070212314,-1167.6077070212314,loss,stop_loss,2021-03-29
EURUSD,2021-05-19 13:20:00,2021-05-19 13:25:00,long,1.22139,1.221112949677852,1.221112949677852,1.2215094600986054,1.0,-1.1763217825116676,-1176.3217825116676,loss,stop_loss,2021-05-19
EURUSD,2021-05-27 13:10:00,2021-05-27 13:10:00,long,1.2193399999999999,1.2190013893057585,1.2190013893057585,1.219644749624817,1.0,-1.1440199552849515,-1144.0199552849515,loss,stop_loss,2021-05-27
EURUSD,2021-06-08 12:30:00,2021-06-08 13:00:00,short,1.218,1.2178213438570789,1.2182485809041885,1.2178213438570789,1.0,0.5227260375917724,522.7260375917724,win,take_profit,2021-06-08
EURUSD,2021-06-22 11:35:00,2021-06-22 11:45:00,short,1.19027,1.1906298235508614,1.1906298235508614,1.1899461588042246,1.0,-1.132336694412157,-1132.336694412157,loss,stop_loss,2021-06-22
EURUSD,2021-06-28 12:15:00,2021-06-28 12:15:00,short,1.19321,1.1931992484894374,1.1935783089469276,1.1931992484894374,1.0,-0.10039577542601211,-100.39577542601211,loss,take_profit,2021-06-28
EURUSD,2021-07-02 12:15:00,2021-07-02 12:15:00,short,1.18433,1.1839723523323475,1.184727386297392,1.1839723523323475,1.0,0.7808060122024079,780.8060122024078,win,take_profit,2021-07-02
EURUSD,2021-07-16 11:50:00,2021-07-16 11:50:00,short,1.18075,1.1807119978212182,1.1811029390061971,1.1807119978212182,1.0,-0.026143493779110287,-26.143493779110287,loss,take_profit,2021-07-16
EURUSD,2021-07-16 12:35:00,2021-07-16 12:40:00,short,1.18092,1.1806693662291405,1.1811984819676216,1.1806693662291405,1.0,0.7303953690673557,730.3953690673557,win,take_profit,2021-07-16
EURUSD,2021-07-16 13:05:00,2021-07-16 13:10:00,long,1.18115,1.1813874814895484,1.1808861316782795,1.1813874814895484,1.0,0.7209305609909734,720.9305609909734,win,take_profit,2021-07-16
EURUSD,2021-08-02 11:40:00,2021-08-02 11:40:00,short,1.18805,1.187723363296732,1.1884129296702979,1.187723363296732,1.0,0.7690778141036679,769.077814103668,win,take_profit,2021-08-02
EURUSD,2021-08-05 11:55:00,2021-08-05 12:00:00,short,1.18405,1.1837294249336856,1.1844061945181272,1.1837294249336856,1.0,0.7670511158717943,767.0511158717943,win,take_profit,2021-08-05
EURUSD,2021-08-26 12:05:00,2021-08-26 12:05:00,long,1.17622,1.1758754112888465,1.1758754112888465,1.17626502187607,1.0,-1.1365159737448671,-1136.515973744867,loss,stop_loss,2021-08-26
EURUSD,2021-08-26 12:35:00,2021-08-26 12:35:00,long,1.17612,1.1762599439226678,1.1758050372171283,1.1762599439226678,1.0,0.2949437843117212,294.9437843117212,win,take_profit,2021-08-26
EURUSD,2021-09-28 13:15:00,2021-09-28 13:20:00,long,1.1683999999999999,1.1679973280686142,1.1679973280686142,1.168762404738247,1.0,-1.1160446002923083,-1116.0446002923084,loss,stop_loss,2021-09-28
EURUSD,2021-10-21 11:30:00,2021-10-21 11:30:00,long,1.16437,1.164022263154845,1.164022263154845,1.1643985,1.0,-1.1339165875088348,-1133.916587508835,loss,stop_loss,2021-10-21
EURUSD,2021-11-12 12:20:00,2021-11-12 12:20:00,long,1.14461,1.1446246303906762,1.1442290882565753,1.1446246303906762,1.0,-0.08178876577480432,-81.78876577480432,loss,take_profit,2021-11-12
