pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2024,2,0,2,0.0,-2.3532976734507356,-2353.2976734507356,-1.1766488367253678,1.1764108791598165,0.0
EURUSD,2025,2,1,1,50.0,-0.8213888890535002,-821.3888890535002,-0.4106944445267501,1.1482066089951786,0.28699050688399375
