pair,year,trades,wins,losses,net_pnl_usd,profit_factor
EURUSD,2022,116,55,61,-19795.957406931953,0.56533236378162
EURUSD,2023,126,57,69,-21716.738129209232,0.38136528029130096
EURUSD,2024,107,41,66,-12878.289428217282,0.2975726825219015
EURUSD,2025,145,67,78,-11078.800845535154,0.5112016736202798
