pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022-01,8,5,3,62.5,1.1251014613922807,1125.1014613922805,0.1406376826740351,2.3758441642233445,1.3353195854208102
EURUSD,2022-02,7,4,3,57.14285714285714,0.3241128057232425,324.11280572324176,0.04630182938903465,3.0795815846889107,1.1016750580293546
EURUSD,2022-03,11,4,7,36.36363636363637,-3.7766209656972487,-3776.6209656972474,-0.3433291786997499,6.504685702103881,0.4972235367285057
EURUSD,2022-04,9,2,7,22.22222222222222,-4.978549497968524,-4978.5494979685245,-0.5531721664409471,6.761877796086374,0.2702515291109262
EURUSD,2022-05,14,8,6,57.14285714285714,1.2369060786320525,1236.9060786320517,0.08835043418800374,3.0654720530445414,1.2015251960448234
EURUSD,2022-06,8,4,4,50.0,-1.1044232225049262,-1104.4232225049261,-0.13805290281311577,2.760217631886915,0.7436699459737338
EURUSD,2022-07,9,7,2,77.77777777777779,4.43884908339575,4438.849083395749,0.4932054537106389,2.0319797317486334,3.105685030129994
EURUSD,2022-08,15,6,9,40.0,-4.0754661291552425,-4075.4661291552425,-0.27169774194368285,5.662634888627994,0.5777216156920083
EURUSD,2022-09,9,5,4,55.55555555555556,0.45413831820080164,454.1383182008019,0.050459813133422404,2.144360877820476,1.1080766641383824
EURUSD,2022-10,4,2,2,50.0,-0.222952338738457,-222.9523387384569,-0.05573808468461425,1.161874629351354,0.8944857328895323
EURUSD,2022-11,12,5,7,41.66666666666667,-1.380445799170685,-1380.4457991706854,-0.11503714993089043,4.105468138806293,0.7725825938710636
EURUSD,2022-12,11,6,5,54.54545454545454,0.24238749849838648,242.38749849838678,0.022035227136216952,2.081637408764956,1.0456295872127426
EURUSD,2023-01,8,5,3,62.5,0.9978495793929311,997.8495793929308,0.12473119742411638,1.2100033104501795,1.3127912363310021
EURUSD,2023-02,12,5,7,41.66666666666667,-3.144774439346816,-3144.774439346816,-0.26206453661223467,3.9745548644343924,0.5883990490001689
EURUSD,2023-03,13,5,8,38.46153846153847,-4.1959485156468626,-4195.948515646862,-0.32276527043437403,5.788090370909805,0.5193867439538674
EURUSD,2023-04,8,2,6,25.0,-4.819727899615836,-4819.727899615836,-0.6024659874519795,3.7620184780416808,0.27483665595503687
EURUSD,2023-05,7,2,5,28.57142857142857,-3.9634234235836314,-3963.423423583631,-0.566203346226233,2.8840312784444584,0.30487521449571403
EURUSD,2023-06,10,7,3,70.0,2.9017901787510976,2901.790178751097,0.29017901787510975,1.2186208754733423,1.885844511955636
EURUSD,2023-07,5,1,4,20.0,-3.5278747896608835,-3527.874789660884,-0.7055749579321767,2.4542025108407786,0.19895161845881837
EURUSD,2023-08,9,3,6,33.33333333333333,-3.915895490587947,-3915.8954905879473,-0.43509949895421635,5.42890832958821,0.4035150809997224
EURUSD,2023-09,7,3,4,42.857142857142854,-1.7865962730404565,-1786.596273040457,-0.2552280390057795,2.1650847045762305,0.5988274428813646
EURUSD,2023-10,9,8,1,88.88888888888889,6.226914855510124,6226.914855510123,0.6918794283900138,1.063298979648365,6.651565158086031
EURUSD,2023-11,8,5,3,62.5,1.3457172907159851,1345.7172907159847,0.16821466133949814,3.131656930772609,1.4145299158267457
EURUSD,2023-12,9,3,6,33.33333333333333,-3.910304586911195,-3910.3045869111966,-0.4344782874345772,5.494299350333436,0.41090396040128324
EURUSD,2024-01,13,7,6,53.84615384615385,-0.44997552200929825,-449.9755220092984,-0.03461350169302294,3.363953964799161,0.9316962095750372
EURUSD,2024-02,9,3,6,33.33333333333333,-5.040291790204285,-5040.291790204285,-0.5600324211338095,3.9864764297337327,0.26659236567943473
EURUSD,2024-03,11,6,5,54.54545454545454,-0.40629911573464983,-406.29911573464994,-0.03693628324860453,3.0454845294640993,0.9256093982792226
EURUSD,2024-04,11,2,9,18.181818181818183,-8.534172530818395,-8534.172530818396,-0.775833866438036,7.5109976967947345,0.16552597179305628
EURUSD,2024-05,10,5,5,50.0,-1.9710141458183748,-1971.0141458183748,-0.19710141458183747,3.7907128996143165,0.6813615071842729
EURUSD,2024-06,10,2,8,20.0,-7.598476198142488,-7598.47619814249,-0.7598476198142488,6.519311332080151,0.1746339068919837
EURUSD,2024-07,8,2,6,25.0,-5.302200516094804,-5302.200516094803,-0.6627750645118505,5.756207264141091,0.24321943534095014
