trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
826,2018-08-01T13:15:00+00:00,2018-08-01T14:05:01.699000,SHORT,BE_STOP,0.0,-0.0521,0.0521
827,2018-08-03T12:12:00+00:00,2018-08-03T14:32:54.949000,SHORT,BE_STOP,0.0,-0.0222,0.0222
828,2018-08-06T14:00:00+00:00,2018-08-06T14:27:55.637000,LONG,TP,1.4,1.3333,0.0667
829,2018-08-07T12:15:00+00:00,2018-08-07T13:49:05.566000,SHORT,BE_STOP,0.0,-0.0442,0.0442
830,2018-08-08T11:18:00+00:00,2018-08-08T11:58:45.133000,SHORT,TP,1.4,1.3367,0.0633
831,2018-08-09T14:21:00+00:00,2018-08-09T14:57:56.801000,SHORT,TP,1.4,1.3515,0.0485
832,2018-08-10T13:12:00+00:00,2018-08-10T13:31:49.486000,SHORT,BE_STOP,0.0,-0.0287,0.0287
833,2018-08-13T12:24:00+00:00,2018-08-13T15:10:20.537000,LONG,BE_STOP,0.0,-0.0202,0.0202
834,2018-08-14T11:00:00+00:00,2018-08-14T14:57:32.536000,SHORT,TP,1.4,1.3718,0.0282
835,2018-08-15T14:51:00+00:00,2018-08-15T15:09:13.420000,SHORT,SL,-1.0,-1.0291,0.0291
836,2018-08-16T13:36:00+00:00,2018-08-16T15:42:57.276000,LONG,BE_STOP,0.0,-0.0244,0.0244
837,2018-08-17T13:48:00+00:00,2018-08-17T14:45:33.940000,LONG,BE_STOP,0.0,-0.0431,0.0431
838,2018-08-20T13:27:00+00:00,2018-08-20T15:29:06.373000,LONG,BE_STOP,0.0,-0.0298,0.0298
839,2018-08-21T12:00:00+00:00,2018-08-21T12:04:32.184000,SHORT,TP,1.4,1.3091,0.0909
840,2018-08-22T11:00:00+00:00,2018-08-22T11:05:21.887000,LONG,BE_STOP,0.0,-0.1064,0.1064
841,2018-08-23T13:03:00+00:00,2018-08-23T14:28:44.879000,SHORT,BE_STOP,0.0,-0.019,0.019
842,2018-08-27T14:21:00+00:00,2018-08-27T16:25:53.991000,LONG,TP,1.4,1.3701,0.0299
843,2018-08-28T11:09:00+00:00,2018-08-28T11:48:45.119000,LONG,TP,1.4,1.3254,0.0746
844,2018-08-29T11:00:00+00:00,2018-08-29T13:07:56.179000,SHORT,SL,-1.0,-1.036,0.036
845,2018-08-30T16:18:00+00:00,2018-08-30T17:30:56.161000,LONG,BE_STOP,0.0,-0.0455,0.0455
846,2018-08-31T11:15:00+00:00,2018-08-31T14:42:13.914000,SHORT,BE_STOP,0.0,-0.0269,0.0269
