pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag
EURUSD,short,2020-01-02 11:20:00-05:00,2020-01-02 11:20:00-05:00,1.11872,1.1185518964573595,3569228,599.9998712913368,440.29320136236265,0.44029320136236266,159.70666992897418,take_profit,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-05 17:25:00-05:00,2020-01-05 18:00:00-05:00,1.11601,1.1159282059821176,7335499,599.9999363818185,272.5523268209462,0.27255232682094616,327.44760956087237,take_profit,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-06 17:10:00-05:00,2020-01-06 17:10:00-05:00,1.11948,1.1195605339088635,12417129,-999.9999352313631,-1556.0490381468678,-1.556049038146868,556.0491029155047,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-07 17:15:00-05:00,2020-01-07 17:20:00-05:00,1.11481,1.114908666522433,10135149,-999.999906169844,-1451.9705244355675,-1.4519705244355676,451.9706182657235,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,long,2020-01-08 14:40:00-05:00,2020-01-08 14:45:00-05:00,1.11117,1.1110451100363457,8007048,-999.9999336985551,-1355.8675947462812,-1.355867594746281,355.8676610477261,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-08 16:05:00-05:00,2020-01-08 16:05:00-05:00,1.11116,1.1111014198227764,10242372,599.9999669488953,144.77540408743437,0.14477540408743436,455.224562861461,take_profit,fast_indicator_combo,,bb_stoch
EURUSD,long,2020-01-08 17:15:00-05:00,2020-01-08 17:25:00-05:00,1.1107099999999999,1.1107656365792677,10784271,599.9999483378152,120.86004264244849,0.12086004264244848,479.13990569536674,take_profit,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-09 14:45:00-05:00,2020-01-09 14:45:00-05:00,1.11072,1.1108182716945174,10175870,-999.9999880896115,-1452.1216811453733,-1.4521216811453732,452.1216930557618,stop_loss,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-10 12:45:00-05:00,2020-01-10 12:50:00-05:00,1.11221,1.1121128193534804,6174068,599.9999198955701,325.337513082768,0.325337513082768,274.6624068128021,take_profit,fast_indicator_combo,,bb_stoch
EURUSD,short,2020-01-10 15:10:00-05:00,2020-01-10 15:10:00-05:00,1.11196,1.1120429242454533,12059199,-999.9999778449544,-1536.3938546461113,-1.5363938546461113,536.3938768011569,stop_loss,fast_indicator_combo,,bb_stoch
