pair,year,trades,wins,losses,net_pnl_usd,profit_factor
USDJPY,2016,1,1,0,397.3165872465669,inf
USDJPY,2017,1,1,0,174.2180387089615,inf
USDJPY,2018,2,2,0,919.0693935436971,inf
USDJPY,2019,4,2,2,-757.9202601471881,0.2577138595970229
USDJPY,2020,2,1,1,-483.5416564135812,0.0440425056739903
USDJPY,2021,2,2,0,143.3098323429228,inf
