pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022,9,6,3,66.66666666666666,-1.299900950986618,-1299.9009509866175,-0.1444334389985131,2.3405175074912568,0.45319492464728195
EURUSD,2023,20,5,15,25.0,-13.142075518122022,-13142.075518122023,-0.6571037759061011,14.063453417647857,0.14402620648342487
EURUSD,2024,12,2,10,16.666666666666664,-6.030010858662382,-6030.010858662381,-0.5025009048885318,6.000943351152538,0.06015586836099925
EURUSD,2025,16,6,10,37.5,-6.027613482006715,-6027.613482006715,-0.3767258426254197,5.638679026278445,0.31086797918421766
