pair,entry_time_ny,exit_time_ny,direction,entry_price,exit_price,sl,tp,risk_r,pnl_r,pnl_usd,result,exit_reason,session_date
EURUSD,2020-01-22 12:35:00,2020-01-22 12:35:00,short,1.1086500000000001,1.1085604594654825,1.1088536273938534,1.1085604594654825,1.0,0.22195598994444085,221.95598994444086,win,take_profit,2020-01-22
EURUSD,2020-02-11 11:40:00,2020-02-11 11:45:00,short,1.09171,1.0915112855434193,1.091958393070726,1.0915112855434193,1.0,0.6242123531281709,624.2123531281709,win,take_profit,2020-02-11
EURUSD,2020-02-11 12:30:00,2020-02-11 12:30:00,short,1.0917700000000001,1.092004833134877,1.092004833134877,1.0915821334920985,1.0,-1.1859850030477326,-1185.9850030477326,loss,stop_loss,2020-02-11
EURUSD,2020-02-19 12:35:00,2020-02-19 12:40:00,long,1.07929,1.0790278027060185,1.0790278027060185,1.0794997578351855,1.0,-1.1646328375078117,-1164.6328375078117,loss,stop_loss,2020-02-19
EURUSD,2020-03-10 11:50:00,2020-03-10 11:50:00,short,1.1373,1.1369675,1.137972641749144,1.1369675,1.0,0.4266975047888524,426.69750478885237,win,take_profit,2020-03-10
EURUSD,2020-03-16 13:00:00,2020-03-16 13:00:00,long,1.1153,1.1159369760508546,1.1145037799364317,1.1159369760508546,1.0,0.743954151848514,743.954151848514,win,take_profit,2020-03-16
EURUSD,2020-03-24 13:00:00,2020-03-24 13:00:00,long,1.0793,1.0794065,1.0784276577467866,1.0794065,1.0,0.07259291448994072,72.59291448994072,win,take_profit,2020-03-24
EURUSD,2020-04-06 11:10:00,2020-04-06 11:15:00,long,1.07969,1.080187906100558,1.0790676173743026,1.080187906100558,1.0,0.7305929469709112,730.5929469709112,win,take_profit,2020-04-06
EURUSD,2020-04-06 12:35:00,2020-04-06 12:35:00,long,1.08049,1.080009780080925,1.080009780080925,1.0804960000000001,1.0,-1.0899794622943546,-1089.9794622943546,loss,stop_loss,2020-04-06
EURUSD,2020-04-08 11:50:00,2020-04-08 11:55:00,short,1.08708,1.0866675828341885,1.0875955214572643,1.0866675828341885,1.0,0.715667834999929,715.667834999929,win,take_profit,2020-04-08
