pair,entry_time_ny,exit_time_ny,direction,entry_price,exit_price,sl,tp,risk_r,pnl_r,pnl_usd,result,exit_reason,session_date
EURUSD,2022-01-06 11:30:00,2022-01-06 11:30:00,long,1.13016,1.1306936667507368,1.129510901962917,1.1306936667507368,1.0,0.7525050845554186,752.5050845554186,win,take_profit,2022-01-06
EURUSD,2022-02-04 13:25:00,2022-02-04 13:50:00,short,1.14562,1.1452144542922333,1.1460706063419632,1.1452144542922333,1.0,0.7983217898562248,798.3217898562248,win,take_profit,2022-02-04
EURUSD,2022-02-08 14:30:00,2022-02-08 14:45:00,short,1.14187,1.1418546942101389,1.1421896840171974,1.1418546942101389,1.0,-0.09499597863026196,-94.99597863026196,loss,take_profit,2022-02-08
EURUSD,2022-02-17 13:25:00,2022-02-17 13:30:00,long,1.13611,1.1362843385302699,1.1357507359550987,1.1362843385302699,1.0,0.3587629816797925,358.76298167979246,win,take_profit,2022-02-17
EURUSD,2022-02-17 15:25:00,2022-02-17 15:40:00,long,1.13623,1.1362907781068485,1.1359669338000173,1.1362907781068485,1.0,0.05826552075128331,58.265520751283304,win,take_profit,2022-02-17
EURUSD,2022-03-07 13:05:00,2022-03-07 13:10:00,short,1.08746,1.088180064443492,1.088180064443492,1.0870975,1.0,-1.060428588770763,-1060.4285887707629,loss,stop_loss,2022-03-07
EURUSD,2022-03-07 13:50:00,2022-03-07 13:50:00,short,1.08847,1.0884440767980854,1.0891809334121823,1.0884440767980854,1.0,-0.024777388610437875,-24.777388610437875,loss,take_profit,2022-03-07
EURUSD,2022-03-21 13:40:00,2022-03-21 14:00:00,long,1.10338,1.1027738378036576,1.1027738378036576,1.1038081204506087,1.0,-1.072790571591937,-1072.7905715919371,loss,stop_loss,2022-03-21
EURUSD,2022-03-24 15:50:00,2022-03-24 15:50:00,short,1.10003,1.0999850275135663,1.1003044503772468,1.0999850275135663,1.0,0.00354230023343905,3.5423002334390503,win,take_profit,2022-03-24
EURUSD,2022-04-06 11:50:00,2022-04-06 11:50:00,long,1.0909,1.0913294525393848,1.0904228305117947,1.0913294525393848,1.0,0.8085342492435769,808.5342492435768,win,take_profit,2022-04-06
EURUSD,2022-04-06 14:40:00,2022-04-06 14:40:00,long,1.08955,1.0888203437004906,1.0888203437004906,1.0900395730283983,1.0,-1.0597092753880935,-1059.7092753880934,loss,stop_loss,2022-04-06
EURUSD,2022-04-08 15:20:00,2022-04-08 15:25:00,short,1.0878,1.087693780093193,1.0881291535366422,1.087693780093193,1.0,0.19051903225461733,190.51903225461734,win,take_profit,2022-04-08
EURUSD,2022-05-10 11:05:00,2022-05-10 11:05:00,long,1.05412,1.0533837883899542,1.0533837883899542,1.0546079071136665,1.0,-1.0572525696490112,-1057.252569649011,loss,stop_loss,2022-05-10
EURUSD,2022-05-11 11:35:00,2022-05-11 11:35:00,long,1.05487,1.0552875840829237,1.0539963726546813,1.0552875840829237,1.0,0.4296805337080588,429.6805337080588,win,take_profit,2022-05-11
EURUSD,2022-07-08 11:30:00,2022-07-08 12:05:00,short,1.01775,1.017315511267617,1.0186655194237082,1.017315511267617,1.0,0.43012455032448293,430.1245503244829,win,take_profit,2022-07-08
EURUSD,2022-07-21 13:10:00,2022-07-21 13:35:00,long,1.0183,1.017567746011668,1.017567746011668,1.0187424257566335,1.0,-1.0556052230268713,-1055.6052230268713,loss,stop_loss,2022-07-21
