trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
614,2017-09-01T11:06:00+00:00,2017-09-01T12:28:08.158000,SHORT,SL,-1.0,-1.0316,0.0316
615,2017-09-05T11:48:00+00:00,2017-09-05T12:15:50.140000,LONG,BE_STOP,0.0,-0.037,0.037
616,2017-09-06T11:42:00+00:00,2017-09-06T11:48:31.898000,LONG,BE_STOP,0.0,-0.0725,0.0725
617,2017-09-07T13:33:00+00:00,2017-09-07T14:00:32.692000,SHORT,BE_STOP,0.0,-0.0091,0.0091
618,2017-09-08T13:33:00+00:00,2017-09-08T13:48:17.724000,SHORT,TP,1.4,1.3342,0.0658
619,2017-09-11T11:27:00+00:00,2017-09-11T11:38:56.604000,SHORT,TP,1.4,1.3462,0.0538
620,2017-09-12T14:03:00+00:00,2017-09-12T14:29:43.994000,LONG,BE_STOP,0.0,-0.034,0.034
621,2017-09-13T13:00:00+00:00,2017-09-13T17:00:00.251000,SHORT,TP,1.4,1.3457,0.0543
622,2017-09-15T11:51:00+00:00,2017-09-15T12:15:01.108000,SHORT,SL,-1.0,-1.0391,0.0391
623,2017-09-18T11:39:00+00:00,2017-09-18T12:25:44.950000,SHORT,BE_STOP,0.0,-0.0298,0.0298
624,2017-09-19T11:12:00+00:00,2017-09-19T11:26:04.775000,SHORT,TP,1.4,1.3342,0.0658
625,2017-09-20T12:15:00+00:00,2017-09-20T13:42:13.936000,SHORT,BE_STOP,0.0,-0.0403,0.0403
626,2017-09-21T15:15:00+00:00,2017-09-21T16:23:17.746000,LONG,BE_STOP,0.0,-0.0238,0.0238
627,2017-09-25T12:33:00+00:00,2017-09-25T13:01:26.228000,LONG,BE_STOP,0.0,-0.0476,0.0476
628,2017-09-26T12:51:00+00:00,2017-09-26T13:24:12.814000,LONG,BE_STOP,0.0,-0.049,0.049
629,2017-09-27T14:09:00+00:00,2017-09-27T14:57:21.192000,LONG,BE_STOP,0.0,-0.0269,0.0269
630,2017-09-28T14:27:00+00:00,2017-09-28T14:56:50.695000,SHORT,BE_STOP,0.0,-0.034,0.034
631,2017-09-29T12:33:00+00:00,2017-09-29T13:50:37.485000,LONG,SL,-1.0,-1.0217,0.0217
