pair,month,trades,wins,losses,net_pnl_usd,profit_factor
EURUSD,2023-03,1,1,0,151.13136214971638,inf
EURUSD,2024-01,1,1,0,161.66197128458037,inf
EURUSD,2025-01,1,0,1,-1073.9813535552973,0.0
EURUSD,2025-05,1,0,1,-622.8800085650163,0.0
