pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022,4,3,1,75.0,-0.36259334842368096,-362.59334842368094,-0.09064833710592024,0.0,0.6734837724325996
EURUSD,2023,11,1,10,9.090909090909092,-8.295630418703986,-8295.630418703986,-0.7541482198821806,8.932322275914654,0.07772753267922905
EURUSD,2024,4,1,3,25.0,-3.310012777830012,-3310.0127778300116,-0.827503194457503,2.408598463922159,0.0762487942699825
EURUSD,2025,6,1,5,16.666666666666664,-4.180167870634374,-4180.167870634374,-0.6966946451057291,3.1224543512671334,0.09115338841564524
