trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
2407,2025-06-03T11:03:00+00:00,2025-06-03T11:34:00.469000,SHORT,BE_STOP,0.0,-0.0676,0.0676
2408,2025-06-04T13:15:00+00:00,2025-06-04T13:44:30.566000,SHORT,BE_STOP,0.0,-0.0355,0.0355
2409,2025-06-05T13:09:00+00:00,2025-06-05T15:05:00.628000,LONG,BE_STOP,0.0,-0.0142,0.0142
2410,2025-06-06T13:51:00+00:00,2025-06-06T14:40:13.253000,LONG,BE_STOP,0.0,-0.0165,0.0165
2411,2025-06-09T16:03:00+00:00,2025-06-09T18:23:44.209000,SHORT,SL,-1.0,-1.0625,0.0625
2412,2025-06-10T12:09:00+00:00,2025-06-10T13:07:09.084000,SHORT,SL,-1.0,-1.0333,0.0333
2413,2025-06-11T11:09:00+00:00,2025-06-11T11:57:27.912000,SHORT,BE_STOP,0.0,-0.0676,0.0676
2414,2025-06-13T13:36:00+00:00,2025-06-13T14:12:06.235000,LONG,TP,1.4,1.3667,0.0333
2415,2025-06-16T14:39:00+00:00,2025-06-16T16:00:00.119000,SHORT,TP,1.4,1.3618,0.0382
2416,2025-06-17T11:48:00+00:00,2025-06-17T12:30:01.165000,SHORT,SL,-1.0,-1.0347,0.0347
2417,2025-06-18T13:18:00+00:00,2025-06-18T13:36:47.443000,SHORT,TP,1.4,1.3315,0.0685
2418,2025-06-19T11:09:00+00:00,2025-06-19T17:34:12.630000,SHORT,BE_STOP,0.0,-0.0249,0.0249
2419,2025-06-20T14:54:00+00:00,2025-06-20T19:57:42.046000,LONG,BE_STOP,0.0,-0.0234,0.0234
2420,2025-06-23T14:00:00+00:00,2025-06-23T14:56:54.145000,LONG,TP,1.4,1.3769,0.0231
2421,2025-06-24T12:15:00+00:00,2025-06-24T12:31:39.022000,SHORT,BE_STOP,0.0,-0.0485,0.0485
2422,2025-06-25T16:57:00+00:00,2025-06-25T17:06:28.612000,SHORT,BE_STOP,0.0,-0.082,0.082
2423,2025-06-26T13:03:00+00:00,2025-06-26T16:25:50.042000,SHORT,SL,-1.0,-1.0198,0.0198
2424,2025-06-27T12:24:00+00:00,2025-06-27T13:01:03.167000,LONG,TP,1.4,1.375,0.025
2425,2025-06-30T14:54:00+00:00,2025-06-30T15:15:58.177000,SHORT,SL,-1.0,-1.0235,0.0235
