pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,28,17,11,60.71428571428571,-4.385708801585473,-4385.7088015854715,-0.15663245719948118,6.546826800498448,0.5475394888539753
EURUSD,2021,26,9,17,34.61538461538461,-13.300416586487707,-13300.416586487707,-0.511554484095681,12.172246792025812,0.16316018494861123
